signatureid	compound	similarity
LINCSCP_15217	Chloroquine	1
LINCSCP_14976	Chlorphenesin Carbamate	0.4989
LINCSCP_98481	Nortriptyline	0.4693
LINCSCP_87560	CP-724714	0.4548
LINCSCP_14576	10-{3-[4-(2-Chloroethyl)piperazin-1-yl]propyl}-2-(trifluoromethyl)-10H-phenothiazine	0.4311
LINCSCP_14551	Penfluridol	0.3943
LINCSCP_87627	AZD-1152-HQPA	0.3938
LINCSCP_208280	CHEBI:48565	0.3799
LINCSCP_17018	Iodoacetic acid	0.3647
LINCSCP_93479	SPECTRUM_001060	0.3462
LINCSCP_16817	ZINC01043777	0.3376
LINCSCP_16221	CHEMBL41721	0.3319
LINCSCP_87802	CI-1040	0.3249
LINCSCP_91369	FAMPRIDINE	0.3233
LINCSCP_15217	Chloroquine	1
LINCSCP_212195	E-Doxepin	0.4377
LINCSCP_17240	CHEMBL2152359	0.4297
LINCSCP_17023	BRD-K93433262-001-01-7	0.3979
LINCSCP_15184	Necrostatin	0.3936
LINCSCP_91907	Idebenone	0.3852
LINCSCP_94941	Azacitidine	0.3702
LINCSCP_16476	N-[5-(1,3-Benzoxazol-2-yl)-2-methylphenyl]-2-phenoxyacetamide	0.3652
LINCSCP_212120	Rifampicin	0.3629
LINCSCP_98821	Amiloride	0.3628
LINCSCP_210067	FPL64176	0.3506
LINCSCP_88979	GSK429286A	0.3493
LINCSCP_16062	MLS002473641	0.348
LINCSCP_16484	CHEMBL2355399	0.3427
LINCSCP_89507	Calcitriol	0.3399
LINCSCP_16407	ACON1_001667	0.3386
LINCSCP_93652	AC1NWAQV	0.3353
LINCSCP_17027	BRD-K99017327	0.3299
LINCSCP_89350	Aminoglutethimide	0.3262
LINCSCP_212715	PCI-34051	0.3218
LINCSCP_212839	CHEMBL2152358	0.3211
