signatureid	compound	similarity
LINCSCP_94980	BRD-A43331270-001-01-6	0.5741
LINCSCP_97717	SU14813	0.5608
LINCSCP_91684	Baricitinib	0.548
LINCSCP_16544	AG-205/40776311	0.5366
LINCSCP_93071	AZ628	0.5353
LINCSCP_94703	Palbociclib	0.5189
LINCSCP_94857	Orphenadrine	0.5172
LINCSCP_94757	Venlafaxine	0.5148
LINCSCP_99222	Etanidazole	0.5065
LINCSCP_13965	SRC Kinase Inhibitor II	0.5034
LINCSCP_16619	Everolimus	0.4992
LINCSCP_15627	BI-2536	0.4898
LINCSCP_94806	Ivacaftor (VX-770)	0.4887
LINCSCP_16683	CHEMBL1673039	0.4817
LINCSCP_16666	Ruxolitinib	0.475
LINCSCP_16085	SR-02000000477	0.4655
LINCSCP_16554	PK04_098276	0.455
LINCSCP_16606	LRRK2-IN-1	0.4495
LINCSCP_93418	Diphenidol	0.4403
LINCSCP_16477	SPOX1_000651	0.4316
LINCSCP_16604	NU-7441	0.4202
LINCSCP_16307	MLS-0435555.0001	0.4155
LINCSCP_92040	GSK-923295	0.4141
LINCSCP_15071	Ozagrel	0.4117
LINCSCP_93605	Roquinimex	0.4099
LINCSCP_15911	MLS002264438	0.4046
LINCSCP_91901	Tonabersat	0.3888
LINCSCP_94990	AS-605240	0.3851
LINCSCP_14582	Bufalin	0.381
LINCSCP_93340	CI-218872	0.3776
LINCSCP_16710	Nilotinib	0.3736
LINCSCP_16717	SCHEMBL16980224	0.3736
LINCSCP_92123	fluocinolone-acetonide	0.3678
LINCSCP_16566	F3284-4453	0.3675
LINCSCP_96711	tioconazole	0.3657
LINCSCP_15503	6,10,10B-Trihydroxy-3,4a,7,7,10a-pentamethyl-1-oxo-3-vinyldodecahydro-1H-benzo[f]chromen-5-yl acetate	0.3657
LINCSCP_16660	XMD 8-92	0.3648
LINCSCP_14820	Proscillaridin A	0.363
LINCSCP_14873	Colforsin	0.361
LINCSCP_14318	Anisomycin	0.3583
LINCSCP_16707	Crizotinib	0.3568
LINCSCP_92578	Glipizide	0.3515
LINCSCP_14846	SPECTRUM2_001084	0.3482
LINCSCP_14856	AC1NWALC	0.348
LINCSCP_15944	5-Nonyloxytryptamine	0.3422
LINCSCP_17003	NCGC00170397-01	0.3372
LINCSCP_14858	AC1NWALF	0.3351
LINCSCP_17088	Cadmium Dichloride	0.335
LINCSCP_14387	7Beta-forskolin	0.3332
LINCSCP_89949	Indigo Red	0.3305
LINCSCP_14028	C.I. MORDANT BLACK 11	0.3303
LINCSCP_16221	CHEMBL41721	0.3293
LINCSCP_15549	Fedratinib	0.7764
LINCSCP_16697	WZ 3146	0.6808
LINCSCP_16753	XMD-16144	0.6397
LINCSCP_13957	TWS 119	0.6396
LINCSCP_16431	Danusertib	0.6159
LINCSCP_15131	Y-27632	0.5783
LINCSCP_15567	Tamatinib	0.552
LINCSCP_15323	NVP-AUY922	0.551
LINCSCP_16758	WH-4023	0.5496
LINCSCP_66802	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.542
LINCSCP_16951	Mitoxantrone	0.5369
LINCSCP_15328	BX-795	0.5279
LINCSCP_14328	BIO2_000376	0.5227
LINCSCP_13949	NNC 05-2090	0.5198
LINCSCP_16346	MLS000534605	0.5144
LINCSCP_87867	WH-4-025	0.5129
LINCSCP_15587	BMS-536924	0.512
LINCSCP_16659	Canertinib	0.5068
LINCSCP_16629	Lestaurtinib	0.5015
LINCSCP_14833	AC1OCDAW	0.4996
LINCSCP_97015	SNX-2112 (PF-04928473)	0.4977
LINCSCP_13878	UNII-5308DT8060	0.4942
LINCSCP_15696	atorvastatin	0.4871
LINCSCP_14948	Sertraline	0.4845
LINCSCP_14238	313516-66-4	0.4836
LINCSCP_16641	GSK-1070916	0.4829
LINCSCP_13958	Mevastatin	0.4811
LINCSCP_16507	Tozasertib	0.4804
LINCSCP_96014	Dasatinib	0.4803
LINCSCP_15118	NSC169534	0.4795
LINCSCP_14914	Daunorubicin	0.4769
LINCSCP_16724	Cediranib	0.4755
LINCSCP_16658	TAE-684	0.4692
LINCSCP_14933	Triflupromazine	0.4659
LINCSCP_211332	Latrunculin B	0.4607
LINCSCP_15599	TPCA-1	0.459
LINCSCP_87660	Dovitinib	0.4548
LINCSCP_91570	Ganetespib (STA-9090)	0.4547
LINCSCP_14603	Doxorubicin	0.4525
LINCSCP_89885	LY2874455	0.4523
LINCSCP_16483	SCHEMBL1564574	0.4511
LINCSCP_13885	L-733060	0.451
LINCSCP_16185	Epirubicin	0.4502
LINCSCP_88260	SCHEMBL16226502	0.4489
LINCSCP_16153	Dactinomycin	0.4478
LINCSCP_14929	Chlorprothixene	0.4474
LINCSCP_15939	CHEMBL1705313	0.4474
LINCSCP_16194	Triptolide	0.4472
LINCSCP_94765	BIIB 021	0.4469
LINCSCP_13868	Mibefradil	0.4455
LINCSCP_16759	ZG-10	0.4439
LINCSCP_14325	PP 2	0.4437
LINCSCP_94082	AT13387	0.4412
LINCSCP_16742	PF-562271	0.441
LINCSCP_94170	Milciclib (PHA-848125)	0.4369
LINCSCP_14162	Aloisine A	0.4368
LINCSCP_16345	Trichostatin	0.4367
LINCSCP_16354	2-Fluoroadenosine	0.4364
LINCSCP_15041	GF-109203	0.435
LINCSCP_16714	Pirarubicin	0.4349
LINCSCP_16748	WZ-3105	0.4349
LINCSCP_14804	SB-218078	0.433
LINCSCP_16556	Alvocidib	0.432
LINCSCP_16437	CHEMBL2354474	0.4299
LINCSCP_15958	F1298-0937	0.4276
LINCSCP_15476	Troglitazone	0.4267
LINCSCP_90680	LY2784544	0.4255
LINCSCP_16585	3,6-Dimethyl-9-[6-(oxiran-2-yl)-6-oxohexyl]decahydropyrrolo[1,2-a][1,4,7,10]tetraazacyclododecine-1,4,7,10-tetrone	0.4243
LINCSCP_87812	BX 912	0.4238
LINCSCP_15572	3-(4-Pyridyl)indole	0.423
LINCSCP_14221	NCGC00025073-01	0.4228
LINCSCP_16745	PIK-75	0.4225
LINCSCP_16541	CGP 60474	0.4223
LINCSCP_15291	Cytochalasin B	0.4204
LINCSCP_16205	Idarubicin	0.4202
LINCSCP_16644	3R14S-Ochratoxin a	0.4199
LINCSCP_16757	WH-4025	0.4198
LINCSCP_15506	Blebbistatin	0.4189
LINCSCP_211815	WZ 4002	0.4181
LINCSCP_17364	CHEMBL2143628	0.418
LINCSCP_15543	KU0060648	0.4172
LINCSCP_14180	Wiskostatin	0.4169
LINCSCP_15477	PG 490	0.4166
LINCSCP_15607	AZD-1775	0.4159
LINCSCP_90645	Saracatinib	0.4144
LINCSCP_14484	CCT 018159	0.4143
LINCSCP_66872	Trichostatin A, Streptomyces Sp.	0.4135
LINCSCP_14528	AC1MJ3VH	0.4134
LINCSCP_14064	Kenpaullone	0.4117
LINCSCP_66800	Vorinostat	0.4109
LINCSCP_90053	17-DMAG (Alvespimycin) HCl	0.4108
LINCSCP_14787	Rosuvastatin	0.4102
LINCSCP_15141	Fluphenazine	0.4099
LINCSCP_97358	Volasertib (BI 6727)	0.4098
LINCSCP_87825	apigenin	0.4093
LINCSCP_16162	MLS002474519	0.4092
LINCSCP_16775	Merck-Ketone	0.4063
LINCSCP_13839	9-[3-(3,5-Dimethylpiperazin-1-yl)propyl]-9H-carbazole	0.4042
LINCSCP_17074	ChEBI91594	0.4035
LINCSCP_13899	H89	0.4027
LINCSCP_17443	CHEMBL2138369	0.4016
LINCSCP_15570	Simvastatin	0.3992
LINCSCP_16400	4449-51-8	0.3989
LINCSCP_13929	HSCI1_000191	0.397
LINCSCP_14764	Fluvastatin	0.3954
LINCSCP_14558	Scriptaid	0.3952
LINCSCP_91469	AT-9283	0.3945
LINCSCP_15046	GW305074X	0.3942
LINCSCP_15602	Tivozanib	0.3932
LINCSCP_92912	XL888	0.3926
LINCSCP_15502	AC1MSUFC	0.3921
LINCSCP_16261	Givinostat	0.3909
LINCSCP_13918	DY131	0.3906
LINCSCP_16932	XUKUURHRXDUEBC-UHFFFAOYSA-N	0.3895
LINCSCP_88164	THZ-2-98-01	0.3895
LINCSCP_16435	JNJ-7706621	0.3895
LINCSCP_13880	BIO2_000029	0.3889
LINCSCP_16469	Axitinib	0.3881
LINCSCP_16448	AB01274770-01	0.388
LINCSCP_14627	BRD-A28746609	0.3863
LINCSCP_212425	Afbi	0.3857
LINCSCP_16609	GSK-3 Inhibitor IX	0.385
LINCSCP_14400	301836-43-1	0.385
LINCSCP_98300	Momelotinib	0.3848
LINCSCP_16592	AS601245	0.3839
LINCSCP_14266	PP 1	0.3822
LINCSCP_16529	MLS003179192	0.3805
LINCSCP_96001	CHEMBL2136735	0.3794
LINCSCP_14298	Fasudil	0.3786
LINCSCP_14374	dactinomycin	0.3782
LINCSCP_15537	Promazine	0.3764
LINCSCP_15015	Kolestevan	0.3756
LINCSCP_16625	CHEMBL585951	0.3725
LINCSCP_16460	Sorafenib	0.3723
LINCSCP_17084	Indole-3-carbinol	0.3715
LINCSCP_14868	Bisindolylmaleimide IX	0.3702
LINCSCP_91588	AEE788 (NVP-AEE788)	0.3698
LINCSCP_209330	Paroxetine	0.3698
LINCSCP_16977	NCH-51	0.369
LINCSCP_212111	Thioridazine	0.3666
LINCSCP_97662	AC1NSZCT	0.3665
LINCSCP_16064	MLS003329222	0.3657
LINCSCP_93810	KW-2478	0.3656
LINCSCP_92273	Chlorambucil	0.3655
LINCSCP_13842	1-[4-[3-(4-Fluorophenoxy)phenyl]but-3-en-2-yl]-1-hydroxyurea	0.3648
LINCSCP_14401	Lovastatin	0.3646
LINCSCP_15425	Tanespimycin	0.3645
LINCSCP_17076	Actinomycin-D	0.3642
LINCSCP_15964	CHEMBL1716096	0.3612
LINCSCP_15962	CHEMBL2057940	0.3605
LINCSCP_16240	Panobinostat	0.3604
LINCSCP_16576	CHROMOMYCIN-A3	0.3589
LINCSCP_15149	Hydroxyfasudil	0.3587
LINCSCP_98672	CHIR-265	0.3584
LINCSCP_97526	Valrubicin	0.3583
LINCSCP_16231	C23H24CLN3O5	0.3575
LINCSCP_15528	CHEMBL1242477	0.3574
LINCSCP_14928	Dorsomorphin	0.3569
LINCSCP_88419	PCI-32765	0.3566
LINCSCP_15641	10-DEBC	0.3566
LINCSCP_91411	ITRACONAZOLE HYDROCHLORIDE	0.3562
LINCSCP_16060	MLS003329221	0.3557
LINCSCP_89030	PF-03758309	0.3556
LINCSCP_16643	A-443654	0.3549
LINCSCP_97350	Atorvastatin	0.3545
LINCSCP_14394	396129-53-6	0.3544
LINCSCP_97343	Ibrutinib (PCI-32765)	0.3534
LINCSCP_15977	MLS003329219	0.3534
LINCSCP_15406	BSPBIO_001592	0.3531
LINCSCP_98288	AVL-292	0.3529
LINCSCP_17188	STK177291	0.3528
LINCSCP_94017	Y-39983	0.3518
LINCSCP_94401	Vemurafenib	0.3517
LINCSCP_16579	IN1451	0.3509
LINCSCP_16695	BIO2_000413	0.3509
LINCSCP_15620	CAY-10594	0.3503
LINCSCP_209308	Prochlorperazine	0.35
LINCSCP_15492	Quinacrine	0.3489
LINCSCP_92729	Midostaurin	0.3489
LINCSCP_87806	SB590885	0.3488
LINCSCP_16779	Tubastatin A	0.3486
LINCSCP_88491	HG-9-91-01	0.346
LINCSCP_14185	(+)-Camptothecin	0.3451
LINCSCP_16682	PHA-793887	0.345
LINCSCP_14217	Abexinostat	0.3446
LINCSCP_14212	Aminopurvalanol	0.344
LINCSCP_14016	Seliciclib	0.3434
LINCSCP_15840	AG 14361	0.3424
LINCSCP_16813	BRD-K32101742	0.342
LINCSCP_94394	ABT737	0.3408
LINCSCP_15597	PIK 75	0.3405
LINCSCP_17219	COL-3	0.3404
LINCSCP_15547	PJ34	0.3395
LINCSCP_95959	CC-930	0.3387
LINCSCP_14465	10-{3-[4-(2-Chloroethyl)piperazin-1-yl]propyl}-2-(trifluoromethyl)-10H-phenothiazine	0.3384
LINCSCP_16941	MLS000057540	0.3375
LINCSCP_14991	8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole	0.3373
LINCSCP_15155	Trifluoperazine	0.3371
LINCSCP_212832	KUC111774N	0.3355
LINCSCP_16449	Belinostat	0.3355
LINCSCP_15932	MLS002264437	0.3328
LINCSCP_16790	Staurosporine	0.3326
LINCSCP_16701	BRD-K75081836	0.3323
LINCSCP_14208	HA 1004	0.3318
LINCSCP_15136	Purvalanola	0.3313
LINCSCP_14703	Piplartine	0.3313
LINCSCP_88069	BMS-387032	0.3308
LINCSCP_14943	AC1O7M2R	0.3303
LINCSCP_16438	AT-7519	0.3301
LINCSCP_14214	N-Desmethylclozapine	0.3301
LINCSCP_15687	Tamoxifen	0.3299
LINCSCP_94424	Dacinostat	0.3298
LINCSCP_16721	ZINC01037382	0.3295
LINCSCP_95944	SPECTRUM2_000920	0.3294
LINCSCP_16870	BRD-K64304398	0.3288
LINCSCP_14813	Amlodipine	0.3275
LINCSCP_14317	Nortriptyline	0.3275
LINCSCP_14698	Indirubin-3'monoxime	0.3271
LINCSCP_13850	CHEMBL299879	0.3267
LINCSCP_16217	MEGXP0_000860	0.3265
LINCSCP_13714	IN1128	0.3263
LINCSCP_15008	SPECTRUM_000011	0.3263
LINCSCP_94951	Aphidicolin	0.3257
LINCSCP_87778	Radicicol	0.3256
LINCSCP_97175	Triptolide (PG490)	0.3253
LINCSCP_94379	Amonafide	0.3247
LINCSCP_14103	SB-202190	0.3245
LINCSCP_16241	MD-II-038	0.3238
LINCSCP_14687	Thiotepa	0.3232
LINCSCP_96656	NMS-1286937	0.323
LINCSCP_96684	Quisinostat	0.3229
