signatureid	compound	similarity
LINCSCP_16842	CHEMBL2134189	0.5347
LINCSCP_96147	AZD1981	0.5026
LINCSCP_17004	Mebendazole	0.4805
LINCSCP_90665	TRAVOPROST	0.4799
LINCSCP_92482	Tioconazole	0.4565
LINCSCP_211122	Valdecoxib	0.4499
LINCSCP_16680	Gefitinib	0.4307
LINCSCP_16250	CHEMBL2130568	0.4101
LINCSCP_16477	SPOX1_000651	0.4041
LINCSCP_16952	YL-60	0.4035
LINCSCP_15970	ST4110747	0.4031
LINCSCP_17206	Avicin-G	0.4007
LINCSCP_16111	CHEMBL1474834	0.3982
LINCSCP_17202	Avicin-D	0.3881
LINCSCP_16815	CHEMBL2131985	0.3822
LINCSCP_13937	RS-17053	0.3797
LINCSCP_90647	Saracatinib	0.3719
LINCSCP_16360	CHEMBL2141722	0.3583
LINCSCP_16933	EMF-SUMO1-39	0.3561
LINCSCP_66769	Wortmannin	0.3526
LINCSCP_90668	GSK962040	0.3518
LINCSCP_16282	BIX01294	0.35
LINCSCP_15548	Dactolisib	0.3491
LINCSCP_15955	CHEMBL1456638	0.3476
LINCSCP_17266	Oxetane	0.3466
LINCSCP_88280	Mitoxantrone	0.3463
LINCSCP_14803	Terfenadine	0.3462
LINCSCP_66854	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.3431
LINCSCP_89589	Ziprasidone	0.3413
LINCSCP_95058	Sumatriptan	0.3412
LINCSCP_15474	NUTLIN 3	0.3397
LINCSCP_16516	AC1O52XK	0.3375
LINCSCP_16942	GSK-1059615	0.3346
LINCSCP_14899	Niclosamide	0.3325
LINCSCP_16734	OSI-027	0.3283
LINCSCP_211101	Finasteride	0.3282
LINCSCP_17136	BRD-K01621458	0.3273
LINCSCP_16587	WYE 125132	0.324
LINCSCP_16168	MLS-0435432.0001	0.3219
LINCSCP_16648	Deoxycholic acid	0.3213
LINCSCP_211206	Prazosin	0.3212
LINCSCP_211213	Ritonavir	0.7123
LINCSCP_16740	Lopinavir	0.6447
LINCSCP_211307	Lamotrigine	0.6186
LINCSCP_14534	Ketoprofen	0.5744
LINCSCP_13685	D-Erythro-MAPP	0.5261
LINCSCP_87654	CHEMBL1083527	0.4685
LINCSCP_93008	Lisofylline	0.4474
LINCSCP_15787	MLS002699145	0.4282
LINCSCP_93248	BRD-A32440707	0.4181
LINCSCP_14309	IAA-94	0.4007
LINCSCP_17325	Avrainvillamide Analog 3	0.3901
LINCSCP_211200	Alosetron	0.3801
LINCSCP_14885	Diflunisal	0.3765
LINCSCP_92687	Pentamidine	0.3727
LINCSCP_14060	BD-1047	0.371
LINCSCP_212203	YL-54	0.369
LINCSCP_14604	Mycophenolate Mofetil	0.3669
LINCSCP_13877	GR-127935	0.3611
LINCSCP_94412	1-(2,6-Dichlorobenzylideneamino)guanidine	0.357
LINCSCP_97471	D-Serine	0.3566
LINCSCP_211825	Enzastaurin	0.3556
LINCSCP_208369	PNU-99194A	0.3515
LINCSCP_14576	10-{3-[4-(2-Chloroethyl)piperazin-1-yl]propyl}-2-(trifluoromethyl)-10H-phenothiazine	0.3494
LINCSCP_89951	Indigo Red	0.3471
LINCSCP_17118	Broad-Sai-296	0.3461
LINCSCP_16082	BRD-K95561591	0.3455
LINCSCP_87589	AKT Inhibitor VIII	0.3429
LINCSCP_14741	Immethridine	0.339
LINCSCP_13666	BIO2_000040	0.3359
LINCSCP_87606	Vemurafenib	0.3354
LINCSCP_14422	Ergocornine	0.3346
LINCSCP_14386	Indole-3-carbinol	0.3334
LINCSCP_93232	Seliciclib	0.3333
LINCSCP_208886	RS-100329	0.333
LINCSCP_13610	7-OH-PIPAT	0.3314
LINCSCP_88274	TPCA-1	0.3311
LINCSCP_14323	JAK3 Inhibitor V	0.3303
LINCSCP_13698	Cyclosporine	0.3289
LINCSCP_14854	SPECTRUM_000886	0.3285
LINCSCP_14770	Thiethylperazine	0.3272
LINCSCP_89812	Sotrastaurin	0.3245
LINCSCP_98385	Tandutinib	0.3229
