signatureid	compound	similarity
LINCSCP_16842	CHEMBL2134189	0.6465
LINCSCP_96147	AZD1981	0.6239
LINCSCP_16477	SPOX1_000651	0.594
LINCSCP_92482	Tioconazole	0.5765
LINCSCP_90665	TRAVOPROST	0.5569
LINCSCP_17004	Mebendazole	0.5488
LINCSCP_16935	CVF-SUMO-14	0.5238
LINCSCP_16933	EMF-SUMO1-39	0.511
LINCSCP_16360	CHEMBL2141722	0.4997
LINCSCP_16680	Gefitinib	0.4758
LINCSCP_16815	CHEMBL2131985	0.4708
LINCSCP_92442	MBX-2982	0.4668
LINCSCP_17024	NCGC00170421-01	0.4611
LINCSCP_16952	YL-60	0.4567
LINCSCP_15970	ST4110747	0.4539
LINCSCP_17202	Avicin-D	0.4527
LINCSCP_17209	Avicin-G	0.4443
LINCSCP_13630	OMDM-2	0.4441
LINCSCP_208494	Mestranol	0.4346
LINCSCP_16444	Obatoclax	0.4331
LINCSCP_15968	SR-02000000448	0.4315
LINCSCP_89010	HY-11007	0.4236
LINCSCP_87809	SB590885	0.407
LINCSCP_16916	CHEMBL2135649	0.4047
LINCSCP_17266	Oxetane	0.4046
LINCSCP_16250	CHEMBL2130568	0.4038
LINCSCP_16930	CVF-SUMO-11	0.3998
LINCSCP_17230	CHEMBL2152380	0.3989
LINCSCP_16587	WYE 125132	0.3984
LINCSCP_97193	Navitoclax	0.398
LINCSCP_16001	F1396-0210	0.3959
LINCSCP_90647	Saracatinib	0.3951
LINCSCP_95058	Sumatriptan	0.3932
LINCSCP_14991	8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole	0.3825
LINCSCP_17010	BRD-K81514393	0.3802
LINCSCP_90668	GSK962040	0.3802
LINCSCP_66842	Wortmannin	0.3795
LINCSCP_15955	CHEMBL1456638	0.379
LINCSCP_90800	Diclofenac	0.3775
LINCSCP_16819	BRD-K34974324	0.3769
LINCSCP_211754	KU-55933	0.3751
LINCSCP_87682	C21H27N7O3	0.3739
LINCSCP_14510	NONOXYNOL 9	0.3733
LINCSCP_16990	Heliomycin	0.3653
LINCSCP_16184	Lamivudine	0.363
LINCSCP_15676	MLS000106215	0.3629
LINCSCP_92528	L-690330	0.3566
LINCSCP_16399	SPB02303	0.356
LINCSCP_16884	CHEMDIV3_005068	0.3557
LINCSCP_16171	Ifenprodil	0.3556
LINCSCP_16958	MLS000763523	0.3548
LINCSCP_15468	PIK 90	0.3528
LINCSCP_16850	BRD-K51556300-001-01-9	0.351
LINCSCP_14899	Niclosamide	0.3483
LINCSCP_211122	Valdecoxib	0.347
LINCSCP_17214	L-Sulforaphane	0.3465
LINCSCP_15969	CHEMBL610781	0.3457
LINCSCP_16285	BRD-K28610502-001-01-0	0.3421
LINCSCP_16189	Alprazolam	0.3416
LINCSCP_13992	Niguldipine	0.3412
LINCSCP_16621	13-Cis-retinol	0.341
LINCSCP_15318	MLS002699429	0.3405
LINCSCP_96644	Rosuvastatin	0.34
LINCSCP_94495	VILAZODONE HYDROCHLORIDE	0.3392
LINCSCP_16888	BRD-K80602561	0.3392
LINCSCP_15540	CHEMBL258148	0.3364
LINCSCP_15548	Dactolisib	0.3363
LINCSCP_16776	MLS000662068	0.3358
LINCSCP_16312	ML228	0.3345
LINCSCP_16111	CHEMBL1474834	0.3339
LINCSCP_90564	Bardoxolone Methyl	0.3323
LINCSCP_16453	BRD-K19166598	0.3322
LINCSCP_16645	TORIN1	0.331
LINCSCP_16282	BIX01294	0.3309
LINCSCP_13864	CHEMBL318111	0.3308
LINCSCP_90698	Fadrozole	0.3307
LINCSCP_15142	TAS-301	0.3305
LINCSCP_16266	SUGA2_000482	0.3299
LINCSCP_15636	Tyrphostin AG-1478	0.3287
LINCSCP_66854	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	0.3282
LINCSCP_210117	SMR000390896	0.3277
LINCSCP_15585	DG-041	0.3265
LINCSCP_13937	RS-17053	0.326
LINCSCP_16179	BDBM82056	0.3258
LINCSCP_88896	Decitabine	0.3253
LINCSCP_94561	Linopirdine	0.3246
LINCSCP_15830	MLS000108814	0.3241
LINCSCP_17018	Iodoacetic acid	0.3234
LINCSCP_16544	AG-205/40776311	0.3231
LINCSCP_211835	Fenretinide	0.321
LINCSCP_211307	Lamotrigine	0.6949
LINCSCP_211213	Ritonavir	0.692
LINCSCP_14534	Ketoprofen	0.6507
LINCSCP_16740	Lopinavir	0.6238
LINCSCP_13685	D-Erythro-MAPP	0.5959
LINCSCP_87654	CHEMBL1083527	0.593
LINCSCP_93248	BRD-A32440707	0.5475
LINCSCP_87589	AKT Inhibitor VIII	0.5349
LINCSCP_92687	Pentamidine	0.5331
LINCSCP_93008	Lisofylline	0.5256
LINCSCP_14741	Immethridine	0.496
LINCSCP_13666	BIO2_000040	0.4882
LINCSCP_15787	MLS002699145	0.487
LINCSCP_14060	BD-1047	0.4673
LINCSCP_14353	Felodipine	0.4615
LINCSCP_211825	Enzastaurin	0.4568
LINCSCP_89887	LY2874455	0.4524
LINCSCP_16082	BRD-K95561591	0.4511
LINCSCP_211200	Alosetron	0.4503
LINCSCP_93143	CPI-613	0.4473
LINCSCP_208689	Procarbazine	0.4422
LINCSCP_15948	CHEMBL2057216	0.4361
LINCSCP_14422	Ergocornine	0.4329
LINCSCP_14762	Salicin	0.4323
LINCSCP_88274	TPCA-1	0.429
LINCSCP_15272	CHEMBL259628	0.4285
LINCSCP_93232	Seliciclib	0.4271
LINCSCP_14770	Thiethylperazine	0.4254
LINCSCP_17325	Avrainvillamide Analog 3	0.425
LINCSCP_14854	SPECTRUM_000886	0.4228
LINCSCP_87606	Vemurafenib	0.4209
LINCSCP_14386	Indole-3-carbinol	0.416
LINCSCP_93159	Minoxidil	0.415
LINCSCP_16146	Naproxen	0.4146
LINCSCP_208886	RS-100329	0.4131
LINCSCP_16873	BRD-K67090983	0.4103
LINCSCP_212203	YL-54	0.4095
LINCSCP_15510	Oligomycin A	0.407
LINCSCP_14885	Diflunisal	0.407
LINCSCP_89855	Hoechst 33258	0.4068
LINCSCP_89951	Indigo Red	0.4023
LINCSCP_14078	2,2'-Pyridylisatogen	0.4019
LINCSCP_15253	3-Aminobenzamide	0.3994
LINCSCP_14309	IAA-94	0.3982
LINCSCP_87701	AZD-8330	0.392
LINCSCP_94412	1-(2,6-Dichlorobenzylideneamino)guanidine	0.3888
LINCSCP_16978	CHEMBL2132717	0.3883
LINCSCP_14398	Tremorine	0.3872
LINCSCP_89812	Sotrastaurin	0.3867
LINCSCP_92989	Nebivolol	0.3863
LINCSCP_94327	Triclosan	0.3855
LINCSCP_14323	JAK3 Inhibitor V	0.3854
LINCSCP_211906	BRD-K24053449	0.3848
LINCSCP_94139	Paricalcitol	0.3828
LINCSCP_97471	D-Serine	0.3803
LINCSCP_15048	N-(3,3-Diphenylpropyl)glycinamide	0.379
LINCSCP_90871	Naringenin	0.3785
LINCSCP_209344	Diethylcarbamazine	0.3781
LINCSCP_14125	NB-Acetyltryptamine	0.3752
LINCSCP_15163	Verapamil	0.3741
LINCSCP_14435	Rimexolone	0.3706
LINCSCP_14891	Hypericin	0.3694
LINCSCP_17118	Broad-Sai-296	0.3682
LINCSCP_13877	GR-127935	0.3672
LINCSCP_14604	Mycophenolate Mofetil	0.3672
LINCSCP_15731	MLS-0390943.0001	0.3659
LINCSCP_98034	Bisoprolol	0.3637
LINCSCP_14466	Zolmitriptan	0.3634
LINCSCP_13610	7-OH-PIPAT	0.3624
LINCSCP_15358	MLS003672589	0.3621
LINCSCP_209113	Chloroquine	0.362
LINCSCP_15360	SB-216763	0.3608
LINCSCP_88188	Lapatinib	0.3605
LINCSCP_211209	Clarithromycin	0.3588
LINCSCP_94562	ICI 192,605	0.3587
LINCSCP_13698	Cyclosporine	0.3577
