similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	476	Chloroquine	LSM-1901	NA	10uM	24h	LINCSCP_15217	HA1E
0.5728	7.5694e-43	476	RG 13022	LSM-43030	NA	10uM	6h	LINCSCP_7530	A549
0.5721	9.9889e-43	476	DC-45-A2	LSM-6274	NA	10uM	6h	LINCSCP_19593	HCC515
0.5498	5.8956e-39	476	3-(4-Pyridyl)indole	LSM-4569	ROCK1	10uM	6h	LINCSCP_10357	A673
0.549	7.9984e-39	476	Saracatinib	LSM-1032	ABL1|SRC	10uM	3h	LINCSCP_113379	HME1
0.5397	2.4667e-37	476	Diloxanide Furoate	LSM-2223	NA	10uM	6h	LINCSCP_2588	A375
0.5366	7.6619e-37	476	BRD-A81936046	LSM-4484	NA	10uM	6h	LINCSCP_54861	THP1
0.5216	1.4287e-34	476	32703-82-5	LSM-4897	KIF11	40uM	6h	LINCSCP_10651	AGS
0.5209	1.8391e-34	476	Nicardipine	LSM-1418	CACNA1C|CACNA1D|CACNA1F|CACNA1S	10uM	6h	LINCSCP_53862	SNUC5
0.5041	4.873e-32	476	Mesoridazine	LSM-1329	DRD2|HTR2A	10uM	6h	LINCSCP_285810	SKM1
0.5012	1.2034e-31	476	FK 866	LSM-43216	NAMPT	0.1uM	6h	LINCSCP_264219	OV7
0.4924	1.969e-30	476	Aniracetam	LSM-3969	DRD2|GRIA1|GRIA2|GRIA3|HTR2A	10uM	24h	LINCSCP_13047	FIBRNPC
0.4919	2.2451e-30	476	HLI-373	LSM-6225	MDM2	10uM	6h	LINCSCP_202908	A673
0.4899	4.1563e-30	476	4-Iodo-6-phenylpyrimidine	LSM-6233	MIF	40uM	6h	LINCSCP_10359	A673
0.4846	2.1239e-29	476	DH 97	LSM-2108	NA	10uM	24h	LINCSCP_193091	A549
0.4838	2.6987e-29	476	Nicardipine	LSM-1418	CACNA1C|CACNA1D|CACNA1F|CACNA1S	10uM	6h	LINCSCP_202848	A673
0.4814	5.5355e-29	476	CID-2858522	LSM-3337	NA	10uM	6h	LINCSCP_55508	U937
