similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	286	Azithromycin	LSM-5821	NA	10uM	24h	LINCSCP_97589	HA1E
0.6559	1.4842e-36	286	Dabigatran Etexilate	LSM-45249	NA	1.11uM	24h	LINCSCP_94444	HA1E
0.5963	6.2177e-29	286	Sertindole	LSM-5765	DRD2|HTR2A|HTR2C	3.33uM	24h	LINCSCP_97302	HA1E
-0.5916	2.1532e-28	286	Salermide	LSM-5123	SIRT1|SIRT2	100uM	6h	LINCSCP_39842	NCIH1694
-0.5868	7.5029e-28	286	10-DEBC	LSM-4710	PIM1	10uM	24h	LINCSCP_103584	HELA
0.5825	2.2313e-27	286	Thioguanosine	LSM-5832	NA	3.33uM	24h	LINCSCP_98128	HA1E
0.5822	2.4034e-27	286	L-Sulforaphane	LSM-4919	NFE2L2	10uM	24h	LINCSCP_17214	HA1E
0.5767	9.4138e-27	286	Rilpivirine	LSM-45777	NA	0.04uM	24h	LINCSCP_93085	HA1E
0.5755	1.2667e-26	286	Clindamycin	LSM-45814	NA	1.11uM	24h	LINCSCP_94795	HA1E
0.5621	3.1853e-25	286	Gefitinib	LSM-1098	EGFR	0.37uM	24h	LINCSCP_95567	HA1E
0.5613	3.8089e-25	286	CLONAZEPAM	LSM-45776	GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	10uM	24h	LINCSCP_93690	HA1E
0.5611	4.0118e-25	286	MLN 2238	LSM-4944	PSMB1	0.04uM	24h	LINCSCP_97863	HA1E
-0.56	5.2597e-25	286	Chaetocin	LSM-6198	SUV39H1	0.1uM	6h	LINCSCP_41827	NOMO1
0.5504	4.745e-24	286	Bavisant (dihydrochloride hydrate)	LSM-45666	HRH3	3.33uM	24h	LINCSCP_97883	HA1E
-0.5409	3.911e-23	286	Selumetinib	LSM-1056	MAP2K1|MAP2K2	80uM	6h	LINCSCP_10592	AGS
0.5407	4.0628e-23	286	Paricalcitol	LSM-45519	VDR	3.33uM	24h	LINCSCP_94140	HA1E
0.5353	1.3225e-22	286	Itrazole	LSM-5032	NA	10uM	6h	LINCSCP_257259	NCIH508
0.5293	4.6886e-22	286	Oprozomib (ONX 0912)	LSM-45496	NA	0.12uM	24h	LINCSCP_90361	HA1E
-0.529	5.0217e-22	286	VU0413247-1	LSM-3359	NA	10uM	24h	LINCSCP_1413	A375
-0.5287	5.3791e-22	286	Lapatinib	LSM-1051	EGFR|ERBB2	10uM	24h	LINCSCP_167450	YAPC
-0.5261	9.1696e-22	286	CEPHARANTHINE	LSM-45918	NA	1.11uM	24h	LINCSCP_97998	HA1E
-0.5249	1.1825e-21	286	Trimethoprim	LSM-5246	NA	0.12uM	24h	LINCSCP_104990	HELA
-0.5249	1.1875e-21	286	Brexpiprazole	LSM-45790	DRD2|HTR1A|HTR2A	10uM	24h	LINCSCP_75030	A375
0.5232	1.6745e-21	286	BRD-K41087962	LSM-42690	NA	0.5uM	6h	LINCSCP_257137	NCIH2073
0.5197	3.44e-21	286	MK-2461	LSM-45560	MET	1.11uM	24h	LINCSCP_94408	HA1E
0.5144	1.0154e-20	286	Closantel	LSM-4989	NA	3.33uM	24h	LINCSCP_91215	HA1E
0.513	1.3401e-20	286	Aloisine	LSM-3131	CDK2	10uM	6h	LINCSCP_13910	HA1E
0.5126	1.4466e-20	286	Patupilone	LSM-43208	TUBB	10uM	24h	LINCSCP_46248	PC3
0.5115	1.7932e-20	286	Penicillic acid	LSM-1552	NA	10uM	6h	LINCSCP_15108	HA1E
0.5075	3.9457e-20	286	Carfilzomib (PR-171)	LSM-45547	ADRM1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB1|PSMB10|PSMB11|PSMB2|PSMB3|PSMB4|PSMB5|PSMB6|PSMB7|PSMB8|PSMB9|PSMC1|PSMC2|PSMC3|PSMC4|PSMC5|PSMC6|PSMD1|PSMD11|PSMD12|PSMD13|PSMD14|PSMD2|PSMD3|PSMD4|PSMD6|PSMD7|PSMD8|SEM1	0.04uM	24h	LINCSCP_92893	HA1E
0.5054	6.014e-20	286	cortisone-acetate	LSM-45387	TUBA1A|TUBA1B|TUBA1C|TUBA3E|TUBA4A|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8	0.12uM	24h	LINCSCP_98065	HA1E
-0.5042	7.624e-20	286	Amoxicillin	LSM-5654	CYP2C19|SLC15A1|SLC15A2|SLC22A6	10uM	6h	LINCSCP_20738	HCC515
0.5036	8.5454e-20	286	Omacetaxine Mepesuccinate	LSM-3716	NA	0.04uM	24h	LINCSCP_98168	HA1E
0.501	1.3969e-19	286	Mebendazole	LSM-3749	NA	5uM	24h	LINCSCP_67613	MCF7
0.4992	1.9687e-19	286	CHEMBL2359886	LSM-6824	NA	10uM	24h	LINCSCP_17318	HA1E
0.4943	5.0032e-19	286	GW305074X	LSM-1029	RAF1	10uM	24h	LINCSCP_15046	HA1E
-0.4924	7.2045e-19	286	Methixene	LSM-1467	CHRM1|CHRM5|HTR2C	10uM	24h	LINCSCP_167198	YAPC
0.4906	9.9146e-19	286	cortisone-acetate	LSM-45387	TUBA1A|TUBA1B|TUBA1C|TUBA3E|TUBA4A|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8	1.11uM	24h	LINCSCP_98063	HA1E
0.4904	1.0412e-18	286	Telatinib	LSM-45625	FLT4|KDR|KIT|PDGFRB	10uM	24h	LINCSCP_96163	HA1E
-0.4889	1.3558e-18	286	Manumycin-A	LSM-43075	FNTA|IKBKB	10uM	6h	LINCSCP_53412	SKMEL28
-0.4874	1.7916e-18	286	vincristine	NA	TUBB	10uM	6h	LINCSCP_2680	A375
0.4871	1.9023e-18	286	AEE788 (NVP-AEE788)	LSM-45507	EGFR|ERBB2|FLT1|KDR	1.11uM	24h	LINCSCP_91590	HA1E
-0.4867	2.0537e-18	286	Dehydroepiandrosterone (DHEA)	LSM-45807	NA	10uM	24h	LINCSCP_173219	YAPC
0.4855	2.5519e-18	286	Closantel	LSM-4989	NA	1.11uM	24h	LINCSCP_91216	HA1E
0.4846	2.996e-18	286	S1RA (hydrochloride)	LSM-45440	NA	0.04uM	24h	LINCSCP_92360	HA1E
0.4843	3.1738e-18	286	Flavokawain B	LSM-42931	IKBKB	10uM	24h	LINCSCP_14432	HA1E
0.482	4.7985e-18	286	MLN 2238	LSM-4944	PSMB1	0.12uM	24h	LINCSCP_97862	HA1E
0.4813	5.501e-18	286	apicidin	LSM-45760	NA	0.12uM	24h	LINCSCP_94358	HA1E
0.4799	6.9878e-18	286	CHEMBL2143628	LSM-6855	NA	10uM	24h	LINCSCP_9981	A549
-0.4795	7.5365e-18	286	TH-302	LSM-45919	NA	0.04uM	24h	LINCSCP_136464	MCF7
0.4789	8.3319e-18	286	XMD-132	LSM-42742	NA	10uM	24h	LINCSCP_46884	PC3
0.4788	8.5131e-18	286	Nocodazole	LSM-2260	NA	10uM	6h	LINCSCP_14875	HA1E
-0.4788	8.5869e-18	286	MK-8245	LSM-45756	NA	3.33uM	24h	LINCSCP_71302	A375
0.478	9.7754e-18	286	NMS-1286937	LSM-45818	NA	1.11uM	24h	LINCSCP_96656	HA1E
-0.4779	1.0098e-17	286	Zuclomiphene	LSM-42849	ESR1	10uM	24h	LINCSCP_155684	PC3
0.4773	1.1204e-17	286	MLS002264487	LSM-3550	NA	10uM	24h	LINCSCP_15784	HA1E
-0.4762	1.3551e-17	286	Butaclamol (+)	LSM-45722	NA	10uM	24h	LINCSCP_168379	YAPC
0.4757	1.4759e-17	286	MLN9708	LSM-45406	NA	0.04uM	24h	LINCSCP_95701	HA1E
-0.4751	1.6498e-17	286	Tamibarotene	LSM-5493	RARA|RARB	10uM	24h	LINCSCP_102196	HELA
-0.4745	1.8458e-17	286	Maprotiline	LSM-2043	SLC6A2	10uM	24h	LINCSCP_72387	A375
