similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	7.1373e-170	42	Chloroquine	LSM-1901	NA	10uM	24h	LINCSCP_15217	HA1E
0.9525	2.9168e-22	42	AG 14361	LSM-1988	PARP1	20uM	6h	LINCSCP_50914	RMGI
0.924	2.7006e-18	42	Ursolic acid	LSM-4889	HSD11B1|PTPN1	70uM	6h	LINCSCP_50645	PL21
0.9177	1.2544e-17	42	Tazac, Axid, Axid Ar, Nizatidine	LSM-42963	HRH2	10uM	24h	LINCSCP_18588	HCC515
0.9084	9.6764e-17	42	MLN 2238	LSM-4944	PSMB1	10uM	6h	LINCSCP_29393	LOVO
0.8988	6.5685e-16	42	FGIN1-27	LSM-2201	TSPO	10uM	6h	LINCSCP_12792	DV90
0.8979	7.753e-16	42	Pifithrin MU	LSM-4188	HSPA1A|TP53	10uM	6h	LINCSCP_13100	FIBRNPC
0.8969	9.2676e-16	42	BRD-K71328603	LSM-41150	NA	10uM	24h	LINCSCP_310419	VCAP
0.8876	4.7793e-15	42	Nicardipine	LSM-1418	CACNA1C|CACNA1D|CACNA1F|CACNA1S	10uM	6h	LINCSCP_53862	SNUC5
0.8872	5.1508e-15	42	AG 14361	LSM-1988	PARP1	0.01uM	6h	LINCSCP_250839	MCF7
0.8855	6.8183e-15	42	AC1MEVG9	LSM-3935	PTPN1	10uM	6h	LINCSCP_51015	RMGI
-0.8836	9.2651e-15	42	CAY10603	LSM-4941	HDAC6	10uM	6h	LINCSCP_50992	RMGI
0.8826	1.0981e-14	42	Rifaximin	LSM-46032	NA	10uM	24h	LINCSCP_140357	MCF7
0.8813	1.3496e-14	42	Alvimopan (monohydrate)	LSM-45414	OPRM1	3.33uM	24h	LINCSCP_98991	HA1E
0.8809	1.4295e-14	42	BRD-A31801025-001-01-0	LSM-1455	CYP19A1	10uM	6h	LINCSCP_226563	HT29
0.8804	1.5505e-14	42	Dopamine 3-O-sulfate	LSM-37139	DRD1|DRD2|DRD3|DRD4|DRD5	10uM	24h	LINCSCP_13038	FIBRNPC
0.8787	2.0198e-14	42	9-Fluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione	LSM-4412	NR3C1	10uM	6h	LINCSCP_222952	HT115
0.8778	2.3257e-14	42	WZ 4002	LSM-1085	EGFR|ERBB2	0.04uM	24h	LINCSCP_117120	HT29
0.8762	2.9742e-14	42	Salermide	LSM-5123	SIRT1|SIRT2	100uM	6h	LINCSCP_13427	H1299
0.8716	5.8967e-14	42	Aurora A Inhibitor I	LSM-1065	AURKA	3.33uM	24h	LINCSCP_165008	SKL.C
0.8712	6.2378e-14	42	Ozagrel	LSM-42902	TBXAS1	10uM	24h	LINCSCP_123438	HT29
0.8699	7.5177e-14	42	Alectinib	LSM-1202	ALK|RET	10uM	24h	LINCSCP_117759	HT29
0.8687	8.9886e-14	42	Sulfasalazine	LSM-5278	ALOX5|PTGS1|PTGS2	10uM	6h	LINCSCP_47703	PC3
0.8664	1.2476e-13	42	Oligomycin-A	LSM-43347	ATP5A1	0.5uM	6h	LINCSCP_65054	VCAP
0.8655	1.4003e-13	42	MLS000709026	LSM-43139	RAD51	40uM	6h	LINCSCP_40050	NCIH2073
0.8642	1.6733e-13	42	Withaferin A	LSM-6685	IKBKB|NAMPT	10uM	24h	LINCSCP_69099	A375
0.8626	2.0959e-13	42	4-(4-Octadecylphenyl)-4-oxobut-2-enoic acid	LSM-3058	PLA2G1B	10uM	6h	LINCSCP_22934	HEPG2
0.8607	2.7203e-13	42	CGP 60474	LSM-1025	CDK1	0.04uM	24h	LINCSCP_84091	ASC
0.8596	3.1464e-13	42	AKT Inhibitor VIII	LSM-1035	AKT1|AKT2	10uM	6h	LINCSCP_916	A375
0.8585	3.6444e-13	42	Saracatinib	LSM-1032	ABL1|SRC	10uM	3h	LINCSCP_113379	HME1
0.8564	4.7901e-13	42	UNII-5308DT8060	LSM-2244	SYK	10uM	24h	LINCSCP_11409	ASC
0.8521	8.2368e-13	42	BRD-K83826027	LSM-13551	NA	5uM	24h	LINCSCP_48253	PC3
0.852	8.3366e-13	42	Deoxycholic acid	LSM-5529	GPBAR1	10uM	6h	LINCSCP_6614	A549
0.8516	8.7714e-13	42	BRD-K76318793	LSM-41437	NA	10uM	24h	LINCSCP_279350	PC3
0.8512	9.2795e-13	42	Dalcetrapib	LSM-6227	CETP	80uM	24h	LINCSCP_30508	MCF7
-0.8506	1.0012e-12	42	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	6h	LINCSCP_66595	A549
0.8501	1.0531e-12	42	SA-1939007	LSM-38222	NA	5uM	24h	LINCSCP_249176	MCF7
0.85	1.0775e-12	42	CHEMBL2144875	LSM-6105	NA	10uM	6h	LINCSCP_34008	MCF7
0.847	1.5504e-12	42	Myriocin	LSM-43271	NA	10uM	6h	LINCSCP_207785	H1299
0.8469	1.5728e-12	42	BRD-K42584632	LSM-39616	NA	10uM	24h	LINCSCP_64652	VCAP
0.8464	1.6592e-12	42	LY2811376	LSM-45909	NA	0.37uM	24h	LINCSCP_143972	MCF7
0.8439	2.2354e-12	42	PHA-793887	LSM-1073	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	3.33uM	3h	LINCSCP_145736	MDAMB231
-0.8439	2.2359e-12	42	PAC-1	LSM-3119	CASP3	10uM	6h	LINCSCP_50870	RKO
0.8432	2.4244e-12	42	Valsartan	LSM-2993	AGTR1	0.04uM	24h	LINCSCP_172812	YAPC
0.8429	2.5283e-12	42	Letermovir	LSM-45820	NA	3.33uM	24h	LINCSCP_144102	MCF7
0.8427	2.5724e-12	42	Sumatriptan	LSM-5618	HTR1A|HTR1B|HTR1D|HTR1F	10uM	24h	LINCSCP_106887	HELA
0.8414	3.0028e-12	42	Gallocatechin Gallate	LSM-6228	BACE1|FASN	90uM	6h	LINCSCP_55215	TYKNU
0.8388	4.0611e-12	42	BRD-K62395041	LSM-12219	NA	5uM	6h	LINCSCP_64104	VCAP
0.8379	4.4898e-12	42	Cyclopenthiazide	LSM-1529	NA	10uM	24h	LINCSCP_56222	VCAP
0.8375	4.699e-12	42	CHEMBL1720543	LSM-2670	NA	10uM	6h	LINCSCP_21853	HEPG2
0.8373	4.7982e-12	42	Mesoridazine	LSM-1329	DRD2|HTR2A	10uM	6h	LINCSCP_285810	SKM1
-0.837	4.9599e-12	42	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	6h	LINCSCP_51008	RMGI
0.8363	5.3808e-12	42	BAS 04938498	LSM-4486	NA	10uM	6h	LINCSCP_20201	HCC515
0.8363	5.3903e-12	42	PD-160170	LSM-2247	NPY1R	10uM	24h	LINCSCP_33071	MCF7
0.8363	5.4032e-12	42	Propylthiouracil	LSM-5592	DIO1|TPO	10uM	6h	LINCSCP_47739	PC3
0.8355	5.873e-12	42	BX 912	LSM-1055	PDK1|PDPK1	10uM	6h	LINCSCP_59071	VCAP
0.834	6.9867e-12	42	Dovitinib	LSM-1127	EGFR|FGFR1|FGFR2|FGFR3|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|PDGFRB	10uM	24h	LINCSCP_281566	PHH
0.8334	7.4418e-12	42	BRD-K01282863	LSM-15072	NA	3uM	24h	LINCSCP_253848	MCF7
0.8323	8.4052e-12	42	BMY-14802	LSM-1339	HTR1A	0.12uM	24h	LINCSCP_169900	YAPC
0.8308	9.8957e-12	42	GSK256066	LSM-45984	NA	0.12uM	24h	LINCSCP_75313	A375
0.8305	1.0197e-11	42	CHEMBL2152359	LSM-44603	NA	3uM	24h	LINCSCP_17240	HA1E
