signatureid	compound	similarity
LINCSCP_36932	PD-0325901	-0.4228
LINCSCP_34169	BRD-K99017327	-0.3976
LINCSCP_132819	Selumetinib	-0.371
LINCSCP_132862	AS-605240	-0.3533
LINCSCP_32428	BRD-A59808129-001-01-7	-0.3503
LINCSCP_36886	Trametinib	-0.3496
LINCSCP_32454	8-Epi-15-d2c-isop	-0.3438
LINCSCP_133489	HG-9-91-01	-0.3356
LINCSCP_34855	BRD-K80848452	-0.3236
LINCSCP_132266	Enzastaurin	-0.3663
LINCSCP_32847	AC1MJ3VH	-0.3317
LINCSCP_253261	3,7-Bis(dimethylamino)phenothiazin-5-ium	-0.3304
LINCSCP_32131	JNJ-7706621	-0.3256
