similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.8017	3.6798e-39	169	SMR000075319	LSM-6371	KPNB1	3uM	6h	LINCSCP_9512	A549
0.7721	1.0627e-34	169	MLS000682490	LSM-4195	OPRK1	10uM	6h	LINCSCP_57501	VCAP
0.7558	1.5657e-32	169	SMR000075319	LSM-6371	KPNB1	10uM	6h	LINCSCP_9510	A549
0.7381	2.4313e-30	169	MK-8245	LSM-45756	NA	3.33uM	24h	LINCSCP_71302	A375
0.7342	6.8052e-30	169	RS-39604	LSM-2461	HTR4	10uM	6h	LINCSCP_56543	VCAP
0.7336	8.0947e-30	169	Sirolimus	LSM-42783	FKBP1A|MTOR	10uM	6h	LINCSCP_68475	VCAP
0.7292	2.5548e-29	169	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_25478	HT29
0.7268	4.758e-29	169	Thioridazine	LSM-1863	DRD1|DRD2|DRD3|DRD4|HTR2A|HTR2C	10uM	24h	LINCSCP_611	A375
0.7261	5.7571e-29	169	Masitinib	LSM-1130	FGFR3|KIT|LYN|PDGFRA|PDGFRB	10uM	24h	LINCSCP_160550	PC3
0.7193	3.2015e-28	169	MLS000095184	LSM-2403	NA	10uM	6h	LINCSCP_1294	A375
0.7171	5.5492e-28	169	Loperamide	LSM-3365	OPRD1|OPRM1	10uM	24h	LINCSCP_759	A375
0.7118	2.0318e-27	169	BRD-K81514393	LSM-41722	NA	10uM	6h	LINCSCP_47431	PC3
0.7066	7.2099e-27	169	Tamoxifen	LSM-42959	ESR1|ESR2	30uM	24h	LINCSCP_855	A375
0.7037	1.3992e-26	169	2,8-Dinitroimipramine	LSM-2336	NA	10uM	6h	LINCSCP_57388	VCAP
0.7011	2.6038e-26	169	2-(4-(4-Chloro-1,2-diphenylbut-1-en-1-yl)phenoxy)-n,n-dimethylethanamine	LSM-42974	ESR1	10uM	24h	LINCSCP_10126	A549
0.7006	2.936e-26	169	Raloxifene	LSM-3425	ESR1|ESR2	10uM	24h	LINCSCP_10106	A549
-0.7001	3.234e-26	169	STOCK1N-09285	LSM-1332	ESR1	10uM	6h	LINCSCP_33676	MCF7
0.6997	3.5432e-26	169	Fluspirilene	LSM-3748	DRD2|HTR2A	5uM	24h	LINCSCP_808	A375
0.699	4.1621e-26	169	Raloxifene	LSM-3425	ESR1|ESR2	10uM	24h	LINCSCP_10102	A549
0.699	4.2391e-26	169	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_116385	HT29
0.699	4.2444e-26	169	Triflupromazine	LSM-3421	DRD2|HTR2B	10uM	24h	LINCSCP_18	A375
0.6988	4.4114e-26	169	Wiskostatin	LSM-1364	WASL	10uM	6h	LINCSCP_18355	HCC515
0.698	5.2987e-26	169	BAS 00631343	LSM-6284	NA	10uM	24h	LINCSCP_846	A375
0.697	6.7097e-26	169	BRD-K60996261	LSM-40607	NA	10uM	6h	LINCSCP_47417	PC3
0.6961	8.1794e-26	169	Promazine	LSM-2137	CHRM5|DRD2|DRD3|DRD4|HTR2A	10uM	24h	LINCSCP_643	A375
0.6954	9.5961e-26	169	SMR000075319	LSM-6371	KPNB1	1uM	6h	LINCSCP_9511	A549
0.6951	1.0242e-25	169	H89	LSM-42924	PRKACA	10uM	6h	LINCSCP_289459	VCAP
0.6945	1.1729e-25	169	ZINC77024257	LSM-1171	MDM2	10uM	6h	LINCSCP_19558	HCC515
0.6937	1.3961e-25	169	Thioridazine	LSM-1863	DRD1|DRD2|DRD3|DRD4|HTR2A|HTR2C	10uM	24h	LINCSCP_68698	VCAP
0.6934	1.5135e-25	169	Lasalocid	LSM-2214	NA	10uM	6h	LINCSCP_27073	HT29
0.6933	1.5494e-25	169	Loperamide	LSM-3365	OPRD1|OPRM1	10uM	6h	LINCSCP_991	A375
0.6909	2.6355e-25	169	AKT Inhibitor VIII	LSM-1035	AKT1|AKT2	10uM	24h	LINCSCP_635	A375
0.6899	3.243e-25	169	Thiothixene	LSM-43048	HTR2A	10uM	6h	LINCSCP_2657	A375
0.6835	1.3273e-24	169	Raloxifene	LSM-3425	ESR1|ESR2	10uM	24h	LINCSCP_202433	A549
0.682	1.8233e-24	169	Sertraline	LSM-3843	SLC6A4	10uM	6h	LINCSCP_239311	MCF7
