similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.7734	4.7758e-44	215	SMR000075319	LSM-6371	KPNB1	3uM	6h	LINCSCP_9512	A549
0.7449	2.6897e-39	215	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_25478	HT29
0.7431	5.1502e-39	215	MLS000682490	LSM-4195	OPRK1	10uM	6h	LINCSCP_57501	VCAP
0.7189	1.7311e-35	215	MK-8245	LSM-45756	NA	3.33uM	24h	LINCSCP_71302	A375
0.7181	2.2125e-35	215	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_116385	HT29
0.7163	3.8655e-35	215	Sirolimus	LSM-42783	FKBP1A|MTOR	10uM	6h	LINCSCP_68475	VCAP
0.7139	8.3933e-35	215	Loperamide	LSM-3365	OPRD1|OPRM1	10uM	24h	LINCSCP_759	A375
0.7095	3.2724e-34	215	Thioridazine	LSM-1863	DRD1|DRD2|DRD3|DRD4|HTR2A|HTR2C	10uM	24h	LINCSCP_611	A375
0.7041	1.6515e-33	215	Fluspirilene	LSM-3748	DRD2|HTR2A	5uM	24h	LINCSCP_808	A375
0.701	4.2001e-33	215	Lasalocid	LSM-2214	NA	10uM	6h	LINCSCP_27073	HT29
0.696	1.8043e-32	215	MLS000095184	LSM-2403	NA	10uM	6h	LINCSCP_1294	A375
0.6928	4.5179e-32	215	SMR000075319	LSM-6371	KPNB1	10uM	6h	LINCSCP_9510	A549
0.6907	8.1704e-32	215	BRD-K81514393	LSM-41722	NA	10uM	6h	LINCSCP_47431	PC3
0.6888	1.379e-31	215	Thioridazine	LSM-1863	DRD1|DRD2|DRD3|DRD4|HTR2A|HTR2C	10uM	24h	LINCSCP_68698	VCAP
0.6867	2.4706e-31	215	Sertraline HCl	LSM-45979	NA	3.33uM	24h	LINCSCP_174384	YAPC
0.6812	1.1399e-30	215	2,8-Dinitroimipramine	LSM-2336	NA	10uM	6h	LINCSCP_57388	VCAP
0.6802	1.4751e-30	215	Promazine	LSM-2137	CHRM5|DRD2|DRD3|DRD4|HTR2A	10uM	24h	LINCSCP_643	A375
0.6786	2.3014e-30	215	BAS 00631343	LSM-6284	NA	10uM	24h	LINCSCP_846	A375
0.6786	2.3107e-30	215	Nortriptyline	LSM-4039	KCNJ10|SLC6A2|SLC6A4	10uM	6h	LINCSCP_27158	HT29
0.6784	2.4211e-30	215	Wiskostatin	LSM-1364	WASL	10uM	6h	LINCSCP_18355	HCC515
0.6752	5.6384e-30	215	Triflupromazine	LSM-3421	DRD2|HTR2B	10uM	24h	LINCSCP_18	A375
0.6741	7.5638e-30	215	ZINC77024257	LSM-1171	MDM2	10uM	6h	LINCSCP_19558	HCC515
0.6712	1.6483e-29	215	Tamoxifen	LSM-42959	ESR1|ESR2	30uM	24h	LINCSCP_855	A375
0.668	3.7969e-29	215	Dehydroepiandrosterone (DHEA)	LSM-45807	NA	10uM	24h	LINCSCP_173219	YAPC
0.6646	9.0016e-29	215	Masitinib	LSM-1130	FGFR3|KIT|LYN|PDGFRA|PDGFRB	10uM	24h	LINCSCP_160550	PC3
0.6639	1.0794e-28	215	BRD-K60996261	LSM-40607	NA	10uM	6h	LINCSCP_47417	PC3
0.6628	1.4053e-28	215	Raloxifene	LSM-3425	ESR1|ESR2	10uM	24h	LINCSCP_10106	A549
0.6624	1.5749e-28	215	H89	LSM-42924	PRKACA	10uM	6h	LINCSCP_289459	VCAP
0.6617	1.8978e-28	215	Sertraline	LSM-3843	SLC6A4	10uM	6h	LINCSCP_239311	MCF7
0.6608	2.3361e-28	215	Pimozide	LSM-2001	DRD1|DRD2|DRD3|DRD4|DRD5|HTR2A	10uM	24h	LINCSCP_620	A375
0.6604	2.5855e-28	215	Maprotiline	LSM-2043	SLC6A2	10uM	6h	LINCSCP_56145	VCAP
0.6603	2.6823e-28	215	Mibefradil	LSM-2192	CACNA1C|CACNA1G|CACNA1H|CACNA1I	10uM	24h	LINCSCP_44000	PC3
0.6594	3.3201e-28	215	RS-39604	LSM-2461	HTR4	10uM	6h	LINCSCP_56543	VCAP
0.6585	4.1868e-28	215	Tamoxifen	LSM-42959	ESR1|ESR2	10uM	24h	LINCSCP_176125	YAPC
0.658	4.7946e-28	215	MK-2206	LSM-1057	AKT1|AKT2|AKT3	10uM	24h	LINCSCP_778	A375
