similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	409	Chloroquine	LSM-1901	NA	10uM	24h	LINCSCP_127150	HT29
0.6895	5.5949e-59	409	Netupitant	LSM-45459	TACR1	1.11uM	24h	LINCSCP_111147	HELA
0.6713	6.7951e-55	409	Trimebutine	LSM-5182	OPRD1|OPRK1|OPRM1	3.33uM	24h	LINCSCP_162063	PC3
0.6576	5.2532e-52	409	RG 108	LSM-6283	DNMT1	80uM	6h	LINCSCP_54812	T3M10
0.6462	1.0208e-49	409	PF-4136309	LSM-45276	NA	0.04uM	24h	LINCSCP_176178	YAPC
0.6353	1.2913e-47	409	Itopride	LSM-6004	DRD2	1.11uM	24h	LINCSCP_111099	HELA
0.6148	7.0296e-44	409	SCHEMBL1564574	LSM-1006	CHEK1|CHEK2	0.12uM	3h	LINCSCP_145877	MDAMB231
0.6119	2.2176e-43	409	PROTIRELIN	LSM-45252	NA	0.04uM	24h	LINCSCP_118454	HT29
0.5831	1.2782e-38	409	Amiloride	LSM-4194	ASIC1|ASIC2|SCNN1A|SCNN1B|SCNN1G	1.11uM	24h	LINCSCP_110649	HELA
0.5779	8.2405e-38	409	BRD-K26929400	LSM-10062	NA	5uM	6h	LINCSCP_300476	VCAP
0.5599	3.9668e-35	409	FR-180204	LSM-42790	MAPK1|MAPK3	0.12uM	24h	LINCSCP_117125	HT29
0.5518	5.8388e-34	409	Sertaconazole	LSM-1938	NA	3.33uM	24h	LINCSCP_162309	PC3
0.5492	1.3448e-33	409	Hesperidin	LSM-45813	NA	0.12uM	24h	LINCSCP_110945	HELA
0.5392	3.1715e-32	409	Benzohydroxamate	LSM-36789	NA	10uM	24h	LINCSCP_3871	A375
0.5381	4.4927e-32	409	Probenecid	LSM-4140	SLC22A11|SLC22A6|SLC22A8	0.04uM	24h	LINCSCP_99204	HA1E
0.5307	4.2622e-31	409	Rosiglitazone	LSM-1949	PPARG	0.04uM	24h	LINCSCP_99341	HA1E
0.526	1.7721e-30	409	Trimipramine	LSM-1371	ADRA1A|ADRA1B|ADRA1D|DRD2|HRH1|HTR2A|HTR2C|SLC6A2|SLC6A3|SLC6A4	3.33uM	24h	LINCSCP_167397	YAPC
