Name_GeneSymbol	Value_LogDiffExp
AARS	1.2956
ABCB6	0.2639
ABCC5	0.3835
ABHD4	0.3705
ABHD6	0.6505
ACAA1	0.8991
ADGRE5	2.9692
ADGRG1	0.4838
ADH5	0.4892
ADI1	0.313
ADO	3.0872
ADRB2	2.2244
AGL	2.6309
ALDH7A1	0.6827
ANKRD10	0.3868
ANO10	2.6192
APBB2	0.6253
APOE	0.3794
ARID4B	0.7465
ARL4C	1.2266
ARNT2	0.9216
ARPP19	0.5305
ASAH1	0.3597
ATF5	0.5428
ATF6	0.2922
ATG3	0.9035
ATP11B	1.7016
ATP6V1D	0.5461
AURKB	1.2952
AXIN1	1.278
BAD	2.9899
BAX	0.2741
BID	0.816
BIRC2	0.4512
BLVRA	0.6089
BPHL	1.2109
BUB1B	0.9414
C2CD2L	0.8997
CAMSAP2	0.5943
CANT1	0.4636
CAPN1	0.3744
CASP3	0.7282
CAST	0.8609
CCDC86	0.3582
CCDC92	0.6538
CCL2	0.9794
CCNA1	3.1024
CCND3	0.6212
CCNE2	0.5785
CCP110	0.6192
CD40	0.5054
CD44	0.876
CDC25A	0.7904
CDC25B	0.7912
CDC42	0.5375
CDC45	0.7836
CDK4	0.3903
CDK5R1	0.541
CDK7	0.8312
CEBPA	0.7416
CENPE	0.6286
CHAC1	0.7043
CHEK2	3.3931
CHMP6	0.4851
CHN1	1.1441
CHP1	0.436
CIAPIN1	1.8176
CLIC4	1.0112
CNDP2	1.0898
CNPY3	1.1349
COL4A1	1.0631
CRK	0.3465
CSNK2A2	0.6004
CTSL	0.635
CTTN	2.3542
CXCR4	0.2975
DAXX	0.6394
DCK	3.3554
DDIT4	2.1055
DDR1	0.2891
DDX10	0.3422
DENND2D	0.7026
DHDDS	0.5482
DLD	0.4235
DNAJA3	1.3174
DNAJB6	0.368
DNM1	4.0736
DNMT1	0.8524
DUSP14	0.5964
DUSP4	1.8472
DYRK3	0.4016
ECH1	0.9425
EDEM1	0.5781
EGR1	0.6833
EIF4EBP1	0.5663
ELAVL1	2.7629
ELOVL6	2.0381
ENOPH1	0.2689
EPHA3	0.7722
EPN2	3.7312
EPRS	0.907
EXOSC4	0.6651
EXT1	0.5521
FAIM	0.4392
FAM63A	0.668
FASTKD5	0.8359
FAT1	0.563
FBXO7	0.5532
FEZ2	0.6122
FGFR2	0.8724
FIS1	0.7496
FKBP14	0.5011
FKBP4	1.4516
FOXO3	0.4837
FUT1	1.012
FYN	1.1564
FZD7	1.2156
GAA	0.4456
GABPB1	0.8408
GATA3	0.4106
GDPD5	0.3258
GFOD1	3.702
GFPT1	1.0192
GHR	0.6311
GLRX	0.9849
GMNN	0.767
GNAI2	0.3107
GPATCH8	2.0097
GPC1	1.2152
HACD3	0.6985
HDGFRP3	0.519
HERPUD1	1.6335
HIST2H2BE	1.5784
HLA-DMA	0.3237
HMG20B	0.8512
HOMER2	0.2684
HS2ST1	0.6168
HSD17B11	0.9305
HTATSF1	1.2675
HYOU1	2.4009
ICAM1	1.066
ICMT	0.8339
IGF1R	0.2975
IGF2R	1.4282
IGFBP3	1.208
IKBKAP	0.7049
IKZF1	1.3935
IL13RA1	0.4109
ILK	0.3002
INPP1	0.4469
INSIG1	1.112
INTS3	2.705
IPO13	0.5767
JADE2	0.4643
KAT6A	0.3534
KCNK1	0.4761
KDM5A	0.4703
KEAP1	0.4774
KIF20A	0.914
KLHL21	0.49
KLHL9	0.6605
KTN1	0.8315
LAMA3	1.1026
LBR	0.9002
LGALS8	0.7228
LOXL1	2.5878
LPGAT1	0.8552
LRRC16A	0.5651
LYN	0.6254
MACF1	0.4402
MAP2K5	4.6682
MAP3K4	0.7782
MAP7	3.0651
MAPK9	0.6492
MAPKAPK2	0.584
MAPKAPK3	0.8888
MAST2	2.2171
MBNL2	0.5615
MELK	0.272
MEST	0.6233
METRN	1.0013
MFSD10	0.5664
MLLT11	0.5272
MMP2	1.8838
MOK	0.9378
MSRA	1.2261
MTF2	0.8795
MTFR1	0.8302
MTHFD2	0.2854
MUC1	0.7264
MVP	0.2689
MYCBP2	0.4087
MYL9	0.493
MYO10	0.3339
NARFL	0.97
NCAPD2	0.8803
NFATC3	0.9021
NFATC4	0.8799
NFIL3	0.3407
NFKBIA	0.4091
NIT1	1.0739
NNT	0.6978
NR3C1	0.4991
NUCB2	0.9001
NUDT9	0.5824
NUSAP1	0.301
ORC1	1.877
P4HTM	2.2081
PAFAH1B1	1.9178
PAK6	0.336
PAN2	0.7696
PARP2	0.4577
PAX8	0.3254
PCBD1	1.1566
PCK2	1.6465
PDHX	0.5518
PDS5A	0.7736
PECR	0.7392
PHGDH	1.0086
PHKB	0.952
PIGB	0.5376
PIK3CA	0.6874
PIK3R3	0.4837
PIN1	0.372
PLA2G4A	0.5479
PLP2	1.4078
PLS1	1.1369
POLE2	0.2669
POLG2	0.6288
POLR1C	0.3265
PPARG	0.3081
PPIC	0.5607
PPOX	0.5651
PPP2R5A	0.7348
PRKAG2	0.5993
PRKCH	1.0691
PRKX	0.7757
PRR15L	1.3632
PSMD2	0.4743
PSME2	0.9455
PSMG1	0.671
PTGS2	2.4054
PTPRC	0.5274
PTPRF	0.8317
PXN	0.3419
PYCR1	0.6093
RAD51C	0.6169
RAD9A	0.6832
RAI14	0.4455
RAP1GAP	0.3022
RBKS	0.4746
RBM34	0.4454
RBM6	1.7533
RELB	3.1639
RFC5	0.5996
RFNG	0.5222
RGS2	0.5403
RHOA	0.7537
RNH1	0.7279
RPA2	0.519
RPP38	0.5026
RRP12	0.4045
RUVBL1	0.268
S100A4	0.7108
SACM1L	0.4821
SCARB1	0.4262
SGCB	2.7863
SHB	0.7504
SHC1	0.4704
SLC11A2	0.6044
SLC1A4	3.7908
SLC25A4	0.3488
SLC25A46	0.4828
SLC2A6	0.896
SLC35A1	0.571
SLC35A3	0.7567
SLC35B1	0.3024
SLC35F2	0.469
SMARCC1	0.4303
SMC1A	0.5363
SNX13	1.8502
SOCS2	0.328
SPR	0.6268
SPRED2	0.6325
SQRDL	1.2802
ST3GAL5	2.6262
ST6GALNAC2	0.6066
ST7	0.3845
STAP2	2.9833
STX4	0.6842
SUPV3L1	0.387
SUV39H1	3.1402
SYNE2	1.9798
TBC1D9B	0.8167
TCTA	0.5733
TCTN1	3.6025
TES	0.9207
TESK1	1.3137
TFAP2A	1.7323
TGFB3	0.7746
TIMELESS	0.5347
TIMM17B	0.5983
TIMP2	0.4001
TLR4	3.1139
TM9SF3	1.1291
TMED10	1.6718
TMEM5	0.3378
TMEM97	0.4102
TNFRSF21	0.5365
TOP2A	0.647
TP53BP2	0.4367
TRAM2	0.7093
TRAPPC6A	0.5692
TRIB3	0.2744
TRIM2	0.7476
TSEN2	1.9782
TXNDC9	0.4452
TXNRD1	0.3263
UBE2L6	0.8098
UBE3B	0.2784
USP7	3.0274
UTP14A	0.5762
VAT1	0.7317
VAV3	0.8372
VPS28	0.2822
WASF3	0.5601
WDR7	3.6582
WRB	0.5244
XPO7	0.5346
ZDHHC6	0.3778
ZMIZ1	0.4571
ZNF131	0.562
ZNF395	1.1898
