Name_GeneSymbol	Value_LogDiffExp
AARS	1.2956
ABCB6	0.2639
ABCC5	0.3835
ABCF1	0.1248
ABCF3	0.0245
ABHD4	0.3705
ABHD6	0.6505
ABL1	0.0721
ACAA1	0.8991
ADGRE5	2.9692
ADGRG1	0.4838
ADH5	0.4892
ADI1	0.313
ADO	3.0872
ADRB2	2.2244
AGL	2.6309
AKAP8	0.228
AKAP8L	0.0431
ALDH7A1	0.6827
ALDOC	0.1024
ANKRD10	0.3868
ANO10	2.6192
APBB2	0.6253
APOE	0.3794
APP	0.0067
ARID4B	0.7465
ARID5B	0.0254
ARL4C	1.2266
ARNT2	0.9216
ARPP19	0.5305
ASAH1	0.3597
ATF5	0.5428
ATF6	0.2922
ATG3	0.9035
ATMIN	0.0673
ATP11B	1.7016
ATP5S	0.0012
ATP6V1D	0.5461
AURKB	1.2952
AXIN1	1.278
BAD	2.9899
BAG3	0.1879
BAMBI	0.0067
BAX	0.2741
BID	0.816
BIRC2	0.4512
BLVRA	0.6089
BMP4	0.0966
BPHL	1.2109
BRCA1	0.1942
BUB1B	0.9414
BZW2	0.1231
C2CD2L	0.8997
C5	0.0023
CALU	0.2424
CAMSAP2	0.5943
CANT1	0.4636
CAPN1	0.3744
CASK	0.1548
CASP3	0.7282
CAST	0.8609
CCDC86	0.3582
CCDC92	0.6538
CCL2	0.9794
CCNA1	3.1024
CCND3	0.6212
CCNE2	0.5785
CCP110	0.6192
CD40	0.5054
CD44	0.876
CD58	0.172
CDC25A	0.7904
CDC25B	0.7912
CDC42	0.5375
CDC45	0.7836
CDK19	0.2308
CDK2	0.0393
CDK4	0.3903
CDK5R1	0.541
CDK7	0.8312
CEBPA	0.7416
CENPE	0.6286
CEP57	0.1344
CERK	0.1624
CHAC1	0.7043
CHEK2	3.3931
CHMP4A	0.0944
CHMP6	0.4851
CHN1	1.1441
CHP1	0.436
CIAPIN1	1.8176
CLIC4	1.0112
CNDP2	1.0898
CNOT4	0.0926
CNPY3	1.1349
COL4A1	1.0631
COPB2	0.0128
COPS7A	0.1203
CPSF4	0.1405
CREG1	0.0172
CRELD2	0.0207
CRK	0.3465
CRKL	0.1134
CRTAP	0.1433
CSNK2A2	0.6004
CSRP1	0.0234
CTNND1	0.1597
CTSL	0.635
CTTN	2.3542
CXCR4	0.2975
DAXX	0.6394
DCK	3.3554
DDIT4	2.1055
DDR1	0.2891
DDX10	0.3422
DECR1	0.2327
DENND2D	0.7026
DHDDS	0.5482
DLD	0.4235
DNAJA3	1.3174
DNAJB6	0.368
DNM1	4.0736
DNMT1	0.8524
DUSP14	0.5964
DUSP4	1.8472
DYRK3	0.4016
E2F2	0.0896
ECH1	0.9425
EDEM1	0.5781
EGR1	0.6833
EIF4EBP1	0.5663
EIF5	0.0913
ELAVL1	2.7629
ELOVL6	2.0381
ENOPH1	0.2689
ENOSF1	0.1961
EPHA3	0.7722
EPN2	3.7312
EPRS	0.907
ERBB3	0.0602
EXOSC4	0.6651
EXT1	0.5521
FAIM	0.4392
FAM63A	0.668
FAM69A	0.1856
FASTKD5	0.8359
FAT1	0.563
FBXO11	0.0519
FBXO7	0.5532
FDFT1	0.2238
FEZ2	0.6122
FGFR2	0.8724
FIS1	0.7496
FKBP14	0.5011
FKBP4	1.4516
FOXO3	0.4837
FUT1	1.012
FYN	1.1564
FZD7	1.2156
GAA	0.4456
GABPB1	0.8408
GAPDH	0
GATA3	0.4106
GDPD5	0.3258
GFOD1	3.702
GFPT1	1.0192
GHR	0.6311
GLOD4	0.2488
GLRX	0.9849
GMNN	0.767
GNA15	0.2308
GNAI1	0.0978
GNAI2	0.3107
GPATCH8	2.0097
GPC1	1.2152
GPER1	0.1869
GSTM2	0.1989
GTF2A2	0.1298
H2AFV	0.0743
HACD3	0.6985
HDAC6	0.0358
HDGFRP3	0.519
HERPUD1	1.6335
HIST2H2BE	1.5784
HLA-DMA	0.3237
HMG20B	0.8512
HMGCS1	0.198
HMOX1	0.2469
HOMER2	0.2684
HOOK2	0.2419
HOXA10	0.1297
HS2ST1	0.6168
HSD17B11	0.9305
HTATSF1	1.2675
HYOU1	2.4009
ICAM1	1.066
ICMT	0.8339
IER3	0.1213
IFNAR1	0.2012
IGF1R	0.2975
IGF2R	1.4282
IGFBP3	1.208
IKBKAP	0.7049
IKZF1	1.3935
IL13RA1	0.4109
IL1B	0.0108
ILK	0.3002
INPP1	0.4469
INSIG1	1.112
INTS3	2.705
IPO13	0.5767
IQGAP1	0.2104
ITGB5	0.2311
JADE2	0.4643
JMJD6	0.003
JUN	0.2177
KAT6A	0.3534
KAT6B	0.157
KCNK1	0.4761
KDM5A	0.4703
KEAP1	0.4774
KIAA0100	0.1967
KIF14	0.1529
KIF1BP	0.1608
KIF20A	0.914
KLHDC2	0.2347
KLHL21	0.49
KLHL9	0.6605
KTN1	0.8315
LAMA3	1.1026
LBR	0.9002
LGALS8	0.7228
LOXL1	2.5878
LPGAT1	0.8552
LRP10	0.2207
LRRC16A	0.5651
LYN	0.6254
MACF1	0.4402
MAP2K5	4.6682
MAP3K4	0.7782
MAP7	3.0651
MAPK9	0.6492
MAPKAPK2	0.584
MAPKAPK3	0.8888
MAST2	2.2171
MBNL2	0.5615
MBOAT7	0.1325
MCM3	0.1656
ME2	0.0586
MELK	0.272
MEST	0.6233
METRN	1.0013
MFSD10	0.5664
MKNK1	0.1209
MLLT11	0.5272
MMP1	0.1302
MMP2	1.8838
MOK	0.9378
MPZL1	0.1439
MSRA	1.2261
MTA1	0.0551
MTF2	0.8795
MTFR1	0.8302
MTHFD2	0.2854
MUC1	0.7264
MVP	0.2689
MYCBP2	0.4087
MYL9	0.493
MYLK	0.0107
MYO10	0.3339
NARFL	0.97
NCAPD2	0.8803
NCK1	0.2214
NET1	0.162
NFATC3	0.9021
NFATC4	0.8799
NFE2L2	0.0533
NFIL3	0.3407
NFKBIA	0.4091
NIT1	1.0739
NNT	0.6978
NOLC1	0.2473
NOS3	0.1074
NPEPL1	0.2039
NR3C1	0.4991
NUCB2	0.9001
NUDT9	0.5824
NUP85	0.1425
NUSAP1	0.301
NVL	0.0631
ORC1	1.877
OXA1L	0.2015
OXCT1	0.048
P4HTM	2.2081
PAF1	0.0113
PAFAH1B1	1.9178
PAK1	0.2253
PAK6	0.336
PAN2	0.7696
PAPD7	0.0221
PARP2	0.4577
PAX8	0.3254
PCBD1	1.1566
PCCB	0.2044
PCK2	1.6465
PCM1	0.1144
PDHX	0.5518
PDIA5	0.0391
PDS5A	0.7736
PECR	0.7392
PHGDH	1.0086
PHKB	0.952
PIGB	0.5376
PIK3CA	0.6874
PIK3R3	0.4837
PIN1	0.372
PLA2G4A	0.5479
PLEKHM1	0.0033
PLP2	1.4078
PLS1	1.1369
PLSCR3	0.1544
PMAIP1	0.1215
PMM2	0.1959
POLE2	0.2669
POLG2	0.6288
POLR1C	0.3265
PPARG	0.3081
PPIC	0.5607
PPIE	0.0655
PPOX	0.5651
PPP2R5A	0.7348
PRAF2	0.1836
PRKAG2	0.5993
PRKCH	1.0691
PRKCQ	0.0891
PRKX	0.7757
