signatureid	compound	similarity
LINCSCP_253526	SA-441350	-0.3909
LINCSCP_32064	AC1O9B20	-0.3826
LINCSCP_30961	MLS002391455	-0.3768
LINCSCP_247724	BRD-M30664582	-0.3706
LINCSCP_36991	PF431396	-0.3613
LINCSCP_237143	AC1M43RN	-0.3467
LINCSCP_33773	Clomipramine	-0.3454
LINCSCP_30255	BDBM16301	-0.343
LINCSCP_240951	Enalapril	-0.3423
LINCSCP_134284	ZINC77024257	-0.3409
LINCSCP_30410	Lenalidomide	-0.3366
LINCSCP_250099	Broad-Sai-609	-0.3328
LINCSCP_253851	CHEMBL2357432	-0.3323
LINCSCP_35562	BRD-K10436544	-0.3287
LINCSCP_30916	CHEMBL241271	-0.3284
LINCSCP_132878	Y-39983	-0.3278
LINCSCP_36979	SAR245409	-0.3276
LINCSCP_34175	Carbinoxamine	-0.3275
LINCSCP_32392	332874-04-1	-0.3269
LINCSCP_37718	Erythromycin	-0.3263
LINCSCP_36792	NVP-AUY922	-0.3247
LINCSCP_67475	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	-0.3239
LINCSCP_134614	Tegobuvir	-0.3236
LINCSCP_235776	Bepridil	-0.3229
LINCSCP_251554	SCHEMBL1564574	-0.3528
LINCSCP_38833	Tozasertib	-0.3521
LINCSCP_30634	Fluspirilene	-0.3388
