signatureid	compound	similarity
LINCSCP_34606	BRD-K58746048-001-01-6	-0.5269
LINCSCP_138438	omeprazole	-0.5205
LINCSCP_136625	Meptazinol	-0.5013
LINCSCP_133695	848193-68-0	-0.4862
LINCSCP_132481	Alpelisib	-0.4804
LINCSCP_136318	SPECTRUM_001048	-0.4444
LINCSCP_34612	Pempidine	-0.4411
LINCSCP_138457	Estramustine phosphate sodium	-0.4403
LINCSCP_37347	SA-424294	-0.4173
LINCSCP_133033	BRD-A24396574-001-01-5	-0.4002
LINCSCP_132020	CP466722	-0.3949
LINCSCP_35930	Phloretin	-0.3949
LINCSCP_142748	Levamisole	-0.394
LINCSCP_139204	AP26113	-0.3928
LINCSCP_142033	Tetrahydrouridine	-0.3923
LINCSCP_132991	936890-98-1	-0.3907
LINCSCP_141646	Dilazep	-0.3872
LINCSCP_133627	AZD-1775	-0.3856
LINCSCP_139728	ipratropium	-0.3853
LINCSCP_133263	Amuvatinib	-0.3798
LINCSCP_142658	Pinaverium bromide	-0.3785
LINCSCP_132569	GW843682X	-0.3747
LINCSCP_139576	AC1L1IKY	-0.3738
LINCSCP_139623	1-(2,6-Dichlorobenzylideneamino)guanidine	-0.3717
LINCSCP_139810	N-(4-METHOXYPHENYL)-1-PHENYL-1H-PYRAZOL-3-AMINE	-0.3716
LINCSCP_140129	Fluphenazine	-0.3679
LINCSCP_134729	PCA-4248	-0.3678
LINCSCP_138215	Nicotine	-0.3666
LINCSCP_143301	Telmisartan	-0.3661
LINCSCP_139956	Ilomastat	-0.3655
LINCSCP_139648	Fomepizole	-0.3645
LINCSCP_139096	Cholic acid	-0.3642
LINCSCP_35936	COT-10B	-0.3633
LINCSCP_137993	Berberine	-0.3629
LINCSCP_35941	Estradiol	-0.3627
LINCSCP_141351	Pimavanserin	-0.3605
LINCSCP_37208	CHEMBL3400874	-0.3604
LINCSCP_133797	Mocetinostat	-0.3588
LINCSCP_141830	Loratadine	-0.3584
LINCSCP_137604	BRD-A69421747	-0.3578
LINCSCP_132449	SB590885	-0.355
LINCSCP_38193	BRD-K48945537	-0.3541
LINCSCP_236956	MLS000715887	-0.3526
LINCSCP_35512	Broad-Sai-045	-0.3523
LINCSCP_239448	BRD-K36767861	-0.352
LINCSCP_136531	Licarbazepine	-0.3518
LINCSCP_242421	BRD-K03651937	-0.3506
LINCSCP_38244	SA-86418	-0.3505
LINCSCP_33903	MLS003130365	-0.3502
LINCSCP_36238	Narciclasine	-0.3501
LINCSCP_142079	CP-724714	-0.3489
LINCSCP_137562	Donitriptan hydrochloride	-0.3488
LINCSCP_239205	Nifekalant	-0.3468
LINCSCP_251101	DR 2313	-0.346
LINCSCP_139817	Diclofensine (hydrochloride)	-0.3448
LINCSCP_140506	Sorbitol	-0.3448
LINCSCP_139609	Vemurafenib	-0.3435
LINCSCP_143026	Fluspirilene	-0.343
LINCSCP_253653	Nocodazole	-0.3429
LINCSCP_139912	Palbociclib	-0.3421
LINCSCP_35896	ZINC01050121	-0.3397
LINCSCP_139717	Dexfenfluramine	-0.3377
LINCSCP_132717	GSK-1904529A	-0.3353
LINCSCP_142530	Golvatinib (E7050)	-0.3344
LINCSCP_254701	Hydroxyl	-0.3334
LINCSCP_252290	SA-427730	-0.3334
LINCSCP_33869	CHEMBL2134189	-0.333
LINCSCP_141569	Antipyrine	-0.3327
LINCSCP_136336	SB 242235	-0.3315
LINCSCP_38097	Vorinostat	-0.3308
LINCSCP_132931	SCHEMBL6874948	-0.3304
LINCSCP_31962	ALD1-H_001031	-0.3302
LINCSCP_35344	BRD-K63158888	-0.3294
LINCSCP_139661	Dacomitinib	-0.3279
LINCSCP_143365	TIBOLONE	-0.3273
LINCSCP_133186	Lapatinib	-0.3269
LINCSCP_140095	Risperidone	-0.3262
LINCSCP_36154	Trichostatin	-0.3247
LINCSCP_30563	Capsaicin	-0.3245
LINCSCP_137885	Methazolamide	-0.324
LINCSCP_141886	MLN-8054	-0.3238
LINCSCP_243666	Thalidomide	-0.3237
LINCSCP_132912	SCHEMBL3958507	-0.3236
LINCSCP_35372	BRD-K88899793	-0.3235
LINCSCP_242977	Abiraterone	-0.3228
LINCSCP_132521	Linsitinib	-0.3226
LINCSCP_33956	CHEMBL2135649	-0.3226
LINCSCP_250777	Skiii	-0.3225
LINCSCP_240330	MLS003179190	-0.3225
LINCSCP_30573	CHEMBL1222381	-0.3216
LINCSCP_36176	Withaferin A	-0.3214
