similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	101	114798-26-4	LSM-3701	AGTR1	10uM	24h	LINCSCP_97726	HA1E
0.728	6.3811e-18	101	848193-68-0	LSM-6271	SIRT1	20uM	6h	LINCSCP_234807	LOVO
0.7241	1.1594e-17	101	Clopidogrel	LSM-5415	P2RY12	10uM	6h	LINCSCP_15979	HA1E
0.7225	1.4841e-17	101	Rifaximin	LSM-46032	NA	0.12uM	24h	LINCSCP_123777	HT29
0.7005	3.5577e-16	101	BRD-K51871563	LSM-44786	NA	5uM	24h	LINCSCP_275563	PC3
0.6997	3.9466e-16	101	NVP-AUY922	LSM-1162	HSP90AA1|HSP90AB1	10uM	6h	LINCSCP_41870	NOMO1
0.6935	9.1098e-16	101	3-Aminobenzamide	LSM-4525	NA	0.1uM	24h	LINCSCP_250475	MCF7
0.6892	1.6087e-15	101	Pinaverium bromide	LSM-45920	NA	0.12uM	24h	LINCSCP_174453	YAPC
0.6873	2.0776e-15	101	Palbociclib	LSM-1071	CCND1|CDK4|CDK6	0.04uM	24h	LINCSCP_151200	PC3
0.6866	2.2731e-15	101	Estradiol	LSM-2421	ESR1|ESR2|NR1I2	0.37uM	24h	LINCSCP_20945	HCC515
0.6859	2.4811e-15	101	ZINC04521755	LSM-5468	ESR1|ESR2	10uM	24h	LINCSCP_47784	PC3
0.6805	4.9546e-15	101	SCH-28080	LSM-3243	ATP4A	10uM	24h	LINCSCP_122974	HT29
0.6681	2.3134e-14	101	Desoximetasone	LSM-5448	NR3C1	10uM	6h	LINCSCP_19997	HCC515
0.6676	2.4503e-14	101	BRD-K99311962	LSM-42643	NA	10uM	6h	LINCSCP_64828	VCAP
0.6667	2.7227e-14	101	ASN 05257430	LSM-2975	NA	10uM	6h	LINCSCP_287560	SW480
0.6654	3.1961e-14	101	SPECTRUM_001522	LSM-1487	NR3C1	3.33uM	24h	LINCSCP_103668	HELA
0.6649	3.3902e-14	101	CC-401	LSM-1186	NA	10uM	24h	LINCSCP_159254	PC3
0.6637	3.8967e-14	101	sn-Glycero-3-phosphocholine	LSM-45427	NA	1.11uM	24h	LINCSCP_160468	PC3
0.663	4.2392e-14	101	ZM336372	LSM-6268	NA	100uM	6h	LINCSCP_39803	MDST8
0.6617	4.9796e-14	101	Narlaprevir	LSM-45473	NA	3.33uM	24h	LINCSCP_171215	YAPC
0.6615	5.0703e-14	101	TAK-242	LSM-45934	NA	0.04uM	24h	LINCSCP_94686	HA1E
0.6593	6.5981e-14	101	2'-Deoxycytidine (hydrochloride)	LSM-45794	NA	3.33uM	24h	LINCSCP_143262	MCF7
0.6585	7.2461e-14	101	TAK-285	LSM-45987	EGFR|ERBB2	1.11uM	24h	LINCSCP_159904	PC3
0.6576	8.0087e-14	101	MLN-8054	LSM-1066	AURKA	0.04uM	24h	LINCSCP_141886	MCF7
-0.6559	9.7762e-14	101	PCA-4248	LSM-1433	PTAFR	10uM	24h	LINCSCP_11492	ASC
0.6555	1.0193e-13	101	BL003-049-HDAC3	LSM-36785	NA	0.37uM	24h	LINCSCP_4005	A375
0.6554	1.0341e-13	101	RO4987655	LSM-45489	MAP2K1|MAP2K2	0.37uM	24h	LINCSCP_95225	HA1E
0.6526	1.4162e-13	101	VX-809 (Lumacaftor)	LSM-45571	CFTR	3.33uM	24h	LINCSCP_160365	PC3
0.6526	1.4162e-13	101	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	10uM	6h	LINCSCP_50673	PL21
0.6513	1.6437e-13	101	Aripiprazole	LSM-5776	DRD2|HRH1|HTR1A|HTR1B|HTR1D|HTR2A|HTR2C	10uM	24h	LINCSCP_160376	PC3
0.6463	2.888e-13	101	IOWH032	LSM-45258	NA	10uM	24h	LINCSCP_160154	PC3
0.6445	3.5208e-13	101	Tacalcitol	LSM-45518	NA	0.12uM	24h	LINCSCP_97083	HA1E
0.6439	3.7636e-13	101	SPECTRUM_001015	LSM-1237	PGR	10uM	6h	LINCSCP_193288	A549
0.6425	4.4179e-13	101	AC1LDBAO	LSM-4032	NA	20uM	6h	LINCSCP_25132	HT115
0.6419	4.6793e-13	101	Clinofibrate	LSM-45783	NA	1.11uM	24h	LINCSCP_98422	HA1E
0.6414	4.955e-13	101	LRRK2-IN-1	LSM-1086	LRRK2	1.11uM	24h	LINCSCP_151437	PC3
0.6385	6.8312e-13	101	VE-821	LSM-36358	NA	10uM	24h	LINCSCP_88952	HA1E
0.6366	8.4046e-13	101	KBIO2_003002	LSM-3362	NA	10uM	24h	LINCSCP_7059	A549
0.6359	9.059e-13	101	AZD2014	LSM-45472	MTOR	0.12uM	24h	LINCSCP_98071	HA1E
0.633	1.2274e-12	101	CHEMBL552425	LSM-1003	DDR1	1.11uM	24h	LINCSCP_81741	A549
0.6316	1.4228e-12	101	SPECTRUM1505012	LSM-1773	CYP19A1	1.11uM	24h	LINCSCP_97573	HA1E
0.6284	1.9937e-12	101	GDC-0068	LSM-45747	NA	0.04uM	24h	LINCSCP_78693	A375
0.6269	2.3214e-12	101	BRD-K74842589	LSM-41346	NA	10uM	6h	LINCSCP_65062	VCAP
0.6266	2.3917e-12	101	HYDROXYUREA	LSM-45988	RRM1|RRM2|RRM2B	10uM	24h	LINCSCP_76403	A375
0.6266	2.41e-12	101	PD-0325901	LSM-1101	MAP2K1|MAP2K2	3.33uM	3h	LINCSCP_145718	MDAMB231
0.626	2.5544e-12	101	Elesclomol	LSM-4929	HSPA1A	10uM	6h	LINCSCP_43807	OV7
0.6253	2.7561e-12	101	Tacalcitol	LSM-45518	NA	3.33uM	24h	LINCSCP_78748	A375
0.6251	2.8193e-12	101	BMS-536924	LSM-1210	IGF1R	10uM	6h	LINCSCP_29337	LOVO
0.6237	3.2358e-12	101	Chaetocin	LSM-6198	SUV39H1	0.1uM	6h	LINCSCP_50552	PL21
0.6229	3.5149e-12	101	PF-03814735	LSM-45437	NA	3.33uM	24h	LINCSCP_108756	HELA
0.622	3.8524e-12	101	Oxybenzone	LSM-3309	NA	0.12uM	24h	LINCSCP_123169	HT29
0.6207	4.4198e-12	101	Chlorpropamide	LSM-6695	ABCC8|KCNJ11	3.33uM	24h	LINCSCP_174936	YAPC
0.6196	4.8978e-12	101	W 7	LSM-4021	NA	0.5uM	24h	LINCSCP_254006	MCF7
0.6191	5.1984e-12	101	Rilmenidine	LSM-4253	ADRA2A|NISCH	10uM	6h	LINCSCP_50916	RMGI
0.6189	5.2719e-12	101	Vemurafenib	LSM-1068	BRAF	1.11uM	24h	LINCSCP_139610	MCF7
0.6186	5.4344e-12	101	Manumycin-A	LSM-43075	FNTA|IKBKB	10uM	6h	LINCSCP_50905	RMGI
0.6177	5.9659e-12	101	KU-55933	LSM-1074	ATM	10uM	6h	LINCSCP_211755	HA1E
0.6165	6.7497e-12	101	Loratadine	LSM-5891	HRH1	10uM	24h	LINCSCP_125242	HT29
0.6154	7.4734e-12	101	Loratadine	LSM-5891	HRH1	0.37uM	24h	LINCSCP_96615	HA1E
0.6148	7.9864e-12	101	CHEMBL399379	LSM-6245	ACLY	80uM	6h	LINCSCP_43764	OV7
0.6139	8.7438e-12	101	Parbendazole	LSM-4893	TUBB	0.5uM	6h	LINCSCP_50739	RKO
0.6137	8.843e-12	101	BRD-K94206926	LSM-14202	NA	5uM	6h	LINCSCP_61001	VCAP
0.6133	9.2355e-12	101	AZD-8330	LSM-1165	MAP2K1|MAP2K2	0.12uM	24h	LINCSCP_139444	MCF7
0.6132	9.3597e-12	101	BRD-K76472157	LSM-13107	NA	5uM	6h	LINCSCP_61162	VCAP
0.6086	1.4592e-11	101	AC1NWAML	LSM-1325	NR3C1	0.04uM	24h	LINCSCP_104494	HELA
0.6086	1.4639e-11	101	Canrenoate	LSM-3029	NR3C2	10uM	6h	LINCSCP_221242	HEPG2
0.6073	1.6562e-11	101	N-(4-Bromophenyl)-2-{[5-(2-chlorophenyl)-4-phenyl-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide	LSM-4520	NA	10uM	6h	LINCSCP_2300	A375
0.6067	1.7541e-11	101	BRD-K07922534	LSM-15106	NA	10uM	6h	LINCSCP_65397	VCAP
0.6052	2.0263e-11	101	ZK 200775	LSM-45516	NA	1.11uM	24h	LINCSCP_95308	HA1E
0.6035	2.3874e-11	101	Escitalopram	LSM-3569	SLC6A4	3.33uM	24h	LINCSCP_79034	A375
0.6028	2.555e-11	101	Ketorolac	LSM-1526	PTGS1|PTGS2	10uM	24h	LINCSCP_105597	HELA
0.602	2.7674e-11	101	Bimatoprost	LSM-45826	NA	0.12uM	24h	LINCSCP_124964	HT29
0.6013	2.9546e-11	101	CL-976	LSM-6282	ACAT1	3.33uM	24h	LINCSCP_98014	HA1E
0.6005	3.1776e-11	101	COL-3	LSM-36908	NA	10uM	6h	LINCSCP_28462	HT29
0.5998	3.4105e-11	101	Etoricoxib	LSM-5650	PTGS2	0.37uM	24h	LINCSCP_106737	HELA
0.5984	3.8751e-11	101	BRD-K49988555	LSM-15144	NA	10uM	24h	LINCSCP_311722	VCAP
0.598	4.0108e-11	101	STK-674938	LSM-45580	NA	10uM	24h	LINCSCP_126382	HT29
0.5977	4.1594e-11	101	EMF-sumo1-1	NA	NA	0.04uM	24h	LINCSCP_83703	ASC.C
0.5974	4.2591e-11	101	BRD-K95964003	LSM-42479	NA	5uM	24h	LINCSCP_277451	PC3
0.5971	4.3819e-11	101	Ercalcitriol	LSM-45788	NA	0.12uM	24h	LINCSCP_173703	YAPC
0.5961	4.813e-11	101	BRD-K26893932	LSM-38732	NA	5uM	24h	LINCSCP_48359	PC3
0.5946	5.5197e-11	101	BRD-K49477330	LSM-44782	NA	10uM	24h	LINCSCP_41106	NEU
0.5936	6.0874e-11	101	NVP DPP 728 dihydrochloride	LSM-45615	NA	3.33uM	24h	LINCSCP_97769	HA1E
0.5931	6.3591e-11	101	N9-Isopropylolomoucine	LSM-3607	CDK1|CDK5	100uM	6h	LINCSCP_50995	RMGI
0.592	7.0199e-11	101	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	3.33uM	24h	LINCSCP_20893	HCC515
0.592	7.0479e-11	101	MLS001060826	LSM-1858	NA	10uM	6h	LINCSCP_15835	HA1E
0.5915	7.3633e-11	101	Penicillic acid	LSM-1552	NA	10uM	6h	LINCSCP_15108	HA1E
-0.5908	7.8646e-11	101	Xaliproden	LSM-3966	HTR1A	10uM	24h	LINCSCP_204214	ASC
0.5904	8.1645e-11	101	Famciclovir	LSM-2990	NA	10uM	6h	LINCSCP_22690	HEPG2
0.5897	8.6952e-11	101	MLN 2238	LSM-4944	PSMB1	10uM	6h	LINCSCP_53376	SKMEL1
0.5881	1.0062e-10	101	Dequalinium	LSM-5846	NA	0.12uM	24h	LINCSCP_143403	MCF7
0.588	1.0141e-10	101	ZSTK 474	LSM-1053	PIK3CG	10uM	6h	LINCSCP_29780	MCF10A
0.5873	1.08e-10	101	Cilostazol	LSM-3491	PDE3A	0.04uM	24h	LINCSCP_95299	HA1E
0.5871	1.1e-10	101	IDOXURIDINE	LSM-45784	NA	0.12uM	24h	LINCSCP_141975	MCF7
0.5866	1.1443e-10	101	Cyproterone Acetate	LSM-45961	NA	1.11uM	24h	LINCSCP_171138	YAPC
0.5862	1.1887e-10	101	Dorsomorphin	LSM-3207	BMPR1A|BMPR1B|PRKAA1	10uM	6h	LINCSCP_41878	NOMO1
0.5856	1.2525e-10	101	BRD-K68319707	LSM-40988	NA	5uM	6h	LINCSCP_64431	VCAP
0.5839	1.4609e-10	101	Birinapant	LSM-45858	BIRC2|BIRC3	1.11uM	24h	LINCSCP_142225	MCF7
0.5838	1.4834e-10	101	FPA1_000311	LSM-36744	NA	10uM	6h	LINCSCP_2459	A375
0.5836	1.5024e-10	101	AC1NSZCT	LSM-1785	NR3C1	1.11uM	24h	LINCSCP_97662	HA1E
0.5824	1.6736e-10	101	Trametinib	LSM-1143	MAP2K1|MAP2K2	0.04uM	3h	LINCSCP_115439	HS578T
0.5822	1.7028e-10	101	869288-64-2	LSM-1200	NA	0.04uM	24h	LINCSCP_152376	PC3
0.5819	1.7547e-10	101	MK-2206	LSM-1057	AKT1|AKT2|AKT3	1.11uM	24h	LINCSCP_97213	HA1E
0.5818	1.7582e-10	101	Dehydroepiandrosterone Acetate	LSM-4181	NA	10uM	6h	LINCSCP_7227	A549
0.5816	1.8016e-10	101	ESTRAMUSTINE	LSM-45460	NA	3.33uM	24h	LINCSCP_78665	A375
