similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.9102	5.1547e-13	32	PD-0325901	LSM-1101	MAP2K1|MAP2K2	0.04uM	24h	LINCSCP_144616	MDAMB231
0.9095	5.7883e-13	32	Bexarotene	LSM-45378	RXRA|RXRB|RXRG	0.12uM	24h	LINCSCP_144225	MCF7
0.8982	3.1199e-12	32	Efavirenz	LSM-5526	CYP1A2|CYP2B6|CYP2C19|CYP2C9|CYP2D6|CYP3A4	0.04uM	24h	LINCSCP_75427	A375
0.8961	4.1554e-12	32	Ampalex	LSM-45388	NA	1.11uM	24h	LINCSCP_137384	MCF7
0.8955	4.5464e-12	32	BRD-K81605832	LSM-41727	NA	10uM	6h	LINCSCP_64807	VCAP
0.8952	4.7324e-12	32	Tonabersat	LSM-45914	NA	0.04uM	24h	LINCSCP_103714	HELA
0.895	4.8363e-12	32	NVP-AUY922	LSM-1162	HSP90AA1|HSP90AB1	10uM	6h	LINCSCP_12827	DV90
0.894	5.5294e-12	32	Tipiracil (hydrochloride)	LSM-45561	TYMP	0.04uM	24h	LINCSCP_92558	HA1E
0.8938	5.7466e-12	32	Dasatinib	LSM-1020	ABL1|BCR|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|YES1	0.12uM	3h	LINCSCP_113491	HME1
0.8869	1.3974e-11	32	RO4987655	LSM-45489	MAP2K1|MAP2K2	0.04uM	24h	LINCSCP_107060	HELA
0.8712	8.8287e-11	32	AT-7519	LSM-1004	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	0.37uM	24h	LINCSCP_169713	YAPC
0.8678	1.2757e-10	32	BRD-K74318028	LSM-12979	NA	10uM	24h	LINCSCP_3618	A375
0.8659	1.5597e-10	32	ST50910137	LSM-1438	NA	10uM	24h	LINCSCP_237767	MCF7
0.8659	1.5639e-10	32	BMS-345541	LSM-1028	IKBKB	0.04uM	3h	LINCSCP_131549	MCF10A
0.8646	1.7858e-10	32	Selumetinib	LSM-1056	MAP2K1|MAP2K2	3.33uM	24h	LINCSCP_94431	HA1E
0.861	2.572e-10	32	BRD-K39172790-001-01-9	LSM-37071	NA	10uM	24h	LINCSCP_207016	FIBRNPC
0.8603	2.7652e-10	32	Neratinib	LSM-42778	EGFR|ERBB2|ERBB4	10uM	6h	LINCSCP_40138	NCIH2073
0.8589	3.1945e-10	32	BRD-K26626929	LSM-10044	NA	10uM	24h	LINCSCP_48513	PC3
0.8576	3.6362e-10	32	BRD-K16034108	LSM-9392	NA	10uM	24h	LINCSCP_249724	MCF7
0.8538	5.2232e-10	32	BRD-K19331234	LSM-9591	NA	5uM	6h	LINCSCP_308394	VCAP
0.8487	8.4154e-10	32	Pimasertib	LSM-5946	MAP2K1|MAP2K2	10uM	24h	LINCSCP_103979	HELA
0.8455	1.1309e-9	32	FR-180204	LSM-42790	MAPK1|MAPK3	0.37uM	24h	LINCSCP_86777	CD34
0.8454	1.1427e-9	32	BMS-536924	LSM-1210	IGF1R	10uM	6h	LINCSCP_55481	U937
0.8454	1.1451e-9	32	Doxazosin	LSM-4335	ADRA1A|ADRA1B|ADRA1D	10uM	24h	LINCSCP_169698	YAPC
0.8448	1.2011e-9	32	2,2-Dichloro-n-[(1R,2S)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide	LSM-20955	NA	0.37uM	24h	LINCSCP_73066	A375
0.842	1.5491e-9	32	Sirolimus	LSM-42783	FKBP1A|MTOR	0.01uM	24h	LINCSCP_35885	MCF7
0.8416	1.6021e-9	32	Berberine	LSM-6553	NA	0.12uM	24h	LINCSCP_92809	HA1E
0.8411	1.6763e-9	32	SCHEMBL3958507	LSM-5245	COQ8B|EGFR	0.37uM	3h	LINCSCP_132914	MCF7
0.8392	1.9609e-9	32	AC480 (BMS-599626)	LSM-45494	EGFR|ERBB2|ERBB4	10uM	24h	LINCSCP_74800	A375
0.8386	2.0692e-9	32	Bicalutamide	LSM-1437	AR	0.37uM	24h	LINCSCP_120884	HT29
0.8365	2.4874e-9	32	PENICILLIN V POTASSIUM	LSM-45657	NA	0.04uM	24h	LINCSCP_93959	HA1E
0.8356	2.6843e-9	32	Tanaproget	LSM-45780	NA	0.37uM	24h	LINCSCP_175954	YAPC
0.8333	3.2456e-9	32	HY-11007	LSM-1022	ABL1|BCR	10uM	24h	LINCSCP_165995	SKL
0.8317	3.7013e-9	32	MLS001065871	LSM-2017	NA	10uM	24h	LINCSCP_189358	A549
0.8316	3.7418e-9	32	Tozasertib	LSM-1021	ABL1|AURKA|AURKB|AURKC|BCR|FLT3|JAK2	3.33uM	24h	LINCSCP_20843	HCC515
0.8292	4.5223e-9	32	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	24h	LINCSCP_133481	MCF7
-0.8243	6.6774e-9	32	Quinacrine	LSM-1577	TP53	10uM	6h	LINCSCP_53644	SNU1040
0.8243	6.6999e-9	32	chlormadinone-acetate	LSM-45604	NA	1.11uM	24h	LINCSCP_104101	HELA
0.8236	7.0416e-9	32	AGI-6780	LSM-45921	NA	3.33uM	24h	LINCSCP_74611	A375
0.8225	7.7064e-9	32	PD-173074	LSM-1026	FGFR1|FGFR3	0.1uM	24h	LINCSCP_24421	HS578T
0.8217	8.1689e-9	32	Andreson	LSM-2965	NA	10uM	24h	LINCSCP_13187	FIBRNPC
0.8206	8.9037e-9	32	Flubendazole	LSM-5916	TUBB	10uM	6h	LINCSCP_239324	MCF7
0.8206	8.925e-9	32	Sulconazole	LSM-1751	NA	10uM	6h	LINCSCP_14529	HA1E
0.8194	9.727e-9	32	STK009254	LSM-1910	INS	0.12uM	24h	LINCSCP_162480	PC3
0.8192	9.9229e-9	32	Tivozanib	LSM-1005	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	0.04uM	24h	LINCSCP_149582	NPC.TAK
0.8187	1.0282e-8	32	Dolasetron	LSM-45241	NA	3.33uM	24h	LINCSCP_155314	PC3
0.818	1.0871e-8	32	Cholic acid	LSM-5541	CES1|FECH|PLA2G1B	3.33uM	24h	LINCSCP_75555	A375
0.8177	1.1116e-8	32	C21H27N7O3	LSM-1128	AKT1|AKT2|AKT3|PRKCQ	0.12uM	3h	LINCSCP_132316	MCF7
0.8167	1.1956e-8	32	Azacitidine	LSM-5218	DNMT1|DNMT3A	0.37uM	24h	LINCSCP_83469	ASC.C
0.8164	1.2236e-8	32	IOX2	LSM-6339	NA	0.04uM	24h	LINCSCP_148823	NPC
0.8161	1.2479e-8	32	Idebenone	LSM-5505	NA	10uM	24h	LINCSCP_243986	MCF7
0.8137	1.4936e-8	32	PHA-665752	LSM-42793	MET	1.11uM	3h	LINCSCP_163243	SKBR3
0.8124	1.6473e-8	32	CHEMBL3188944	LSM-6296	NA	0.5uM	24h	LINCSCP_255762	MDAMB231
0.812	1.6927e-8	32	BRD-K63325940-001-01-1	LSM-44815	NA	10uM	24h	LINCSCP_278423	PC3
0.8117	1.7277e-8	32	Piromidic acid	LSM-5506	NA	10uM	24h	LINCSCP_273324	PC3
0.8112	1.7857e-8	32	Tamatinib	LSM-1040	SYK	3.33uM	24h	LINCSCP_115489	HS578T
