similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.7649	2.3332e-22	110	BRD-K21576808	LSM-38440	NA	5uM	24h	LINCSCP_231705	HT29
0.7416	1.9219e-20	110	TW 37	LSM-6236	BCL2|BCL2L1|MCL1	10uM	6h	LINCSCP_205695	CL34
0.74	2.5695e-20	110	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_37872	MCF7
0.7362	4.9985e-20	110	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_36778	MCF7
0.7338	7.5836e-20	110	PAC-1	LSM-3119	CASP3	10uM	6h	LINCSCP_4857	A549
0.7192	8.824e-19	110	CHEMDIV1_016684	LSM-6453	NA	10uM	24h	LINCSCP_190370	A549
0.709	4.455e-18	110	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_30494	MCF7
0.7059	7.157e-18	110	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	3uM	24h	LINCSCP_37264	MCF7
0.7041	9.3993e-18	110	PCI-34051	LSM-4812	HDAC1|HDAC10|HDAC6|HDAC8	10uM	24h	LINCSCP_49260	PC3
0.7041	9.5013e-18	110	CHEMBL179288	LSM-3648	NA	10uM	6h	LINCSCP_188190	A549
0.7022	1.2592e-17	110	BIX01294	LSM-4571	EHMT2	10uM	24h	LINCSCP_5944	A549
0.7002	1.6902e-17	110	PAC-1	LSM-3119	CASP3	10uM	6h	LINCSCP_53735	SNU1040
0.6906	7.0059e-17	110	CHEMBL2141722	LSM-3674	NA	10uM	24h	LINCSCP_31973	MCF7
0.6881	1.0034e-16	110	CHEMBL179288	LSM-3648	NA	10uM	6h	LINCSCP_21250	HCT116
0.687	1.1723e-16	110	Trichostatin A, Streptomyces Sp.	LSM-42814	HDAC1|HDAC10|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8	0.5uM	24h	LINCSCP_66949	HCC515
0.6835	1.8968e-16	110	BRD-K27332342	LSM-37031	NA	10uM	24h	LINCSCP_13164	FIBRNPC
0.6826	2.1579e-16	110	Fedratinib	LSM-1142	FLT3|JAK2	3uM	24h	LINCSCP_253867	MCF7
0.6801	3.0574e-16	110	BRD-K20197338	LSM-9660	NA	5uM	24h	LINCSCP_8615	A549
0.6766	4.9769e-16	110	CID 6167421	LSM-44973	NA	10uM	6h	LINCSCP_32292	MCF7
0.6747	6.3614e-16	110	MLS002276542	LSM-1681	NA	10uM	24h	LINCSCP_31547	MCF7
0.6699	1.2149e-15	110	Canertinib	LSM-1120	EGFR|ERBB2|ERBB4	10uM	24h	LINCSCP_39426	MDAMB231
0.669	1.3638e-15	110	Trans-1,4-bis(2-chlorobenzaminomethyl)cyclohexane dihydrochloride	LSM-2053	NA	10uM	24h	LINCSCP_42829	NPC
0.6683	1.5074e-15	110	Deferasirox	LSM-45297	NA	3.33uM	24h	LINCSCP_99277	HA1E
0.664	2.6507e-15	110	SMR000030495	LSM-4137	NA	10uM	24h	LINCSCP_5035	A549
0.6571	6.4125e-15	110	Bosutinib	LSM-1190	ABL1|BCR|CAMK2G|HCK|LYN|SRC	10uM	24h	LINCSCP_6517	A549
0.6567	6.6873e-15	110	IOX2	LSM-6339	NA	10uM	24h	LINCSCP_165676	SKL
0.6562	7.1863e-15	110	CHEMBL2136735	LSM-1152	FGFR1|FGFR3|FLT1|FLT4|KDR|PDGFRA|PDGFRB	10uM	6h	LINCSCP_36928	MCF7
0.6544	8.9273e-15	110	CHEMBL1673039	LSM-1093	LRRK2|MAPK7	10uM	24h	LINCSCP_133254	MCF7
-0.6541	9.3178e-15	110	Clioquinol	LSM-2186	NA	10uM	24h	LINCSCP_279	A375
0.654	9.3951e-15	110	1268524-70-4	LSM-6332	NA	3.33uM	24h	LINCSCP_133710	MCF7
0.6536	9.9033e-15	110	H89	LSM-42924	PRKACA	10uM	24h	LINCSCP_7302	A549
0.653	1.0705e-14	110	AC1OAV9H	LSM-6653	NA	10uM	6h	LINCSCP_6097	A549
0.6507	1.4206e-14	110	AC1MFIS3	LSM-6420	NA	10uM	24h	LINCSCP_31840	MCF7
0.6428	3.7069e-14	110	MLS000095184	LSM-2403	NA	10uM	24h	LINCSCP_4916	A549
0.6397	5.3915e-14	110	SCHEMBL2557158	LSM-4121	NA	10uM	24h	LINCSCP_5442	A549
0.6386	6.1113e-14	110	PFI-1	LSM-6331	NA	10uM	24h	LINCSCP_133739	MCF7
0.6372	7.1828e-14	110	PAC-1	LSM-3119	CASP3	10uM	6h	LINCSCP_55049	THP1
0.6368	7.525e-14	110	CID 6167421	LSM-44973	NA	10uM	24h	LINCSCP_6136	A549
0.6366	7.7064e-14	110	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.5uM	6h	LINCSCP_37379	MCF7
0.6358	8.5384e-14	110	LRRK2-IN-1	LSM-1086	LRRK2	10uM	24h	LINCSCP_32443	MCF7
0.6357	8.6164e-14	110	AC1O9ZP5	LSM-6676	NA	10uM	24h	LINCSCP_5978	A549
0.6355	8.8136e-14	110	MST-312	LSM-6230	TERT	10uM	24h	LINCSCP_19308	HCC515
0.6355	8.8253e-14	110	CHEMBL1394624	LSM-1401	NA	10uM	24h	LINCSCP_4871	A549
0.6339	1.0651e-13	110	WAY-170523	LSM-2795	MMP13	10uM	6h	LINCSCP_33003	MCF7
0.6327	1.2242e-13	110	AC1O9ZP5	LSM-6676	NA	10uM	6h	LINCSCP_6110	A549
0.6326	1.2266e-13	110	TW 37	LSM-6236	BCL2|BCL2L1|MCL1	10uM	24h	LINCSCP_19319	HCC515
0.6323	1.2699e-13	110	Fedratinib	LSM-1142	FLT3|JAK2	10uM	6h	LINCSCP_36887	MCF7
0.628	2.0813e-13	110	XMD-1185H	LSM-42731	NA	10uM	24h	LINCSCP_32598	MCF7
-0.6256	2.7351e-13	110	Indirubin-3'monoxime	LSM-2430	CDK1|CDK2|CDK5	10uM	24h	LINCSCP_6843	A549
-0.6249	2.9634e-13	110	Daphnetin	LSM-3366	NA	10uM	24h	LINCSCP_365	A375
-0.6235	3.4591e-13	110	SPECTRUM_000886	LSM-1906	ESR1|GNRHR	10uM	24h	LINCSCP_80664	A375
0.6218	4.1918e-13	110	IOX2	LSM-6339	NA	10uM	24h	LINCSCP_100496	HCC515
-0.6209	4.6179e-13	110	MLS003271340	LSM-3593	NA	10uM	24h	LINCSCP_188992	A549
0.6208	4.6834e-13	110	CID 75060947	LSM-36700	NA	10uM	6h	LINCSCP_6079	A549
0.6198	5.2014e-13	110	5-Nonyloxytryptamine	LSM-20005	NA	10uM	24h	LINCSCP_5371	A549
0.6198	5.2132e-13	110	I-BET151	LSM-6335	NA	1.11uM	24h	LINCSCP_133831	MCF7
0.6176	6.6161e-13	110	CHEMBL2142321	LSM-4813	NA	10uM	24h	LINCSCP_31844	MCF7
0.6168	7.2206e-13	110	T 98475	LSM-3382	GNRHR	10uM	24h	LINCSCP_7328	A549
0.6147	9.1538e-13	110	Belinostat	LSM-43181	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	0.37uM	24h	LINCSCP_133874	MCF7
0.6144	9.3714e-13	110	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.1uM	6h	LINCSCP_245115	MCF7
0.6143	9.4941e-13	110	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	10uM	6h	LINCSCP_67112	HT29
0.6137	1.0118e-12	110	NINDS_000152	LSM-4661	CYCS	10uM	24h	LINCSCP_31934	MCF7
0.6132	1.0655e-12	110	BI-2536	LSM-1041	PLK1	10uM	6h	LINCSCP_30830	MCF7
0.6128	1.1154e-12	110	I-BET151	LSM-6335	NA	3.33uM	24h	LINCSCP_133830	MCF7
0.6127	1.1316e-12	110	PCL2_000057	LSM-36753	NA	10uM	24h	LINCSCP_6223	A549
0.612	1.2183e-12	110	GSK-1070916	LSM-1062	AURKB|AURKC	10uM	24h	LINCSCP_133649	MCF7
-0.6115	1.2795e-12	110	Elesclomol	LSM-4929	HSPA1A	10uM	24h	LINCSCP_823	A375
0.6114	1.2942e-12	110	LRRK2-IN-1	LSM-1086	LRRK2	20uM	6h	LINCSCP_37283	MCF7
0.6108	1.3834e-12	110	TW 37	LSM-6236	BCL2|BCL2L1|MCL1	10uM	6h	LINCSCP_30781	MCF7
0.6104	1.4476e-12	110	6266-99-5	LSM-3501	GRM5	10uM	6h	LINCSCP_56585	VCAP
0.6094	1.61e-12	110	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	6h	LINCSCP_192104	A549
0.6089	1.6965e-12	110	CHEMBL1367741	LSM-42978	NA	10uM	24h	LINCSCP_188950	A549
0.6088	1.7157e-12	110	GSK 525762A	LSM-6334	NA	3.33uM	24h	LINCSCP_133788	MCF7
0.6073	2.0156e-12	110	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	3uM	24h	LINCSCP_37735	MCF7
0.6073	2.0189e-12	110	Perhexiline	LSM-4353	CPT1A|CPT2	10uM	6h	LINCSCP_53638	SNU1040
0.607	2.0779e-12	110	AC1OAV9H	LSM-6653	NA	10uM	24h	LINCSCP_5970	A549
0.6067	2.1324e-12	110	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	10uM	6h	LINCSCP_66707	A549
0.6041	2.7948e-12	110	Merck-Ketone	LSM-36779	NA	10uM	24h	LINCSCP_7757	A549
0.6032	3.1006e-12	110	Deferasirox	LSM-45297	NA	10uM	24h	LINCSCP_144497	MCF7
0.6029	3.1706e-12	110	TW 37	LSM-6236	BCL2|BCL2L1|MCL1	10uM	6h	LINCSCP_4742	A549
0.6026	3.3002e-12	110	SCHEMBL2608041	LSM-44987	HDAC6	10uM	24h	LINCSCP_31974	MCF7
0.6021	3.4527e-12	110	Rottlerin	LSM-42845	NA	10uM	24h	LINCSCP_56813	VCAP
0.6016	3.6427e-12	110	Nitazoxanide	LSM-6002	NA	10uM	24h	LINCSCP_58215	VCAP
0.6016	3.6467e-12	110	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	1uM	24h	LINCSCP_37488	MCF7
0.5985	5.0286e-12	110	AC1O9X68	LSM-6647	NA	10uM	24h	LINCSCP_52414	SKB
0.5984	5.079e-12	110	SCHEMBL16980224	LSM-1092	AURKA	10uM	24h	LINCSCP_134001	MCF7
0.5974	5.6057e-12	110	NCH-51	LSM-5635	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	10uM	24h	LINCSCP_34140	MCF7
0.5972	5.7189e-12	110	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	24h	LINCSCP_100556	HCC515
0.5971	5.7965e-12	110	Zuclomiphene	LSM-42849	ESR1	10uM	24h	LINCSCP_7305	A549
0.5963	6.2506e-12	110	Terfenadine	LSM-1273	HRH1|KCNH2	10uM	24h	LINCSCP_6741	A549
0.5954	6.8651e-12	110	WAY-170523	LSM-2795	MMP13	10uM	6h	LINCSCP_18704	HCC515
0.5952	6.9972e-12	110	CHEMBL2142321	LSM-4813	NA	10uM	6h	LINCSCP_6001	A549
0.5949	7.1941e-12	110	CHEMBL179288	LSM-3648	NA	10uM	6h	LINCSCP_193496	A549
0.5946	7.4707e-12	110	CHEMBL2142321	LSM-4813	NA	10uM	24h	LINCSCP_5923	A549
0.5942	7.7182e-12	110	XMD 8-92	LSM-1094	MAPK7	10uM	24h	LINCSCP_32498	MCF7
0.5941	7.8162e-12	110	CHEMBL2141722	LSM-3674	NA	10uM	6h	LINCSCP_6100	A549
0.5938	8.0899e-12	110	CHEMBL1394624	LSM-1401	NA	10uM	6h	LINCSCP_19628	HCC515
0.5934	8.4208e-12	110	CHEMBL2356215	LSM-11738	NA	5uM	24h	LINCSCP_8634	A549
0.5927	9.0483e-12	110	CHEMBL1436973	LSM-3078	NA	10uM	6h	LINCSCP_5521	A549
0.5926	9.1111e-12	110	CHEMBL2139663	LSM-29347	NA	10uM	24h	LINCSCP_31944	MCF7
0.5923	9.4255e-12	110	SCHEMBL16065773	LSM-43287	NA	1uM	24h	LINCSCP_36790	MCF7
0.5922	9.5115e-12	110	CHEMBL1673039	LSM-1093	LRRK2|MAPK7	10uM	6h	LINCSCP_32725	MCF7
0.5916	1.0085e-11	110	CHEMBL2139663	LSM-29347	NA	10uM	6h	LINCSCP_6081	A549
0.5911	1.0568e-11	110	LRRK2-IN-1	LSM-1086	LRRK2	5uM	6h	LINCSCP_37285	MCF7
0.5908	1.0904e-11	110	Palmitoyl Dopamine	LSM-2468	NA	10uM	24h	LINCSCP_18220	HCC515
0.5894	1.2531e-11	110	CHEMBL1394624	LSM-1401	NA	10uM	6h	LINCSCP_5047	A549
0.589	1.3081e-11	110	C.I. MORDANT BLACK 11	LSM-2354	NA	10uM	24h	LINCSCP_18206	HCC515
