similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.8495	2.4948e-32	112	(Z) Fluvoxamine	LSM-3625	SLC6A4	10uM	6h	LINCSCP_192519	A549
0.8388	7.9969e-31	112	BMS-345541	LSM-1028	IKBKB	0.04uM	3h	LINCSCP_131549	MCF10A
0.8049	1.1056e-26	112	Bexarotene	LSM-45378	RXRA|RXRB|RXRG	0.12uM	24h	LINCSCP_144225	MCF7
0.799	4.8192e-26	112	Tipiracil (hydrochloride)	LSM-45561	TYMP	0.04uM	24h	LINCSCP_92558	HA1E
0.7975	6.9053e-26	112	Tonabersat	LSM-45914	NA	0.04uM	24h	LINCSCP_103714	HELA
0.7881	6.3591e-25	112	Efavirenz	LSM-5526	CYP1A2|CYP2B6|CYP2C19|CYP2C9|CYP2D6|CYP3A4	0.04uM	24h	LINCSCP_75427	A375
0.7651	9.1654e-23	112	RO4987655	LSM-45489	MAP2K1|MAP2K2	0.04uM	24h	LINCSCP_107060	HELA
0.7594	2.893e-22	112	BRD-K74318028	LSM-12979	NA	10uM	24h	LINCSCP_3618	A375
0.7505	1.6383e-21	112	Gallocatechin Gallate	LSM-6228	BACE1|FASN	90uM	6h	LINCSCP_257337	NCIH508
0.7452	4.4083e-21	112	BRD-K34547533	LSM-39160	NA	10uM	6h	LINCSCP_279042	PC3
0.7419	8.1927e-21	112	Flubendazole	LSM-5916	TUBB	10uM	6h	LINCSCP_239324	MCF7
0.7334	3.7732e-20	112	MLS002264476	LSM-2977	NA	10uM	24h	LINCSCP_1400	A375
0.7313	5.4383e-20	112	Ampalex	LSM-45388	NA	1.11uM	24h	LINCSCP_137384	MCF7
0.731	5.7335e-20	112	Orphenadrine	LSM-1630	GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B|HRH1|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A|SLC6A2	10uM	24h	LINCSCP_171864	YAPC
0.7295	7.3558e-20	112	ST50910137	LSM-1438	NA	10uM	24h	LINCSCP_237767	MCF7
0.7245	1.7396e-19	112	AS-605240	LSM-42784	PIK3CG	0.37uM	24h	LINCSCP_123621	HT29
0.724	1.903e-19	112	Cholic acid	LSM-5541	CES1|FECH|PLA2G1B	3.33uM	24h	LINCSCP_75555	A375
0.7192	4.2209e-19	112	Chloroquine	LSM-1901	NA	10uM	24h	LINCSCP_143735	MCF7
0.715	8.347e-19	112	Thiothixene	LSM-43048	HTR2A	3.33uM	24h	LINCSCP_98871	HA1E
0.709	2.1792e-18	112	Tozasertib	LSM-1021	ABL1|AURKA|AURKB|AURKC|BCR|FLT3|JAK2	3.33uM	24h	LINCSCP_20843	HCC515
0.7079	2.5989e-18	112	2,2-Dichloro-n-[(1R,2S)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide	LSM-20955	NA	0.37uM	24h	LINCSCP_73066	A375
0.7079	2.6274e-18	112	BRD-K19331234	LSM-9591	NA	5uM	6h	LINCSCP_308394	VCAP
0.706	3.5162e-18	112	AC480 (BMS-599626)	LSM-45494	EGFR|ERBB2|ERBB4	10uM	24h	LINCSCP_74800	A375
0.7045	4.4332e-18	112	FPL-55712	LSM-1940	NA	3.33uM	24h	LINCSCP_144018	MCF7
0.702	6.4958e-18	112	Bicalutamide	LSM-1437	AR	0.37uM	24h	LINCSCP_120884	HT29
0.7013	7.2724e-18	112	Rifabutin	LSM-5004	NA	3.33uM	24h	LINCSCP_92320	HA1E
0.7002	8.6547e-18	112	Ammonium Glycyrrhizinate	LSM-46003	NA	10uM	24h	LINCSCP_138060	MCF7
0.6959	1.6408e-17	112	Nemonapride	LSM-1726	DRD2|DRD3	10uM	24h	LINCSCP_206922	FIBRNPC
0.6951	1.8609e-17	112	BRD-K26626929	LSM-10044	NA	10uM	24h	LINCSCP_48513	PC3
0.6919	3.003e-17	112	Apafant	LSM-2613	PTAFR	0.37uM	24h	LINCSCP_120974	HT29
0.6916	3.1016e-17	112	WZ 4002	LSM-1085	EGFR|ERBB2	0.04uM	24h	LINCSCP_117120	HT29
0.6914	3.2178e-17	112	Mccg	LSM-37073	NA	10uM	24h	LINCSCP_207018	FIBRNPC
0.691	3.4295e-17	112	Epivincamine	LSM-6687	NA	0.12uM	24h	LINCSCP_155556	PC3
0.6859	7.1475e-17	112	Nafamostat Mesylate	LSM-45274	NA	0.12uM	24h	LINCSCP_121707	HT29
0.6853	7.7709e-17	112	Dolasetron	LSM-45241	NA	3.33uM	24h	LINCSCP_155314	PC3
0.6844	8.8316e-17	112	BRD-K81605832	LSM-41727	NA	10uM	6h	LINCSCP_64807	VCAP
0.683	1.0783e-16	112	SPIRONOLACTONE	LSM-4018	NR3C2	10uM	24h	LINCSCP_98954	HA1E
0.6795	1.7676e-16	112	Cerulenin	LSM-43210	FASN	40uM	6h	LINCSCP_55494	U937
0.6787	1.9932e-16	112	FK 866	LSM-43216	NAMPT	10uM	24h	LINCSCP_103763	HELA
0.6774	2.3906e-16	112	Andreson	LSM-2965	NA	10uM	24h	LINCSCP_13187	FIBRNPC
0.6764	2.724e-16	112	CEFEPIME HYDROCHLORIDE	LSM-45262	NA	0.04uM	24h	LINCSCP_169553	YAPC
0.6759	2.9148e-16	112	Mizolastine	LSM-5377	HRH1	10uM	24h	LINCSCP_119929	HT29
0.672	5.0041e-16	112	Acivicin	LSM-45583	NA	0.05uM	24h	LINCSCP_169649	YAPC
0.6674	9.3005e-16	112	TG 100801	LSM-45980	BLK|EPHB4|FGFR1|FGFR2|FGR|FLT1|FRK|FYN|HCK|KDR|LCK|LYN|PDGFRB|SRC|SRMS|YES1	3.33uM	24h	LINCSCP_169609	YAPC
0.667	9.8764e-16	112	C21H27N7O3	LSM-1128	AKT1|AKT2|AKT3|PRKCQ	0.12uM	3h	LINCSCP_132316	MCF7
0.6649	1.3064e-15	112	Berberine	LSM-6553	NA	0.37uM	24h	LINCSCP_169797	YAPC
-0.6647	1.3379e-15	112	CHEMBL179288	LSM-3648	NA	10uM	6h	LINCSCP_50655	PL21
0.6646	1.3472e-15	112	chlormadinone-acetate	LSM-45604	NA	1.11uM	24h	LINCSCP_104101	HELA
0.6639	1.4739e-15	112	Nicardipine	LSM-1418	CACNA1C|CACNA1D|CACNA1F|CACNA1S	10uM	6h	LINCSCP_53862	SNUC5
0.6634	1.5876e-15	112	Darifenacin	LSM-5995	CHRM1|CHRM2|CHRM3|CHRM4|CHRM5	0.12uM	24h	LINCSCP_110591	HELA
0.6605	2.3076e-15	112	Paroxetine	LSM-2843	SLC6A4	10uM	24h	LINCSCP_93684	HA1E
0.6586	2.9765e-15	112	PF-04620110	LSM-45293	NA	10uM	24h	LINCSCP_92397	HA1E
