similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	475	Lopinavir	LSM-6027	NA	10uM	24h	LINCSCP_143837	MCF7
0.5272	2.4318e-35	475	MLS002264492	LSM-2888	NA	10uM	24h	LINCSCP_237352	MCF7
0.4504	4.1565e-25	475	BRD-K96543798-001-02-1	LSM-14350	NA	5uM	6h	LINCSCP_307183	VCAP
0.4466	1.1677000000000001e-24	475	CHEMBL552425	LSM-1003	DDR1	1.11uM	24h	LINCSCP_82989	ASC.C
0.4424	3.4767e-24	475	Enzastaurin	LSM-1069	PRKCB	1.11uM	3h	LINCSCP_132266	MCF7
0.4338	3.2556e-23	475	BRD-A24396574-001-01-5	LSM-5006	NA	1.11uM	24h	LINCSCP_81498	A549
0.429	1.0863e-22	475	Sorafenib	LSM-1008	BRAF|DDR2|FGFR1|FLT1|FLT3|FLT4|KDR|KIT|PDGFRB|RAF1|RET	3.33uM	24h	LINCSCP_131153	MCF10A
0.4281	1.3707e-22	475	Rucaparib	LSM-4947	PARP1|PARP2|PARP3	10uM	6h	LINCSCP_29174	JHUEM2
0.4261	2.2542e-22	475	Niclosamide	LSM-2787	STAT3	10uM	6h	LINCSCP_29134	JHUEM2
0.4208	8.2703e-22	475	Diosmin	LSM-5989	AHR	1.11uM	24h	LINCSCP_143953	MCF7
0.4207	8.5945e-22	475	BRD-K35002913	LSM-10533	NA	5uM	24h	LINCSCP_34978	MCF7
0.4171	2.0553e-21	475	Clofilium	LSM-5214	NA	10uM	24h	LINCSCP_47480	PC3
0.4111	8.5735e-21	475	Broad-Sai-686	LSM-45328	NA	0.04uM	24h	LINCSCP_20886	HCC515
0.4074	2.0335e-20	475	Mesoridazine	LSM-1329	DRD2|HTR2A	10uM	6h	LINCSCP_207758	H1299
0.4063	2.6266e-20	475	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	24h	LINCSCP_116536	HT29
0.4057	3.0091e-20	475	Pranlukast	LSM-6006	CYSLTR1|CYSLTR2	1.11uM	24h	LINCSCP_144523	MCF7
0.4052	3.3924e-20	475	Seliciclib	LSM-1001	CDK1|CDK2|CDK5|CDK7|CDK9	10uM	3h	LINCSCP_132390	MCF7
0.3981	1.7289e-19	475	GSK-461364	LSM-1013	PLK1	10uM	24h	LINCSCP_251459	MCF7
0.3965	2.477e-19	475	BRD-K91729331	LSM-14063	NA	5uM	6h	LINCSCP_63644	VCAP
0.3958	2.9029e-19	475	3,7-Bis(dimethylamino)phenothiazin-5-ium	LSM-4555	ACHE	10uM	6h	LINCSCP_54748	T3M10
0.3958	2.9033e-19	475	Diethylstilbestrol	LSM-42960	ESR1|ESR2|ESRRG	10uM	24h	LINCSCP_23863	HEPG2
0.3957	2.9595e-19	475	Trametinib	LSM-1143	MAP2K1|MAP2K2	10uM	24h	LINCSCP_163121	SKBR3
0.395	3.4823e-19	475	Dexamethasone Acetate	LSM-1915	NR3C1	0.04uM	24h	LINCSCP_144328	MCF7
0.3941	4.2848e-19	475	Amidate	LSM-1640	GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	0.04uM	24h	LINCSCP_140224	MCF7
0.3902	1.0085e-18	475	Bromfenac	LSM-5585	PTGS1|PTGS2	10uM	6h	LINCSCP_227947	HT29
0.3881	1.5982e-18	475	VU0413807-2	LSM-1620	CACNA1G|CACNA1H|CACNA1I	10uM	24h	LINCSCP_237256	MCF7
0.3877	1.7479e-18	475	Calcitriol	LSM-43088	VDR	1uM	6h	LINCSCP_10548	AGS
0.3853	2.9277e-18	475	Cytochalasin B	LSM-43278	ACTB	10uM	6h	LINCSCP_50777	RKO
0.3849	3.213e-18	475	CHEMBL2358401	LSM-15117	NA	10uM	6h	LINCSCP_48869	PC3
0.3831	4.6728e-18	475	CC-401	LSM-1186	NA	10uM	24h	LINCSCP_147262	NEU
0.3828	4.984e-18	475	N9-Isopropylolomoucine	LSM-3607	CDK1|CDK5	100uM	6h	LINCSCP_43789	OV7
0.3827	5.1755e-18	475	BRD-K84636160	LSM-13601	NA	5uM	6h	LINCSCP_307613	VCAP
0.3785	1.2656e-17	475	Artemether	LSM-5519	NA	10uM	24h	LINCSCP_238910	MCF7
0.3785	1.2684e-17	475	Pyrilamine	LSM-4206	HRH1	0.37uM	24h	LINCSCP_144044	MCF7
0.3755	2.3569e-17	475	Meadacid	LSM-43045	NA	10uM	24h	LINCSCP_7104	A549
0.3744	2.9622e-17	475	BRD-K91892860	LSM-14076	NA	5uM	6h	LINCSCP_63952	VCAP
0.3744	2.9832e-17	475	AZD-8330	LSM-1165	MAP2K1|MAP2K2	3.33uM	3h	LINCSCP_132337	MCF7
0.3741	3.1602e-17	475	844499-71-4	LSM-1175	NA	0.12uM	24h	LINCSCP_152381	PC3
0.3726	4.3511e-17	475	Bexarotene	LSM-45378	RXRA|RXRB|RXRG	0.12uM	24h	LINCSCP_144225	MCF7
0.3713	5.632e-17	475	PIK-93	LSM-1191	NA	0.37uM	24h	LINCSCP_69192	A375
0.3703	6.9104e-17	475	Procaterol	LSM-1391	ADRB2	10uM	24h	LINCSCP_192140	A549
0.3698	7.7603e-17	475	Nefazodone	LSM-4031	HTR2A|HTR2C|SLC6A2|SLC6A4	0.37uM	24h	LINCSCP_137373	MCF7
0.3689	9.2395e-17	475	Rebastinib	LSM-6708	ABL1	1.11uM	24h	LINCSCP_117051	HT29
0.3684	1.0205e-16	475	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	1uM	24h	LINCSCP_259152	NEU
0.3673	1.2771e-16	475	SCHEMBL16065773	LSM-43287	NA	1uM	24h	LINCSCP_12138	BT20
0.367	1.3532e-16	475	BRD-K51368089	LSM-11573	NA	5uM	24h	LINCSCP_62460	VCAP
0.3653	1.9086e-16	475	BRD-K53475565	LSM-40207	NA	5uM	24h	LINCSCP_28088	HT29
0.3639	2.5479e-16	475	ABT737	LSM-1180	BCL2|BCL2L1|BCL2L2	3.33uM	24h	LINCSCP_94395	HA1E
0.3632	2.9349e-16	475	Fluoxetine	LSM-1449	SLC6A4	10uM	6h	LINCSCP_209665	HA1E
0.3631	3.0286e-16	475	GMX1778	LSM-6247	NAMPT	0.1uM	6h	LINCSCP_12953	EFO27
0.363	3.0754e-16	475	SMR000031368	LSM-2820	NA	10uM	24h	LINCSCP_31367	MCF7
0.3625	3.3819e-16	475	MLS002607804	LSM-1875	NA	10uM	24h	LINCSCP_237784	MCF7
0.362	3.7071e-16	475	UK 356618	LSM-4940	MMP3	10uM	6h	LINCSCP_54777	T3M10
0.3617	3.9297e-16	475	BRD-K86048057	LSM-41968	NA	10uM	24h	LINCSCP_259103	NEU
0.3607	4.8004e-16	475	BX-795	LSM-1189	PDK1|PDPK1	10uM	6h	LINCSCP_10571	AGS
0.3606	4.9264e-16	475	AT-7519	LSM-1004	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	0.04uM	24h	LINCSCP_156114	PC3
0.3598	5.8002e-16	475	Dasatinib	LSM-1020	ABL1|BCR|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|YES1	0.37uM	24h	LINCSCP_162839	SKBR3
0.3588	7.0691e-16	475	Tamatinib	LSM-1040	SYK	10uM	3h	LINCSCP_132947	MCF7
0.358	8.2767e-16	475	KUC103670	LSM-2549	NA	10uM	24h	LINCSCP_237325	MCF7
0.3572	9.7312e-16	475	BRD-K96640402	LSM-14362	NA	5uM	6h	LINCSCP_63649	VCAP
0.3572	9.7438e-16	475	Nateglinide	LSM-5555	ABCC8|KCNJ11	10uM	6h	LINCSCP_178778	A375
0.3571	9.7902e-16	475	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.12uM	24h	LINCSCP_149756	NPC.TAK
0.357	1.0137e-15	475	Bexarotene	LSM-45378	RXRA|RXRB|RXRG	1.11uM	24h	LINCSCP_144223	MCF7
0.3562	1.1777e-15	475	Tamatinib	LSM-1040	SYK	10uM	6h	LINCSCP_223019	HT115
0.3558	1.2814e-15	475	Manumycin-A	LSM-43075	FNTA|IKBKB	1uM	24h	LINCSCP_260708	NKDBA
0.3556	1.3347e-15	475	CHEMBL2355498	LSM-41978	NA	5uM	24h	LINCSCP_231885	HT29
