similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	476	Ruxolitinib	LSM-1139	JAK1|JAK2|TYK2	10uM	24h	LINCSCP_191477	A549
0.7297	2.8332e-80	476	Pictilisib	LSM-1047	PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	10uM	24h	LINCSCP_6423	A549
0.7267	2.613e-79	476	MAYBRIDGE4_003028	LSM-4600	NA	10uM	24h	LINCSCP_6392	A549
0.7029	3.9405e-72	476	WZ 3146	LSM-5809	EGFR	10uM	24h	LINCSCP_6464	A549
0.7006	1.7921e-71	476	TENOVIN-1	LSM-5238	SIRT1	10uM	24h	LINCSCP_6353	A549
0.7002	2.28e-71	476	O-(OCTAHYDRO-1H-4,7-METHANOINDEN-5-YL) HYDROGEN CARBONODITHIOATE	LSM-5150	NA	10uM	24h	LINCSCP_6331	A549
0.6987	5.9065e-71	476	N-Cyclooctyl-4-methylbenzenesulfonamide	LSM-6588	NA	10uM	24h	LINCSCP_6399	A549
0.6916	5.6253e-69	476	TGX 221	LSM-1172	PIK3CB	10uM	24h	LINCSCP_6315	A549
0.6864	1.44e-67	476	Isotretinoin	LSM-42855	RARA|RARB|RARG	10uM	24h	LINCSCP_6471	A549
0.686	1.8762e-67	476	Elliptecine	LSM-4842	TOP2A|TOP2B	10uM	24h	LINCSCP_6495	A549
0.6805	5.094e-66	476	OSI-027	LSM-1063	MTOR	10uM	24h	LINCSCP_6507	A549
0.6763	6.5355e-65	476	Cediranib	LSM-5926	FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB	10uM	24h	LINCSCP_6497	A549
0.6526	4.2152e-59	476	Masitinib	LSM-1130	FGFR3|KIT|LYN|PDGFRA|PDGFRB	10uM	24h	LINCSCP_6462	A549
0.6479	5.1762e-58	476	Lavendustin C	LSM-5864	CAMK2A|EGFR|SRC	10uM	24h	LINCSCP_6480	A549
0.6452	2.15e-57	476	Pictilisib	LSM-1047	PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	10uM	24h	LINCSCP_6422	A549
0.6265	2.8901e-53	476	Dexrazoxane	LSM-5248	TOP2A|TOP2B	10uM	24h	LINCSCP_6356	A549
0.6216	3.2374e-52	476	GSK-1070916	LSM-1062	AURKB|AURKC	10uM	24h	LINCSCP_6396	A549
0.6202	6.3161e-52	476	PHA-793887	LSM-1073	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	10uM	24h	LINCSCP_6443	A549
0.6201	6.6137e-52	476	TORIN-2	LSM-1080	MTOR	10uM	24h	LINCSCP_6455	A549
0.6188	1.188e-51	476	Latrunculin B	LSM-43068	WWTR1|YAP1	10uM	24h	LINCSCP_5920	A549
0.6181	1.7167e-51	476	WZ-4-145	LSM-42716	NA	10uM	24h	LINCSCP_6526	A549
0.6178	1.965e-51	476	F1061-0166	LSM-4474	NA	10uM	24h	LINCSCP_6330	A549
0.6138	1.2696e-50	476	WYE 125132	LSM-1064	MTOR	10uM	24h	LINCSCP_6316	A549
0.605	7.3791e-49	476	MLS000038113	LSM-4839	NA	10uM	24h	LINCSCP_6332	A549
0.6004	5.8093e-48	476	PD-0325901	LSM-1101	MAP2K1|MAP2K2	10uM	24h	LINCSCP_6416	A549
0.5983	1.4837e-47	476	MLS001172197	LSM-3527	NA	10uM	24h	LINCSCP_6456	A549
0.5964	3.5181e-47	476	BCB03_000082	LSM-36632	NA	10uM	24h	LINCSCP_6337	A549
0.5931	1.4718e-46	476	CHEMBL2142321	LSM-4813	NA	10uM	24h	LINCSCP_5923	A549
0.5929	1.6308e-46	476	AC1LGCD9	LSM-4698	NA	10uM	24h	LINCSCP_191488	A549
0.5918	2.6003e-46	476	AK-778/12434114	LSM-4538	NA	10uM	24h	LINCSCP_6364	A549
0.5881	1.3021e-45	476	Mitoxantrone	LSM-2481	TOP2A	0.5uM	24h	LINCSCP_30117	MCF7
0.5871	1.9361e-45	476	331771-20-1	LSM-1096	AURKA|AURKB	10uM	24h	LINCSCP_191495	A549
0.587	2.0831e-45	476	CHEMBL2141722	LSM-3674	NA	10uM	24h	LINCSCP_5972	A549
0.5862	2.8782e-45	476	Naproxol	LSM-2742	PTGS1|PTGS2	10uM	24h	LINCSCP_6857	A549
0.5855	3.8172e-45	476	24(S),25-epoxycholesterol	LSM-5712	NR1H2|NR1H3	10uM	24h	LINCSCP_6436	A549
0.5834	9.2168e-45	476	ZSTK 474	LSM-1053	PIK3CG	10uM	24h	LINCSCP_191039	A549
0.5823	1.5039e-44	476	Wortmannin	LSM-3947	PIK3CA|PIK3CG|PLK1	10uM	24h	LINCSCP_56460	VCAP
