signatureid	compound	similarity
LINCSCP_5381	CHEMBL1716096	-0.4603
LINCSCP_56248	Lasalocid	-0.442
LINCSCP_191715	Desoxymetasone	-0.439
LINCSCP_46532	HG-6-64-01	-0.4249
LINCSCP_6392	MAYBRIDGE4_003028	-0.4228
LINCSCP_6810	Nadolol	-0.4228
LINCSCP_49062	BRD-K97787842	-0.4209
LINCSCP_249855	BRD-K76418961	-0.4187
LINCSCP_58975	XMD-1499	-0.4185
LINCSCP_18009	HSCI1_000191	-0.4175
LINCSCP_311099	CHEMBL3182395	-0.4081
LINCSCP_65994	BRD-K54127914	-0.4037
LINCSCP_7323	Mometasone Furoate	-0.3995
LINCSCP_55998	GR-55562	-0.3993
LINCSCP_6331	O-(OCTAHYDRO-1H-4,7-METHANOINDEN-5-YL) HYDROGEN CARBONODITHIOATE	-0.3981
LINCSCP_58922	MLS-0435541.0001	-0.398
LINCSCP_5924	C23H24CLN3O5	-0.3965
LINCSCP_65960	BRD-K30160673-019-01-7	-0.3961
LINCSCP_43077	CHEMBL2358729	-0.3954
LINCSCP_277942	BRD-K60391168	-0.3921
LINCSCP_57641	MLS002264433	-0.3898
LINCSCP_133963	NCGC00346967-01	-0.3894
LINCSCP_32891	Naproxol	-0.3869
LINCSCP_312503	BRD-K65567503	-0.385
LINCSCP_6332	MLS000038113	-0.3826
LINCSCP_18898	Paroxetine	-0.3822
LINCSCP_34293	Hycanthone	-0.3821
LINCSCP_6399	N-Cyclooctyl-4-methylbenzenesulfonamide	-0.3798
LINCSCP_58213	Taxifolin	-0.3789
LINCSCP_47463	Amethopterin	-0.3777
LINCSCP_1392	CHEMBL1720543	-0.3775
LINCSCP_45547	MLS002699813	-0.3769
LINCSCP_18024	CHEMBL453376	-0.3755
LINCSCP_6389	CAY10577	-0.3742
LINCSCP_5687	Mosapride	-0.3737
LINCSCP_140828	AMG 232	-0.3736
LINCSCP_30784	PNU-74654	-0.3735
LINCSCP_133533	761437-28-9	-0.3734
LINCSCP_6353	TENOVIN-1	-0.373
LINCSCP_119270	GSK962040	-0.373
LINCSCP_5610	MLS000038106	-0.3725
LINCSCP_6163	Axitinib	-0.3724
LINCSCP_20931	Avrainvillamide	-0.372
LINCSCP_5728	Maprotiline	-0.372
LINCSCP_60083	BRD-K80442083	-0.3717
LINCSCP_57860	MLS002264437	-0.3713
LINCSCP_23477	6266-99-5	-0.3711
LINCSCP_65112	BRD-K76390333	-0.3701
LINCSCP_34656	Fluorouracil	-0.3698
LINCSCP_58114	Estradiol	-0.3694
LINCSCP_44340	CGK733	-0.3691
LINCSCP_1390	CHEMBL1887751	-0.3686
LINCSCP_48720	CHEMBL2357518	-0.3684
LINCSCP_79952	AVL-292	-0.3683
LINCSCP_59045	Lestaurtinib	-0.3683
LINCSCP_44078	NSC653260	-0.3679
LINCSCP_56371	Ovasterol-beta	-0.3678
LINCSCP_29854	C24H25CLFN5O3	-0.3672
LINCSCP_312486	BRD-K54756845	-0.3671
LINCSCP_46128	Nitazoxanide	-0.3663
LINCSCP_32128	GANT-61	-0.3662
LINCSCP_66026	BRD-K77790153	-0.366
LINCSCP_293868	Megestrol Acetate	-0.3654
LINCSCP_63040	BRD-K65568947	-0.3651
LINCSCP_50999	ZM336372	-0.3647
LINCSCP_58835	PDK1 Inhibitor	-0.3647
LINCSCP_4001	BRD-K42573370-001-01-1	-0.3647
LINCSCP_13113	BG-1008	-0.3642
LINCSCP_57082	Phloretin	-0.3642
LINCSCP_4130	etoposide	-0.3641
LINCSCP_58205	Methandriol	-0.364
LINCSCP_5379	CHEMBL2057940	-0.3636
LINCSCP_26284	MLS000718932	-0.3633
LINCSCP_101633	Bevirimat	-0.3633
LINCSCP_70013	Vandetanib	-0.3632
LINCSCP_3908	PCI-34051	-0.3629
LINCSCP_1268	SMR001318077	-0.3625
LINCSCP_13109	CCT036477	-0.3623
LINCSCP_18255	ZM 306416	-0.3621
LINCSCP_191477	Ruxolitinib	-0.3619
LINCSCP_59588	NCH-51	-0.3618
LINCSCP_13157	Scriptaid	-0.3616
LINCSCP_69580	noscapine	-0.3615
LINCSCP_76091	Epirubicin HCl	-0.3614
LINCSCP_49049	CHEMBL2133950	-0.3609
LINCSCP_48744	CHEMBL2361140	-0.3606
LINCSCP_44503	Selamectin	-0.3606
LINCSCP_68536	Sirolimus	-0.3605
LINCSCP_144498	Deferasirox	-0.3604
LINCSCP_116264	PHA-665752	-0.3602
LINCSCP_29622	Neratinib	-0.3601
LINCSCP_71134	CEP-701	-0.3596
LINCSCP_44563	AC1L1JM9	-0.3596
LINCSCP_51886	CHEMBL1673039	-0.3594
LINCSCP_44260	PD-198306	-0.3594
LINCSCP_32049	12K-516S	-0.359
LINCSCP_64523	SCHEMBL16226502	-0.3589
LINCSCP_6995	Brefeldin A	-0.3589
LINCSCP_128781	Ricolinostat	-0.3579
LINCSCP_6377	MAYBRIDGE4_001981	-0.3578
LINCSCP_45270	MLS000108814	-0.3577
LINCSCP_160694	Simeprevir	-0.3575
LINCSCP_70341	AZ20	-0.3574
LINCSCP_14200	Dobutamine	-0.3574
LINCSCP_46016	CHEMBL1550983	-0.3573
LINCSCP_102170	Oprozomib (ONX 0912)	-0.3573
LINCSCP_46522	PK04_098276	-0.3573
LINCSCP_18343	PP 2	-0.3569
LINCSCP_6877	Dexamethasone 21-acetate	-0.3569
LINCSCP_6474	Reversine	-0.3566
LINCSCP_269255	Resveratrol	-0.3563
LINCSCP_158632	NCGC00166323-01	-0.356
LINCSCP_48936	CHEMBL2358575	-0.3553
LINCSCP_58974	Acetyl-Geranyl-Cysteine	-0.355
LINCSCP_6875	Prednicarbate	-0.3548
LINCSCP_157578	Milciclib (PHA-848125)	-0.3545
LINCSCP_45973	MLS-0435432.0001	-0.3542
LINCSCP_57878	MLS003329219	-0.3539
LINCSCP_44201	Fccp	-0.3538
LINCSCP_59530	19-Norethindrone acetate	-0.3532
LINCSCP_59308	Merck-Ketone	-0.3532
LINCSCP_128847	GSK 525762A	-0.353
LINCSCP_18231	CGP-53353	-0.3527
LINCSCP_13220	BG-1007	-0.3521
LINCSCP_6364	AK-778/12434114	-0.352
LINCSCP_64898	Cycloheximide	-0.352
LINCSCP_142314	ENMD-2076	-0.3515
LINCSCP_19331	BMS-536924	-0.3511
LINCSCP_47543	Methotrexate	-0.351
LINCSCP_87521	ZINC77024257	-0.3509
LINCSCP_45283	MLS000040279	-0.3506
LINCSCP_139791	Tozasertib	-0.3505
LINCSCP_28854	N-(4-{[(1z)-8-Ethoxy-4,4-dimethyl-4,5-dihydro-1H-[1,2]dithiolo[3,4-c]quinolin-1-ylidene]amino}phenyl)acetamide	-0.35
LINCSCP_58113	Mestanolone	-0.3499
LINCSCP_6336	AC1MDRA3	-0.3499
LINCSCP_28782	Tyrphostin A9	-0.3494
LINCSCP_56082	CGP13501	-0.3493
LINCSCP_73379	Amitriptyline	-0.3491
LINCSCP_72924	CEP-32496	-0.3491
LINCSCP_29401	CAY10618	-0.3487
LINCSCP_191488	AC1LGCD9	-0.3486
LINCSCP_173921	Phorbol Myristate Acetate	-0.3485
LINCSCP_143712	Mercaptopurine	-0.3482
LINCSCP_46445	BSPBIO_000981	-0.3481
LINCSCP_59441	Bendroflumethiazide	-0.3478
LINCSCP_84752	GSK429286A	-0.3478
LINCSCP_5935	CHEMBL2130568	-0.3473
LINCSCP_5944	BIX01294	-0.3472
LINCSCP_18211	U 0126	-0.3471
LINCSCP_290617	Promazine	-0.3469
LINCSCP_41715	MLS000778276	-0.3465
LINCSCP_51011	PF750	-0.3464
LINCSCP_35408	Tacedinaline	-0.3463
LINCSCP_7330	Fluticasone Propionate	-0.3461
LINCSCP_43831	Iloprost	-0.346
LINCSCP_109823	Tosedostat	-0.3459
LINCSCP_293888	Mifepristone	-0.3458
LINCSCP_6853	Chlorambucil	-0.3455
LINCSCP_59524	BRD-K90543092-001-01-2	-0.3455
LINCSCP_158169	Econazole	-0.3454
LINCSCP_143287	AZD2014	-0.3453
LINCSCP_5781	Cerivastatin	-0.3453
LINCSCP_7815	SAN1_000751	-0.3453
LINCSCP_29593	AZD-8055	-0.3452
LINCSCP_48536	CHEMBL3182128	-0.3451
LINCSCP_7826	CHEMBL2130683	-0.3451
LINCSCP_48734	CHEMBL2355346	-0.3447
LINCSCP_113845	Sunitinib	-0.3445
LINCSCP_170197	PF-04691502	-0.3444
LINCSCP_140892	Amuvatinib	-0.3444
LINCSCP_7867	CHEMBL2140299	-0.3443
LINCSCP_112812	869288-64-2	-0.3443
LINCSCP_6915	Mycophenolate Mofetil	-0.3441
