signatureid	compound	similarity
LINCSCP_46815	WZ 4002	-0.596
LINCSCP_6311	Hydroxycholesterol	-0.5645
LINCSCP_189577	ML130	-0.5326
LINCSCP_3345	BRD-K77540020	-0.5247
LINCSCP_6216	BRD-K85694079	-0.5174
LINCSCP_53741	CHEMBL475341	-0.4974
LINCSCP_199043	BRD-K57691575	-0.4959
LINCSCP_191034	N-(3-Acetamidophenyl)-3-chlorobenzamide	-0.4852
LINCSCP_47573	Phentolamine	-0.4844
LINCSCP_107987	MLS002222336	-0.4799
LINCSCP_8278	BRD-K28431278	-0.4769
LINCSCP_199495	BRD-K12916986	-0.4657
LINCSCP_8319	BRD-K80281472	-0.4639
LINCSCP_272472	Norfloxacin	-0.4594
LINCSCP_34169	BRD-K99017327	-0.4538
LINCSCP_6174	CHEMBL2355399	-0.4516
LINCSCP_51046	Cyclosporine	-0.4502
LINCSCP_306968	BRD-K17973355	-0.4497
LINCSCP_49760	BRD-K72490684	-0.4473
LINCSCP_53962	PS-1145	-0.4433
LINCSCP_6479	Acetyl-Farnesyl-Cysteine	-0.4428
LINCSCP_78110	Sasapyrine	-0.4408
LINCSCP_149350	AZD 1480	-0.4406
LINCSCP_310007	BRD-K33936059	-0.4404
LINCSCP_32454	8-Epi-15-d2c-isop	-0.4361
LINCSCP_47520	Vincamine	-0.4339
LINCSCP_271201	Aggc	-0.4337
LINCSCP_36932	PD-0325901	-0.4324
LINCSCP_194902	CHEMBL2358849	-0.4322
LINCSCP_6354	Etya	-0.431
LINCSCP_51169	SB-216763	-0.4296
LINCSCP_309862	BRD-K20510412	-0.4285
LINCSCP_6190	AC1O52XK	-0.428
LINCSCP_49762	MLN-8054	-0.4248
LINCSCP_108058	EDOXUDINE	-0.4223
LINCSCP_296090	Phenytoin	-0.4222
LINCSCP_51032	362-74-3	-0.4216
LINCSCP_108121	Ricolinostat	-0.4198
LINCSCP_89017	CHEMBL3188661	-0.4149
LINCSCP_271115	CHEMDIV2_001418	-0.4135
LINCSCP_6442	MLS003179190	-0.4098
LINCSCP_195307	BRD-K20763958	-0.4088
LINCSCP_56334	SC-514	-0.4081
LINCSCP_108015	Nelarabine	-0.4076
LINCSCP_8175	BRD-K62242359	-0.4061
LINCSCP_107954	N6022	-0.4051
LINCSCP_32428	BRD-A59808129-001-01-7	-0.4047
LINCSCP_90950	Dabrafenib	-0.4026
LINCSCP_282554	Elliptecine	-0.4025
LINCSCP_131461	Y-39983	-0.4017
LINCSCP_108228	Balapiravir	-0.3994
LINCSCP_88052	C24H25CLFN5O3	-0.3992
LINCSCP_48177	BRD-K15419834	-0.3989
LINCSCP_6162	HMS1476K01	-0.3968
LINCSCP_158878	SR-2640	-0.3958
LINCSCP_146636	Osimertinib	-0.395
LINCSCP_191507	Fenretinide	-0.3942
LINCSCP_19716	MLS002276503	-0.3931
LINCSCP_164381	Rebastinib	-0.3924
LINCSCP_247403	BRD-K81921806	-0.3923
LINCSCP_291597	Gallocatechin Gallate	-0.3917
LINCSCP_8686	BRD-K88607897	-0.3911
LINCSCP_53796	501919-59-1	-0.3896
LINCSCP_17642	SMP2_000081	-0.3889
LINCSCP_8377	BRD-K80195617	-0.3888
LINCSCP_194405	BRD-K99447056	-0.3886
LINCSCP_108020	Pimobendan	-0.3876
LINCSCP_48413	BRD-K52468146-019-01-6	-0.3863
LINCSCP_78131	Levetiracetam	-0.3863
LINCSCP_59345	MLS002474103	-0.3862
LINCSCP_54826	(3-Isopropoxyphenyl)(1-((5-methyl-1-propyl-1H-pyrazol-4-yl)methyl)piperidin-3-yl)methanone	-0.3849
LINCSCP_7541	Cardiogenol C	-0.3845
LINCSCP_78129	Macitentan	-0.3845
LINCSCP_8667	BRD-K41540007	-0.3832
LINCSCP_48148	BRD-K57589644	-0.3829
LINCSCP_303284	BRD-K28851694	-0.3827
LINCSCP_182952	BRD-K15947051	-0.382
LINCSCP_8451	BRD-K71533707	-0.3812
LINCSCP_43493	T6704841	-0.3806
LINCSCP_62345	BRD-K10837204	-0.3797
LINCSCP_86453	Gefitinib	-0.3795
LINCSCP_163657	Dasatinib	-0.3795
LINCSCP_7746	Hydroxyprogesterone Caproate	-0.3766
LINCSCP_146959	Decitabine	-0.376
LINCSCP_95061	Canertinib	-0.3755
LINCSCP_51090	Promazine	-0.3754
LINCSCP_8088	BRD-K04993985	-0.3735
LINCSCP_199261	BRD-K25298364	-0.3729
LINCSCP_144144	RS-127445	-0.372
LINCSCP_8670	BRD-K46065939	-0.3715
LINCSCP_108169	Emapunil	-0.3713
LINCSCP_6885	Amitriptyline	-0.3711
LINCSCP_191070	4-(Pyridin-3-yloxy)-phthalonitrile	-0.3699
LINCSCP_3160	BRD-K79112806	-0.3681
LINCSCP_8117	BRD-K20597651	-0.3678
LINCSCP_6524	BL-074	-0.3677
LINCSCP_192177	Naringenin	-0.3673
LINCSCP_8272	BRD-K01497355	-0.3663
LINCSCP_27704	BRD-K65065275	-0.3654
LINCSCP_6854	Aliskiren	-0.3653
LINCSCP_148534	KW-2449	-0.3648
LINCSCP_309992	BRD-K21994180	-0.3647
LINCSCP_26299	NCGC00011767	-0.3646
LINCSCP_78000	Bimatoprost	-0.3631
LINCSCP_48132	BRD-K55077180	-0.3621
LINCSCP_8554	BRD-K70399291	-0.3618
LINCSCP_310036	BRD-K53359044	-0.3617
LINCSCP_108078	Nordihydroguaiaretic acid	-0.3615
LINCSCP_192562	Cyclacillin	-0.3591
LINCSCP_68031	Vorinostat	-0.3584
LINCSCP_41044	BRD-K24890551	-0.3582
LINCSCP_271176	Vemurafenib	-0.3581
LINCSCP_7042	Glyburide	-0.3577
LINCSCP_295550	BRD-K18059480	-0.3563
LINCSCP_49253	Broad-Sai-370	-0.3557
LINCSCP_78147	Rivaroxaban	-0.3557
LINCSCP_182055	BRD-K00695053	-0.3554
LINCSCP_8106	BRD-K17968366	-0.3551
LINCSCP_51101	XAV 939	-0.3548
LINCSCP_258668	Skimmianine	-0.3547
LINCSCP_8473	BRD-K30934140	-0.3543
LINCSCP_41065	BRD-K70875408	-0.3535
LINCSCP_146489	SCHEMBL17378613	-0.3534
LINCSCP_149129	amcinonide	-0.3532
LINCSCP_13938	CHEMBL453376	-0.3528
LINCSCP_87930	Sorafenib	-0.3516
LINCSCP_191429	Apigenin	-0.3515
