ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
4312	MMP1	9.6323	2.8374e-6
54386	TERF2IP	6.7645	0
8804	CREG1	5.4694	0
2534	FYN	5.7861	0
85236	HIST1H2BK	6.4817	1e-4
1026	CDKN1A	5.7142	1e-4
5525	PPP2R5A	5.5286	1e-4
80212	CCDC92	7.6271	1e-4
11007	CCDC85B	6.8567	1e-4
9276	COPB2	4.2922	2e-4
4043	LRPAP1	4.1979	2e-4
10681	GNB5	4.2373	2e-4
5829	PXN	3.8674	3e-4
8878	SQSTM1	8.0258	3e-4
25976	TIPARP	4.7581	3e-4
2309	FOXO3	3.9203	3e-4
2896	GRN	3.5825	3e-4
8870	IER3	3.8967	3e-4
3638	INSIG1	5.7331	3e-4
291	SLC25A4	3.8668	4e-4
26227	PHGDH	4.2439	4e-4
23670	TMEM2	3.5211	4e-4
4144	MAT2A	3.8702	6e-4
230	ALDOC	3.4358	6e-4
7296	TXNRD1	3.6356	6e-4
5641	LGMN	4.6761	6e-4
8553	BHLHE40	3.2849	6e-4
5331	PLCB3	2.8404	8e-4
22796	COG2	2.9689	8e-4
11284	PNKP	2.8291	8e-4
81544	GDPD5	4.6544	8e-4
6812	STXBP1	3.3063	8e-4
22889	KIAA0907	3.0595	9e-4
868	CBLB	5.1571	9e-4
6988	TCTA	2.7934	9e-4
5255	PHKA1	2.745	9e-4
23325	KIAA1033	5.3887	0.001
6499	SKIV2L	4.0757	0.0011
1398	CRK	2.758	0.0012
23647	ARFIP2	4.2112	0.0012
10670	RRAGA	3.2082	0.0013
58533	SNX6	3.1203	0.0013
16	AARS	2.9817	0.0014
79006	METRN	2.8558	0.0014
7538	ZFP36	3.9157	0.0015
8678	BECN1	2.8076	0.0015
8895	CPNE3	2.943	0.0016
9552	SPAG7	4.3075	0.0016
29978	UBQLN2	2.3824	0.0016
25805	BAMBI	3.9427	0.0016
4817	NIT1	2.8735	0.0017
3280	HES1	2.5863	0.0017
10273	STUB1	3.9497	0.0018
4864	NPC1	3.4852	0.0018
2745	GLRX	2.8279	0.0019
57192	MCOLN1	2.8497	0.002
89910	UBE3B	3.0902	0.0022
813	CALU	2.2405	0.0024
8349	HIST2H2BE	7.7193	0.0024
836	CASP3	2.2175	0.0025
7485	WRB	2.42	0.0026
8503	PIK3R3	2.6383	0.0028
9854	C2CD2L	2.4923	0.0028
323	APBB2	2.4493	0.0029
351	APP	3.1545	0.0029
7020	TFAP2A	2.6073	0.003
23038	WDTC1	2.1936	0.0031
10589	DRAP1	2.2608	0.0031
200734	SPRED2	3.3669	0.0032
2887	GRB10	2.7933	0.0032
4303	FOXO4	3.6334	0.0033
10494	STK25	2.2877	0.0033
10644	IGF2BP2	2.4554	0.0035
1846	DUSP4	2.4878	0.0035
533	ATP6V0B	2.3334	0.0038
64781	CERK	3.0867	0.0039
10765	KDM5B	2.7433	0.0041
6990	DYNLT3	1.9179	0.0042
5106	PCK2	2.2269	0.0042
8324	FZD7	2.365	0.0042
2264	FGFR4	2.5138	0.0043
2185	PTK2B	2.4244	0.0043
2058	EPRS	2.4677	0.0043
22794	CASC3	2.2015	0.0044
25932	CLIC4	2.8156	0.0045
727	C5	2.1396	0.0045
5770	PTPN1	3.4145	0.0048
8720	MBTPS1	2.6947	0.0048
10892	MALT1	3.0311	0.0049
3206	HOXA10	2.3008	0.005
5096	PCCB	1.8984	0.0051
23335	WDR7	2.0517	0.0052
2131	EXT1	1.8483	0.0054
22883	CLSTN1	1.8554	0.0054
8202	NCOA3	2.8393	0.0055
4125	MAN2B1	3.4553	0.0056
9650	MTFR1	2.4834	0.0056
23139	MAST2	2.3973	0.0057
10180	RBM6	2.6026	0.0058
2771	GNAI2	2.8482	0.0058
102	ADAM10	2.4261	0.0058
7074	TIAM1	2.3857	0.0058
6813	STXBP2	2.6945	0.0059
23588	KLHDC2	1.9814	0.0059
5547	PRCP	2.0436	0.0061
55011	PIH1D1	2.1722	0.0063
10559	SLC35A1	2.2711	0.0067
9709	HERPUD1	1.8085	0.0073
2817	GPC1	1.9471	0.0075
896	CCND3	3.0584	0.0075
3611	ILK	1.7533	0.0076
3895	KTN1	1.8886	0.0078
1153	CIRBP	1.714	0.0086
51070	NOSIP	1.6082	0.0088
10013	HDAC6	3.144	0.009
4651	MYO10	1.8674	0.009
27242	TNFRSF21	1.6375	0.0091
2222	FDFT1	1.9084	0.0092
9897	KIAA0196	2.342	0.0094
23386	NUDCD3	1.739	0.0097
4208	MEF2C	2.4588	0.0098
11004	KIF2C	1.873	0.01
29082	CHMP4A	2.289	0.0101
9703	KIAA0100	1.7596	0.0104
3482	IGF2R	1.9074	0.0107
57406	ABHD6	2.0694	0.0107
4783	NFIL3	2.1846	0.0117
1454	CSNK1E	1.8252	0.0117
79090	TRAPPC6A	1.493	0.0119
51719	CAB39	1.654	0.0121
5747	PTK2	1.4792	0.0121
178	AGL	1.6804	0.0124
11232	POLG2	1.5023	0.0124
9988	DMTF1	3.9158	0.0124
