ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
1429	CRYZ	1.0249	0.0014
8727	CTNNAL1	1.1026	0.0027
51070	NOSIP	0.7857	0.0035
5440	POLR2K	0.7029	0.0036
6119	RPA3	0.8011	0.0037
26292	MYCBP	0.7702	0.0037
64422	ATG3	0.7922	0.0039
22934	RPIA	0.8318	0.0039
1666	DECR1	0.9365	0.0044
5603	MAPK13	0.8393	0.0049
5696	PSMB8	0.7956	0.005
10174	SORBS3	1.517	0.0053
58478	ENOPH1	0.8238	0.0054
5720	PSME1	0.8976	0.0058
10668	CGRRF1	0.7395	0.006
55012	PPP2R3C	0.8109	0.0061
466	ATF1	0.6713	0.0061
899	CCNF	0.9508	0.0061
8574	AKR7A2	0.6831	0.0063
22823	MTF2	0.6583	0.0064
332	BIRC5	1.2029	0.0075
10434	LYPLA1	0.8518	0.0076
23585	TMEM50A	0.6419	0.0077
27109	ATP5S	0.8148	0.0079
9688	NUP93	0.7386	0.0081
51026	GOLT1B	0.6607	0.0085
10146	G3BP1	0.5776	0.0091
7264	TSTA3	0.7271	0.0096
22905	EPN2	1.9738	0.0098
27095	TRAPPC3	0.6711	0.0122
10038	PARP2	0.6652	0.0126
54499	TMCO1	0.7782	0.0126
54850	FBXL12	0.5415	0.0135
2274	FHL2	0.7298	0.0136
29937	NENF	0.7164	0.0158
79902	NUP85	0.9136	0.0161
5547	PRCP	0.5491	0.0172
1983	EIF5	0.5415	0.0185
79643	CHMP6	0.7228	0.0189
2264	FGFR4	0.6803	0.0195
9016	SLC25A14	1.3522	0.0203
65057	ACD	0.5887	0.0218
665	BNIP3L	0.5568	0.0225
8895	CPNE3	0.5799	0.0232
55129	ANO10	0.7729	0.0236
3988	LIPA	0.5805	0.0237
55620	STAP2	0.5357	0.025
29928	TIMM22	0.6201	0.026
26993	AKAP8L	0.679	0.0265
7511	XPNPEP1	0.8339	0.0273
51021	MRPS16	0.6256	0.0283
2954	GSTZ1	0.7404	0.0292
1738	DLD	0.8082	0.0299
23300	ATMIN	0.991	0.0308
60493	FASTKD5	0.8499	0.0324
4616	GADD45B	0.6398	0.0328
8520	HAT1	0.7174	0.0328
28969	BZW2	0.9539	0.033
116832	RPL39L	0.582	0.0332
5468	PPARG	0.9978	0.0333
9928	KIF14	0.6153	0.035
9488	PIGB	1.2252	0.0351
1978	EIF4EBP1	0.595	0.0392
22827	PUF60	0.5213	0.0404
51635	DHRS7	0.5558	0.0406
10813	UTP14A	0.612	0.0408
9134	CCNE2	0.695	0.0417
9133	CCNB2	0.5906	0.0423
2767	GNA11	0.6493	0.0436
22796	COG2	0.5447	0.0442
6194	RPS6	0.5469	0.0453
1635	DCTD	0.5271	0.0487
5357	PLS1	1.142	0.0524
1062	CENPE	0.6873	0.0557
55148	UBR7	0.8588	0.0567
57048	PLSCR3	0.7546	0.057
11157	LSM6	0.5005	0.0572
6182	MRPL12	0.5174	0.0591
128	ADH5	0.5323	0.065
10329	TMEM5	0.7388	0.0665
8870	IER3	0.5062	0.0674
55038	CDCA4	0.6606	0.0676
58533	SNX6	0.552	0.0695
10007	GNPDA1	0.5453	0.0706
23658	LSM5	0.5778	0.0723
5867	RAB4A	0.6281	0.0724
5467	PPARD	2.2432	0.0735
2542	SLC37A4	0.7152	0.0739
9261	MAPKAPK2	0.6146	0.0745
55847	CISD1	0.9509	0.0754
80758	PRR7	0.6234	0.0757
55033	FKBP14	1.9038	0.0773
200734	SPRED2	1.2992	0.0798
23443	SLC35A3	0.5859	0.0806
3800	KIF5C	2.3432	0.0848
23326	USP22	0.5185	0.0873
3398	ID2	1.6576	0.0906
10150	MBNL2	0.6139	0.0943
29083	GTPBP8	0.5352	0.0971
9275	BCL7B	1.247	0.0985
5092	PCBD1	0.812	0.1067
57804	POLD4	0.6747	0.1087
80349	WDR61	0.8391	0.1123
154	ADRB2	0.5998	0.1178
8835	SOCS2	0.6678	0.1228
80746	TSEN2	0.581	0.1238
9267	CYTH1	1.2006	0.13
11072	DUSP14	0.816	0.1412
2625	GATA3	3	0.1524
3202	HOXA5	0.9386	0.1536
2042	EPHA3	0.58	0.1542
840	CASP7	0.9665	0.1553
57406	ABHD6	2.7536	0.1553
10245	TIMM17B	0.8479	0.156
6509	SLC1A4	2.2047	0.1602
4482	MSRA	1.535	0.1606
6839	SUV39H1	2.6427	0.1655
6304	SATB1	1.195	0.1686
8851	CDK5R1	2.7673	0.1717
10617	STAMBP	1.0053	0.1719
7376	NR1H2	0.8866	0.1761
3280	HES1	0.8595	0.2006
11261	CHP1	2.4959	0.2029
5211	PFKL	1.3071	0.2039
1870	E2F2	2.1665	0.2123
5613	PRKX	1.2608	0.2205
7048	TGFBR2	0.607	0.2234
1994	ELAVL1	1.017	0.2256
9710	KIAA0355	2.0076	0.2504
10320	IKZF1	2.295	0.2534
55008	HERC6	0.9796	0.2591
7849	PAX8	2.2659	0.2601
25	ABL1	1.8136	0.2757
8821	INPP4B	0.6137	0.2788
5927	KDM5A	0.9725	0.291
5743	PTGS2	1.0418	0.3076
5019	OXCT1	0.5136	0.3339
4690	NCK1	0.5137	0.3347
9851	KIAA0753	0.9357	0.3386
57192	MCOLN1	1.1428	0.3391
11031	RAB31	1.5349	0.3951
23335	WDR7	0.7453	0.428
10695	CNPY3	1.0996	0.4645
