ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
8349	HIST2H2BE	9.4807	2.7475e-10
4312	MMP1	8.3563	3.1318e-8
26227	PHGDH	3.9196	2.9054e-7
4303	FOXO4	4.4022	2.9211e-7
1848	DUSP6	5.7094	4.8747e-7
80212	CCDC92	5.7337	6.3268e-7
25976	TIPARP	3.2626	6.8934e-7
5525	PPP2R5A	3.9123	7.7322e-7
5641	LGMN	4.7755	7.8424e-7
23670	TMEM2	6.3222	7.9029e-7
23325	KIAA1033	5.6857	1.4709e-6
291	SLC25A4	3.6774	2.4753e-6
1846	DUSP4	2.7459	2.6346e-6
1605	DAG1	2.8474	2.7941e-6
23647	ARFIP2	4.0796	4.2229e-6
8678	BECN1	3.0652	4.5278e-6
8574	AKR7A2	3.9021	4.7444e-6
85236	HIST1H2BK	4.5933	5.9635e-6
3206	HOXA10	3.8443	6.4956e-6
7296	TXNRD1	3.6116	6.988e-6
813	CALU	2.514	9.3344e-6
8503	PIK3R3	2.822	0
7074	TIAM1	4.1481	0
55818	KDM3A	2.6958	0
1026	CDKN1A	4.126	0
644	BLVRA	2.8277	0
230	ALDOC	2.9736	0
7485	WRB	3.2436	0
9854	C2CD2L	2.9911	0
10681	GNB5	4.32	0
4043	LRPAP1	2.6808	0
2309	FOXO3	2.4863	0
2624	GATA2	2.87	0
2745	GLRX	2.5859	0
9552	SPAG7	4.7699	0
4651	MYO10	2.7046	0
10559	SLC35A1	3.0031	0
2690	GHR	3.1878	0
1398	CRK	2.106	0
200734	SPRED2	2.3786	0
8202	NCOA3	2.2123	0
23588	KLHDC2	2.5568	0
8870	IER3	2.0331	0
5777	PTPN6	2.0836	1e-4
5770	PTPN1	2.8642	1e-4
2534	FYN	3.1115	1e-4
23224	SYNE2	2.6374	1e-4
22796	COG2	2.3358	1e-4
868	CBLB	2.3466	1e-4
9517	SPTLC2	1.8708	1e-4
57406	ABHD6	2.7565	1e-4
4817	NIT1	3.1918	1e-4
10221	TRIB1	2.3881	1e-4
2115	ETV1	1.964	1e-4
5096	PCCB	2.7827	1e-4
25805	BAMBI	2.6276	1e-4
8324	FZD7	4.1498	1e-4
10972	TMED10	2.022	1e-4
847	CAT	2.0645	1e-4
8573	CASK	2.874	1e-4
5106	PCK2	2.2204	1e-4
22889	KIAA0907	1.9213	1e-4
665	BNIP3L	2.2111	1e-4
8720	MBTPS1	3.3461	1e-4
10099	TSPAN3	2.6065	1e-4
2195	FAT1	1.9373	1e-4
27244	SESN1	3.6285	1e-4
54386	TERF2IP	2.0135	1e-4
9924	PAN2	2.1627	1e-4
51382	ATP6V1D	2.1347	1e-4
10273	STUB1	2.8452	2e-4
23300	ATMIN	1.9918	2e-4
351	APP	2.3406	2e-4
11007	CCDC85B	4.1538	2e-4
3638	INSIG1	2.7734	2e-4
16	AARS	1.8163	2e-4
8804	CREG1	3.4871	2e-4
727	C5	1.8443	2e-4
23585	TMEM50A	2.918	3e-4
8851	CDK5R1	1.9039	3e-4
4794	NFKBIE	2.0841	3e-4
5110	PCMT1	1.9581	3e-4
2065	ERBB3	2.4962	3e-4
1891	ECH1	1.6981	3e-4
23014	FBXO21	3.1319	3e-4
23077	MYCBP2	4.5604	4e-4
23097	CDK19	2.0332	4e-4
7538	ZFP36	1.4685	4e-4
23161	SNX13	1.6748	4e-4
8895	CPNE3	2.6816	4e-4
8569	MKNK1	2.2727	5e-4
7158	TP53BP1	1.6318	5e-4
3482	IGF2R	2.3717	5e-4
10610	ST6GALNAC2	2.0309	5e-4
23038	WDTC1	1.8201	5e-4
1153	CIRBP	3.0847	5e-4
9897	KIAA0196	2.1084	5e-4
23365	ARHGEF12	2.0382	6e-4
8878	SQSTM1	3.1276	6e-4
9697	TRAM2	1.5952	6e-4
55608	ANKRD10	2.1858	6e-4
10013	HDAC6	2.17	6e-4
58497	PRUNE	1.2838	7e-4
2058	EPRS	1.3894	7e-4
27109	ATP5S	2.3364	7e-4
2185	PTK2B	1.5497	7e-4
9709	HERPUD1	1.9937	8e-4
3800	KIF5C	2.3188	8e-4
3693	ITGB5	1.3153	8e-4
178	AGL	1.9076	9e-4
6304	SATB1	2.9104	9e-4
6443	SGCB	1.5418	9e-4
10513	APPBP2	1.5857	9e-4
58533	SNX6	1.6792	9e-4
7319	UBE2A	1.3816	0.0011
10617	STAMBP	1.2587	0.0012
10180	RBM6	1.217	0.0012
6709	SPTAN1	1.2147	0.0012
64746	ACBD3	1.3436	0.0013
533	ATP6V0B	1.6068	0.0013
23335	WDR7	3.1044	0.0013
5720	PSME1	1.4192	0.0014
55958	KLHL9	2.2343	0.0014
4208	MEF2C	2.18	0.0015
9467	SH3BP5	2.6726	0.0015
6195	RPS6KA1	1.333	0.0015
9276	COPB2	2.5593	0.0016
64781	CERK	2.4024	0.0016
9847	C2CD5	1.4791	0.0017
29978	UBQLN2	1.8667	0.0018
5255	PHKA1	1.9014	0.0018
4331	MNAT1	1.514	0.0019
23139	MAST2	1.5425	0.0019
27242	TNFRSF21	1.2914	0.002
11284	PNKP	2.0375	0.0021
5018	OXA1L	1.1847	0.0021
348	APOE	1.3864	0.0022
84890	ADO	1.7353	0.0022
53343	NUDT9	1.6489	0.0022
9988	DMTF1	2.378	0.0022
23368	PPP1R13B	1.534	0.0024
8553	BHLHE40	2.6007	0.0025
6499	SKIV2L	1.3221	0.0025
1831	TSC22D3	1.6387	0.0028
8440	NCK2	1.2626	0.0028
