Name_GeneSymbol	Value_LogDiffExp
PAX8	-1.8141
TCTA	2.0051
EAPP	-1.5655
SMC3	1.6387
PNP	-1.8303
UBQLN2	2.6209
RPA1	1.4007
DNAJA3	-7.7289
PSME1	-1.4305
NENF	-3.0904
RELB	-1.4116
ID2	-1.4038
ALDOC	-1.5023
GNAI2	1.4731
TOPBP1	1.5401
APPBP2	1.4202
NCOA3	1.4649
DNMT1	1.4297
HSD17B11	1.5334
PSMD2	1.5606
LYRM1	-1.8109
PARP1	1.5077
ST6GALNAC2	-1.5758
IKBKB	1.4774
SPTAN1	1.3386
GNPDA1	-1.3955
DDIT4	-1.3526
PPP2R5E	1.1936
CFLAR	-1.588
S100A4	1.7014
COPB2	1.2472
VAT1	-1.5887
KAT6A	1.6002
BHLHE40	-1.2794
BUB1B	1.2518
RAC2	-1.3425
NCK2	1.3264
CLTC	1.5631
KTN1	1.1505
MYCBP2	1.0963
TSEN2	1.6253
KIAA0196	1.2889
DNAJC15	-1.2332
NOTCH1	1.0725
UBE2A	-1.1376
RALB	-2.686
PAFAH1B1	1.4535
ARID4B	1.247
TIMM17B	-1.3697
KIF14	1.1122
NNT	1.0816
PRCP	-1.402
PAF1	1.0537
ZNF131	1.1552
SENP6	1.2982
ISOC1	1.4444
GFPT1	1.1734
UBE2C	-1.1638
CPNE3	1.0146
CCNH	-1.048
KAT6B	1.0151
NFKBIB	-1.1148
DLD	0.9669
LAGE3	-1.054
PEX11A	-1.2223
DUSP14	-1.1351
CDK6	-1.1478
MRPS16	-1.0831
PXMP2	-1.0066
INTS3	1.0937
CHEK2	-1.2315
ITGB5	0.9815
PSMD10	-0.9352
MEST	1.501
ZW10	1.2057
MCUR1	-0.9143
RPS5	-1.1447
EXT1	1.1633
TSC22D3	-1.2028
HTATSF1	1.1187
CDKN1A	-0.9842
ATP6V1D	-1.0759
DHRS7	-1.0526
ATP6V0B	-1.4776
SMC4	0.9661
SCP2	-0.9541
XBP1	-1.1642
NIPSNAP1	-1.129
PCM1	-0.9794
INPP4B	1.0771
TSPAN6	-1.074
DENND2D	-1.2959
CREB1	1.2434
ABCC5	1.0076
EIF5	-1.0903
ICAM1	-0.8793
CRTAP	-1.2861
ICAM3	-1.0435
PTPN6	-1.1435
USP7	0.9763
NUP133	1.4199
NOL3	-1.2254
KEAP1	0.8334
SQRDL	-0.8471
AKAP8L	1.8366
TP53	-0.9246
ZNF318	1.1
KIAA0907	-0.9504
PTK2B	1.1928
PLSCR1	-0.9129
SPEN	1.3657
JADE2	1.2276
TXNL4B	-0.7898
CASP2	-1.1493
AGL	1.0752
GHR	0.953
IKBKAP	2.0543
ADRB2	0.8275
PSMB8	0.9761
GTPBP8	1.148
GLRX	-1.5383
NFATC4	0.8863
ANKRD10	2.5554
PTK2	-0.834
MAT2A	1.0488
UGDH	1.337
BNIP3	-0.7628
ADI1	-0.8648
TIAM1	0.775
PCMT1	0.9918
AKT1	0.8169
TXLNA	0.7874
MMP2	1.1646
OXCT1	0.7831
BNIP3L	-1.2593
FOXO4	-0.7662
TMEM109	0.9835
MTERF3	-0.755
PECR	-0.8426
BDH1	-1.078
RNPS1	2.5574
CASP3	-1.1907
GNA11	0.931
TMED10	-0.7942
VPS72	-1.0341
ADH5	-0.8426
HSPA8	-4.0317
MLLT11	0.9979
FAH	-0.9868
IKZF1	1.0892
POLE2	1.8166
ST7	-1.2974
GALE	1.2143
REEP5	-1.0257
PMM2	1.1889
GATA3	0.7297
ME2	-0.8907
SNX11	-0.8105
CTSL	-1.2322
TERF2IP	0.7061
CDK4	-1.3237
CCDC92	0.9407
FIS1	0.838
ATMIN	1.104
TCEA2	-0.7773
C2CD2	4.5629
SDHB	-1.0205
GRN	-0.8487
DHX29	1.3324
ICMT	2.2863
SERPINE1	-0.8191
MBTPS1	1.1135
SMARCA4	0.8258
PYCR1	-0.7392
RPN1	0.6892
JMJD6	0.7898
FBXO11	0.6804
TXNRD1	0.772
NUSAP1	-0.9423
POLR2K	-0.7124
SMAD3	-0.7587
FAM57A	1.0237
ACOT9	-1.1452
CSNK1A1	-0.9217
CRKL	0.8538
BAD	1.1946
ARPP19	-0.6732
TBXA2R	-0.7091
CHMP4A	-0.7619
HK1	-0.8665
USP1	1.0919
HIST2H2BE	0.9724
RRP8	-0.7005
CRK	-4.4018
MALT1	1.2373
RGS2	-0.8244
MAN2B1	-0.9042
LOXL1	0.9856
PLSCR3	3.3252
MAST2	0.7737
APP	0.6545
CERK	0.7027
GNA15	2.9495
TSPAN3	-0.6811
CRELD2	4.2254
C5	0.6558
NPRL2	-0.6493
SMC1A	0.7797
DNTTIP2	0.7813
NIT1	0.8047
RPS6KA1	-1.177
MYLK	3.6673
NPC1	1.0885
CBLB	1.6086
CDC25B	0.6549
PDIA5	-0.8986
STUB1	0.6066
SMARCD2	0.788
CTSD	0.6746
SLC27A3	1.1702
TRAP1	0.8828
PRR7	-0.6354
APBB2	0.8325
TOMM34	-0.7797
SCCPDH	-0.7011
PSME2	-1.4682
EIF4EBP1	-0.9123
ATF1	0.6183
CHMP6	-0.5932
POLR1C	-1.3303
BCL2	0.7576
GOLT1B	-1.0024
COG4	-1.2704
KDM5B	0.9259
MYCBP	-0.7588
MAPK13	-0.8891
RAB11FIP2	0.7143
TBPL1	-0.627
HES1	0.8906
ASCC3	0.576
TSTA3	-0.845
POLB	-0.679
HLA-DRA	2.961
VPS28	-1.7491
MAP4K4	-0.5733
TMEM97	-0.5791
RRP1B	0.6738
SUV39H1	-0.6319
PLOD3	0.6222
UBR7	0.5981
PPP2R3C	-0.5941
EPN2	0.9525
KDM5A	2.7564
LRP10	-0.6813
LYN	0.8711
CEBPD	0.5707
DPH2	0.5672
TICAM1	-0.5966
CDK5R1	0.5901
HIF1A	0.6153
IER3	-0.5812
EDN1	0.9304
ANO10	-0.668
GLOD4	0.6383
SNX7	1.267
GPATCH8	-1.0613
HOOK2	1.3542
KIAA1033	-2.8602
LIPA	-0.6807
CTNND1	0.6699
TCTN1	-0.5601
PNKP	-0.5404
PRKCH	-0.7065
MTFR1	-0.5478
NT5DC2	0.6122
PAPD7	0.6831
PDGFA	-1.151
PCCB	-0.946
CAPN1	-0.6136
IKBKE	0.631
MAMLD1	0.8841
STX1A	-0.6644
EPRS	-0.8223
CD58	0.8372
IL1B	-0.627
ITFG1	0.5907
RNMT	-0.525
ALDOA	-0.6729
DDR1	-0.8091
DYNLT3	-0.5924
TFDP1	0.6745
