similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
-0.4025	5.8486e-11	245	BMS-777607	LSM-1144	AXL|MERTK|MET|MST1R|TYRO3	3.33uM	24h	LINCSCP_83183	ASC.C
0.3747	1.3834e-9	245	GSK-3 Inhibitor IX	LSM-42780	NA	3.33uM	24h	LINCSCP_99751	HCC515
-0.3738	1.5344e-9	245	Riluzole	LSM-2471	SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A	10uM	24h	LINCSCP_14040	HA1E
0.3674	3.0258e-9	245	Clocortolone Pivalate	LSM-2844	NR3C1	10uM	24h	LINCSCP_18582	HCC515
-0.3659	3.5483e-9	245	Meclofenamic acid	LSM-3108	ALOX5|PTGS1|PTGS2	10uM	24h	LINCSCP_208353	HA1E
-0.3634	4.6177e-9	245	Lonidamine	LSM-6272	NA	10uM	24h	LINCSCP_109683	HELA
-0.3616	5.5439e-9	245	SCHEMBL1564574	LSM-1006	CHEK1|CHEK2	1uM	24h	LINCSCP_24306	HS578T
-0.3613	5.7545e-9	245	BX 912	LSM-1055	PDK1|PDPK1	0.5uM	24h	LINCSCP_11718	BT20
-0.3602	6.4058e-9	245	MDL 72832	LSM-1352	HTR1A	10uM	24h	LINCSCP_208266	HA1E
-0.3557	1.0153e-8	245	MLS000041932	LSM-2538	NA	10uM	24h	LINCSCP_15744	HA1E
-0.3552	1.0728e-8	245	Methandriol	LSM-5941	NA	10uM	6h	LINCSCP_58290	VCAP
-0.3541	1.1978e-8	245	BRD-K73843002	LSM-12952	NA	5uM	6h	LINCSCP_63182	VCAP
-0.3541	1.1991e-8	245	AS-605240	LSM-42784	PIK3CG	0.5uM	24h	LINCSCP_11697	BT20
-0.3533	1.2931e-8	245	Estradiol	LSM-2421	ESR1|ESR2|NR1I2	10uM	6h	LINCSCP_58246	VCAP
-0.3528	1.3718e-8	245	Cefozopran (hydrochloride)	LSM-45260	NA	3.33uM	24h	LINCSCP_108210	HELA
0.3507	1.6891e-8	245	MLS002473667	LSM-42584	NA	5uM	24h	LINCSCP_59723	VCAP
-0.3498	1.8387e-8	245	SCHEMBL1564574	LSM-1006	CHEK1|CHEK2	3.33uM	24h	LINCSCP_88147	HA1E
-0.3494	1.9195e-8	245	AS-605240	LSM-42784	PIK3CG	10uM	6h	LINCSCP_218737	HEC108
-0.3493	1.9434e-8	245	AKT Inhibitor IV	LSM-43091	AKT1	10uM	6h	LINCSCP_952	A375
-0.3483	2.1387e-8	245	CHEMBL2355432	LSM-12125	NA	5uM	6h	LINCSCP_63170	VCAP
-0.3476	2.2877e-8	245	IN1304	LSM-1338	PPARG	10uM	24h	LINCSCP_14616	HA1E
-0.3475	2.3239e-8	245	AZ628	LSM-1050	BRAF|RAF1	10uM	24h	LINCSCP_146086	MNEU.E
-0.3472	2.3902e-8	245	Icosapent	LSM-42964	PTGS1|PTGS2	10uM	24h	LINCSCP_15056	HA1E
