signatureid	compound	similarity
LINCSCP_288252	BRD-K95985487-001-01-3	-0.342
LINCSCP_92239	Resminostat	-0.3398
LINCSCP_40204	Isoliquiritigenin	-0.3365
LINCSCP_71649	Phensuximide	-0.3358
LINCSCP_124928	BRD-A75471153	-0.3324
LINCSCP_10077	Genistein	-0.3306
LINCSCP_109182	Atorvastatin	-0.3212
LINCSCP_156902	RG2833 (RGFP109)	-0.5821
LINCSCP_219810	Reichsteins Substance S	-0.5681
LINCSCP_122139	Clofoctol	-0.525
LINCSCP_33796	Succimer	-0.5142
LINCSCP_148336	SGX-523	-0.5
LINCSCP_207758	Mesoridazine	-0.4974
LINCSCP_34612	Pempidine	-0.4936
LINCSCP_154521	Mubritinib (TAK 165)	-0.4895
LINCSCP_154511	Olanzapine	-0.4876
LINCSCP_22453	HG-5-88-01	-0.4871
LINCSCP_130140	Saracatinib	-0.4801
LINCSCP_156751	DROSPIRENONE	-0.4724
LINCSCP_22416	CHEMBL3185054	-0.47
LINCSCP_22155	(R,R)-Tramadol	-0.4679
LINCSCP_90611	Fluorouracil	-0.4624
LINCSCP_22268	CHEMBL1718102	-0.4575
LINCSCP_154570	Sitagliptin	-0.4573
LINCSCP_104712	Penfluridol	-0.4552
LINCSCP_2649	Phentolamine	-0.4482
LINCSCP_114313	Ischemin	-0.4465
LINCSCP_204214	Xaliproden	-0.4461
LINCSCP_33240	Moxonidine	-0.4432
LINCSCP_129401	CHEMBL552425	-0.4393
LINCSCP_37208	CHEMBL3400874	-0.437
LINCSCP_11405	IC 261	-0.4341
LINCSCP_130093	Sorafenib	-0.4323
LINCSCP_124296	Afatinib	-0.432
LINCSCP_12953	GMX1778	-0.4306
LINCSCP_93351	TAK-700 (Orteronel)	-0.4299
LINCSCP_138686	S18986	-0.4294
LINCSCP_22910	PP 3	-0.4292
LINCSCP_17093	HDACi1,2+3_mix	-0.4277
LINCSCP_68138	LY-294002	-0.4266
LINCSCP_161593	Topiroxostat	-0.4221
LINCSCP_124212	TG100-115	-0.4217
LINCSCP_158221	Ivacaftor (VX-770)	-0.4212
LINCSCP_164063	TAE-684	-0.4185
LINCSCP_36549	GSK-461364	-0.4181
LINCSCP_34606	BRD-K58746048-001-01-6	-0.4179
LINCSCP_163496	SCHEMBL3958507	-0.4135
LINCSCP_156085	Methazolamide	-0.4122
LINCSCP_10644	SCHEMBL13991002	-0.4069
LINCSCP_120635	Gaboxadol	-0.4045
LINCSCP_139696	Aminolevulinic acid	-0.4042
LINCSCP_111387	Seliciclib	-0.4039
LINCSCP_44665	Homatropine	-0.4024
LINCSCP_10508	LDN 193189	-0.4019
LINCSCP_31173	CHEMBL1888222	-0.3995
LINCSCP_11290	Denbufylline	-0.3974
LINCSCP_64913	BRD-K43049540	-0.3965
LINCSCP_64396	MLS003129913	-0.3958
LINCSCP_33364	Arachidonamide	-0.3951
LINCSCP_154695	Mitoxantrone	-0.3942
LINCSCP_86270	PF-562271	-0.3925
LINCSCP_156699	Trovafloxacin mesylate	-0.3884
LINCSCP_22887	Tyrphostin AG 538	-0.3882
LINCSCP_33469	Mibefradil	-0.3839
LINCSCP_145694	BMS-345541	-0.3813
LINCSCP_65027	Cycloheximide	-0.3807
LINCSCP_38526	AZD-1152-HQPA	-0.3802
LINCSCP_7329	1446-61-3	-0.3799
LINCSCP_42222	HA 14-1	-0.3772
LINCSCP_33665	W 7	-0.3771
LINCSCP_124309	Amuvatinib	-0.3713
LINCSCP_879	Necrostatin	-0.3707
LINCSCP_156774	BRD-K00150267	-0.3659
LINCSCP_136460	TH-302	-0.3658
LINCSCP_103705	Hydroflumethiazide	-0.3658
LINCSCP_47731	ZINC03849784	-0.3646
LINCSCP_155771	Donitriptan hydrochloride	-0.3641
LINCSCP_301906	BRD-K52369815	-0.3638
LINCSCP_81260	CI-1040	-0.363
LINCSCP_33470	M3M3FBS	-0.3625
LINCSCP_111588	GSK-3 Inhibitor IX	-0.361
LINCSCP_97980	Isradipine	-0.3609
LINCSCP_22124	MLS001333211	-0.3608
LINCSCP_94591	Tedizolid	-0.3607
LINCSCP_22229	AC1N3FUV	-0.3604
LINCSCP_13444	AG 14361	-0.3601
LINCSCP_188992	MLS003271340	-0.3599
