signatureid	compound	similarity
LINCSCP_56520	Chloroquine	1
LINCSCP_46465	STK218951	0.3623
LINCSCP_42424	PD-0325901	0.3535
LINCSCP_29174	Rucaparib	0.3327
LINCSCP_297231	BRD-K68565044	0.3287
LINCSCP_65469	BRD-K48505466	0.3231
LINCSCP_31968	BRD4770	0.322
LINCSCP_289805	CHEMBL586058	0.3219
LINCSCP_56520	Chloroquine	1
LINCSCP_249032	BRD-K65257892	0.4846
LINCSCP_57414	2-(2,5-Dimethoxyphenylcarbamoyl)phenyl acetate	0.4465
LINCSCP_35094	BRD-K08412560	0.4305
LINCSCP_55858	DMP-543	0.4295
LINCSCP_57356	MLS000729763	0.4289
LINCSCP_56558	Erythromycin Estolate	0.4116
LINCSCP_292101	221243-77-2	0.4077
LINCSCP_11327	Ricinine	0.4076
LINCSCP_58075	Dexlansoprazole	0.402
LINCSCP_290834	Celecoxib	0.3988
LINCSCP_250370	Vorinostat	0.3972
LINCSCP_53560	Dactolisib	0.3896
LINCSCP_205134	Dovitinib	0.3841
LINCSCP_63200	BRD-K97008061	0.3802
LINCSCP_56537	Thiotepa	0.3796
LINCSCP_36829	HMN-214	0.3776
LINCSCP_35051	BRD-K81019664	0.3768
LINCSCP_56174	Pravastatin	0.3752
LINCSCP_292063	CHEMBL1520057	0.3729
LINCSCP_59848	BRD-K18976419	0.3727
LINCSCP_57364	SMR001318079	0.3721
LINCSCP_55830	Milrinone	0.3718
LINCSCP_294279	MLS001210968	0.3714
LINCSCP_59966	BRD-K38659247	0.3697
LINCSCP_32224	STOCK1S-03920	0.3681
LINCSCP_35076	SCHEMBL17783907	0.3676
LINCSCP_57417	MLS-0223293.0001	0.3674
LINCSCP_32130	KM01366	0.3674
LINCSCP_247607	BRD-K51961561	0.3665
LINCSCP_55802	2-Propenoic acid, 3-[4-(1H-imidazol-1-ylmethyl)phenyl]-, (z)-	0.3658
LINCSCP_292029	MLS000408862	0.3649
LINCSCP_57420	3-Phenyl-1H-pyrazole-5-carboxylic acid	0.3644
LINCSCP_294927	NSC126859	0.3638
LINCSCP_32217	SEW05685	0.361
LINCSCP_59425	Ofloxacin	0.3609
LINCSCP_303434	BRD-K93763244	0.3606
LINCSCP_295532	BRD-K06592610	0.3597
LINCSCP_20002	MLS-0002494.0001	0.3591
LINCSCP_11602	GSK429286A	0.3589
LINCSCP_46573	ST070885	0.3588
LINCSCP_131081	Nilotinib	0.3588
LINCSCP_250471	AM-580	0.3582
LINCSCP_57693	MLS002699811	0.3581
LINCSCP_59346	CHEMBL2355150	0.3581
LINCSCP_56809	QS-11	0.3578
LINCSCP_56169	E-Doxepin	0.3574
LINCSCP_141880	Palovarotene	0.3574
LINCSCP_41731	SA-424294	0.3569
LINCSCP_21800	MLS002471788	0.3567
LINCSCP_296158	Fluocinolone Acetonide	0.3563
LINCSCP_35410	Broad-Sai-424	0.3549
LINCSCP_63169	BRD-K54046891	0.3548
LINCSCP_58214	CPD000469235	0.3548
LINCSCP_57039	Rilmenidine	0.3544
LINCSCP_35641	Ingenol 3,20-dibenzoate	0.3542
LINCSCP_55803	N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide	0.3539
LINCSCP_31401	MLS002607708	0.3538
LINCSCP_36337	SCHEMBL3092652	0.3534
LINCSCP_244094	Pranlukast	0.352
LINCSCP_59500	Raloxifene	0.3518
LINCSCP_36959	Amuvatinib	0.3516
LINCSCP_300893	BRD-K16619158	0.3513
LINCSCP_31757	Oxcarbazepine	0.3512
LINCSCP_63161	BRD-K45932120	0.351
LINCSCP_55763	Bucladesine	0.3506
LINCSCP_58519	CBDIVE_003036	0.3499
LINCSCP_59297	Tubacin	0.3497
