Name_GeneSymbol	Value_LogDiffExp
AARS	0.1634
ABCB6	0.25
ABCC5	0.2115
ABCF3	0.5077
ABHD4	0.8626
ABHD6	1.1103
ACAA1	0.9504
ADAM10	1.908
ADAT1	0.1621
ADGRE5	0.0695
ADGRG1	0.3844
ADRB2	0.6118
AKAP8	1.2639
AKAP8L	0.3304
AKT1	0.7036
ALDH7A1	0.0566
ALDOA	0.1754
ALDOC	0.5835
AMDHD2	0.3983
ANKRD10	0.5103
ANO10	2.2765
APOE	0.1106
APP	0.3491
ARHGAP1	1.037
ARL4C	0.6567
ASAH1	0.181
ATMIN	0.5608
ATP1B1	0.5906
ATP2C1	0.2103
AURKB	0.2664
B4GAT1	0.6854
BACE2	0.3781
BAD	0.219
BAX	0.4682
BCL2	0.2561
BID	0.4475
BIRC5	0.2549
BLCAP	0.0775
BLMH	0.1605
BLVRA	0.215
BNIP3	0.226
BNIP3L	0.4753
BPHL	0.482
BRCA1	0.002
C2CD2	0.4303
C2CD5	0.805
C5	0.7435
CALM3	2.391
CAMSAP2	0.153
CANT1	0.4557
CAPN1	0.8832
CASC3	0.4274
CASP10	0.0954
CASP3	1.829
CASP7	1.2121
CBLB	0.0592
CCDC85B	0.4943
CCDC92	0.276
CCL2	0.5783
CCNA1	0.2641
CCNA2	0.1728
CCNB2	0
CCNE2	0.7579
CCNF	0.6474
CCP110	4.624
CD44	0.54
CD58	0.4583
CDC20	0.1724
CDC25B	0.5968
CDC42	0.1468
CDH3	1.5612
CDK1	0.0151
CDK19	0.3333
CDK2	0.5596
CDK4	0.2711
CDKN1A	0.444
CDKN2A	0.6859
CEBPD	0.0421
CENPE	0.4752
CEP57	0.0768
CERK	0.7254
CFLAR	1.4395
CHERP	0.5619
CHMP4A	0.3079
CHN1	0.5727
CIAPIN1	0.5773
CIRBP	1.4097
CLIC4	0
CLSTN1	1.279
CLTB	0.1438
CNDP2	0.2625
CNPY3	0.1239
COG2	0.0443
COG4	1.1299
COG7	0.4986
COL1A1	0.7784
COL4A1	0.0213
COPB2	0.5257
COPS7A	0.7225
CREG1	0.1352
CRELD2	0.9703
CRKL	0.5221
CTNNAL1	0.3696
CTSL	0.3852
CTTN	0.5725
CXCR4	0.2618
CYB561	0.2102
CYTH1	0.6125
DAXX	0.2308
DCK	0.3446
DCTD	0.3764
DCUN1D4	0.9748
DDIT4	0.3157
DDR1	1.0961
DDX10	0.2726
DERA	0.4262
DHDDS	0.1714
DHRS7	0.601
DMTF1	0.5777
DNAJA3	0.2444
DNAJB1	0.5314
DNAJB2	0.2879
DNM1	1.8971
DUSP22	0.5176
E2F2	0.1801
EBP	0.284
ECH1	0.1984
EDEM1	1.2188
EED	0.0595
EFCAB14	0.2368
EGR1	1.0726
EIF4G1	0.1912
ELAVL1	0.3057
ELOVL6	0.4194
EML3	0.6592
ENOSF1	2.5823
EPB41L2	0.1447
EPHA3	0.0883
EPHB2	0.308
EPN2	0.2052
ERO1L	0.004
ETV1	0.2021
EVL	3.5907
EXOSC4	0.3085
EXT1	0.5536
EZH2	0.538
FAM20B	0.0752
FAM57A	0.6334
FAM63A	0.466
FAS	0.2404
FBXO11	3.876
FDFT1	0.3882
FGFR2	0.0037
FIS1	0.6341
FKBP4	0.3461
FOSL1	0.007
FOXJ3	0.1497
FOXO3	0.376
FOXO4	0.8458
FPGS	0.1633
FSD1	0.3969
FZD1	0.1222
FZD7	0.2314
GAA	0.8574
GALE	0.3979
GATA3	0.4071
GLI2	0.513
GLRX	0.3339
GNA11	0.265
GNAI2	0.3172
GNAS	0.0271
GNB5	1.3374
GPATCH8	0.1514
GRN	0.221
GRWD1	0.8242
GSTZ1	0.1906
GTF2E2	0.0597
H2AFV	0.2626
HACD3	0.1124
HADH	0.5189
HDAC2	0.1367
HDAC6	0.319
HEATR1	0.0866
HEBP1	1.4579
HERC6	2.3782
HIST1H2BK	0.5242
HIST2H2BE	0.3904
HLA-DMA	0.7444
HMG20B	0.8113
HMGCR	0.1112
HMGCS1	1.3372
HOMER2	0.6508
HOOK2	0.1565
HOXA10	0.9254
HOXA5	0.3526
HS2ST1	0.3866
HSPA1A	0.5529
HSPA4	0.0567
HSPB1	0.8478
HTATSF1	0.3752
IARS2	0.3025
ICAM1	0.0165
ICMT	0.5861
IER3	0.2539
IFNAR1	0.0202
IGF2R	0.7244
IGHMBP2	4.1079
IKBKE	0.1685
INSIG1	0.1801
INTS3	1e-4
ITGB5	0.8322
KAT6A	0.571
KAT6B	0.5227
KDM3A	1.2258
KDM5A	0.5495
KDM5B	0.1957
KEAP1	0.8423
KIAA0753	0.0675
KIAA1033	1.5559
KIF14	0.3115
KIF20A	1.1949
KIF2C	0.8759
KIT	0.1838
KLHDC2	0.5765
KLHL9	0.2199
LAGE3	0.022
LBR	0.2947
LIG1	1.2769
LIPA	0.066
LOXL1	1.2355
LPAR2	3.9197
LPGAT1	0.8914
LRP10	0.438
LRPAP1	0.0846
LRRC41	0.4574
LSM6	0.6452
LSR	0.1711
LYN	0.8773
MACF1	0.0344
MAN2B1	0.6544
MAP2K5	0.8862
MAP3K4	0.6536
MAPK9	0.0246
MAPKAPK2	0.8066
MAST2	0.3039
MAT2A	0.7688
MBNL2	0.359
MBTPS1	0.7008
MCM3	1.0822
MCOLN1	0.2472
MEF2C	3.683
MFSD10	4.1585
MIF	0.7351
MLEC	0.8695
MMP1	0.4907
MMP2	3.1083
MRPL12	0.2917
MSH6	0.2704
MSRA	0.0793
MTA1	0.2633
MUC1	0.8309
MVP	0.5987
MYBL2	0.1727
MYCBP2	0.4216
MYL9	0.3652
NARFL	0.0236
NCK2	0.4646
NET1	0.2797
NFATC3	0.1112
NFKB2	0.4696
NFKBIE	0.4998
NIPSNAP1	0.481
NISCH	1.4541
NNT	0.0041
NOL3	0.1621
NPDC1	0.2971
NPEPL1	0.3965
NPRL2	3.3825
NR1H2	0.3642
NR2F6	0.7445
NR3C1	0.2901
NT5DC2	1.0356
NUDT9	0.2707
NUP133	0.1721
NUP85	0.4016
NUSAP1	0.8639
ORC1	0.4233
P4HA2	0.2544
P4HTM	0.3072
PACSIN3	1.1688
PAFAH1B1	0.5098
PAFAH1B3	0.2967
PAK1	0.7504
PAK6	0.1289
PAN2	0.5724
PARP1	0.3463
PARP2	0.6738
PAX8	0.1082
PCNA	0.1628
PDGFA	0.6913
PECR	1.4721
PEX11A	0.8435
PFKL	2.3048
PGAM1	0.2367
PGM1	1.0763
PHKA1	0.0511
PHKG2	0.0862
PIGB	0.8801
PIK3C3	0.416
PIK3CA	0.1653
PIK3R4	0.2797
PIP4K2B	0.5833
PKIG	0.0748
PLA2G15	0.0862
PLCB3	0.6022
PLEKHJ1	1.3433
PLK1	1.3263
PLSCR1	2.6351
PLSCR3	1.7096
PNKP	0.5247
POLD4	0.7892
POLG2	1.7806
POLR2I	0.0802
PPIE	0.141
PPOX	0.284
PRAF2	0.9074
PRCP	0.6755
PRKACA	0.8592
PRKCD	0.6895
PRKX	0.0633
PROS1	0.4266
PRR7	0.0204
PRUNE	0.3299
PSIP1	0.5392
