signatureid	compound	similarity
LINCSCP_35382	BRD-K97318829	-0.4231
LINCSCP_133636	GSK-461364	-0.404
LINCSCP_38170	SA-1919667	-0.4024
LINCSCP_141966	Otilonium Bromide	-0.3992
LINCSCP_34850	BRD-K73459720	-0.3946
LINCSCP_143027	LY2090314	-0.3944
LINCSCP_134199	CC-401	-0.3944
LINCSCP_35280	BRD-K08982647	-0.3916
LINCSCP_238717	Cladribine	-0.3916
LINCSCP_34970	CHEMBL2361739	-0.386
LINCSCP_133617	SCHEMBL618594	-0.3848
LINCSCP_137380	Afuresertib	-0.3811
LINCSCP_38851	Gemcitabine	-0.3808
LINCSCP_36601	GW-5074	-0.3806
LINCSCP_36745	HG6-64-1	-0.3806
LINCSCP_35328	BRD-K46232974	-0.3806
LINCSCP_34965	BRD-K84245233	-0.3786
LINCSCP_133283	Tivantinib	-0.3786
LINCSCP_31061	ZINC01792951	-0.3746
LINCSCP_250798	NVP-AUY922	-0.3736
LINCSCP_36568	GSK429286A	-0.3724
LINCSCP_136459	TH-302	-0.3631
LINCSCP_30782	O-Demethylated Adapalene	-0.362
LINCSCP_135129	Indigo Red	-0.3593
LINCSCP_33635	Capsazepine	-0.3576
LINCSCP_31703	BRN 1087718	-0.3575
LINCSCP_137834	Pomalidomide	-0.3572
LINCSCP_38844	Alpha-Tochopherol	-0.3561
LINCSCP_249703	CHEMBL2360603	-0.3555
LINCSCP_249910	Troglitazone	-0.3527
LINCSCP_35647	Ingenol 3,20-dibenzoate	-0.3525
LINCSCP_140506	Sorbitol	-0.3519
LINCSCP_133231	Y-39983	-0.3514
LINCSCP_31787	Esomeprazole	-0.3512
LINCSCP_143347	Thioguanosine	-0.3508
LINCSCP_35289	BRD-K16934333	-0.3503
LINCSCP_131896	Mitoxantrone	-0.3502
LINCSCP_32270	MEGXM0_000149	-0.3492
LINCSCP_35065	BRD-K02242562	-0.3489
LINCSCP_245112	Resveratrol	-0.3487
LINCSCP_67631	Mebendazole	-0.3462
LINCSCP_30818	ZINC77024257	-0.3434
LINCSCP_32774	L 2167	-0.3431
LINCSCP_31033	CHEMBL1394624	-0.3427
LINCSCP_35605	Phorbol 12-myristate-13-acetate	-0.3423
LINCSCP_36507	Palbociclib	-0.3406
LINCSCP_36615	PLX-4720	-0.3402
LINCSCP_254618	E319	-0.3401
LINCSCP_253629	SA-1922932	-0.3357
LINCSCP_32756	Quisinostat	-0.3356
LINCSCP_253828	MLS003650115	-0.3356
LINCSCP_132499	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	-0.3348
LINCSCP_35509	Broad-Sai-045	-0.3344
LINCSCP_252747	Sildenafil	-0.3343
LINCSCP_134183	HMN-214	-0.334
LINCSCP_143101	Bavisant (dihydrochloride hydrate)	-0.3339
LINCSCP_38483	CHEMBL2359886	-0.3336
LINCSCP_143005	Furosemide	-0.333
LINCSCP_250265	HDACi1,2+3_mix	-0.3311
LINCSCP_133514	WZ 4002	-0.3311
LINCSCP_255156	CHEMBL3183436	-0.3309
LINCSCP_239271	Methotrexate	-0.3308
LINCSCP_252689	MG-132	-0.3287
LINCSCP_142920	Ulipristal	-0.3286
LINCSCP_253401	SA-1458163	-0.3281
LINCSCP_30641	(1Ar,7as,10as,10br)-1a,5-Dimethyl-8-methylidene-2,3,6,7,7a,8,10a,10b-octahydrooxireno[9,10]cyclodeca[1,2-b]furan-9(1ah)-one	-0.3269
LINCSCP_38200	Fenbendazole	-0.3263
LINCSCP_133914	BRD-A01645196	-0.3253
LINCSCP_136934	CHEMBL179288	-0.3253
LINCSCP_32009	AC1MFIS3	-0.3249
LINCSCP_140584	Milrinone	-0.3228
LINCSCP_36734	SCHEMBL3954849	-0.3228
LINCSCP_35726	Withaferin A	-0.3227
LINCSCP_133527	Motesanib	-0.3223
LINCSCP_133101	AZD-5438	-0.321
