signatureid	compound	similarity
LINCSCP_141966	Otilonium Bromide	-0.5104
LINCSCP_254170	BRD-K75813018	-0.4302
LINCSCP_35382	BRD-K97318829	-0.4214
LINCSCP_31033	CHEMBL1394624	-0.4191
LINCSCP_36601	GW-5074	-0.4179
LINCSCP_143027	LY2090314	-0.407
LINCSCP_31787	Esomeprazole	-0.4063
LINCSCP_238717	Cladribine	-0.405
LINCSCP_137380	Afuresertib	-0.403
LINCSCP_136459	TH-302	-0.3984
LINCSCP_38170	SA-1919667	-0.396
LINCSCP_34965	BRD-K84245233	-0.3938
LINCSCP_135129	Indigo Red	-0.3913
LINCSCP_38844	Alpha-Tochopherol	-0.3897
LINCSCP_35280	BRD-K08982647	-0.3887
LINCSCP_35328	BRD-K46232974	-0.3878
LINCSCP_31061	ZINC01792951	-0.3872
LINCSCP_239354	Clonidine	-0.3868
LINCSCP_133617	SCHEMBL618594	-0.3866
LINCSCP_36745	HG6-64-1	-0.3853
LINCSCP_140506	Sorbitol	-0.3842
LINCSCP_34970	CHEMBL2361739	-0.3825
LINCSCP_34850	BRD-K73459720	-0.3817
LINCSCP_134199	CC-401	-0.3809
LINCSCP_35724	Withaferin A	-0.3794
LINCSCP_32774	L 2167	-0.3793
LINCSCP_36615	PLX-4720	-0.3792
LINCSCP_38851	Gemcitabine	-0.379
LINCSCP_249703	CHEMBL2360603	-0.3764
LINCSCP_133282	Tivantinib	-0.375
LINCSCP_35289	BRD-K16934333	-0.3713
LINCSCP_137834	Pomalidomide	-0.371
LINCSCP_250798	NVP-AUY922	-0.3708
LINCSCP_143347	Thioguanosine	-0.3649
LINCSCP_36506	Palbociclib	-0.3642
LINCSCP_131896	Mitoxantrone	-0.3641
LINCSCP_253629	SA-1922932	-0.3631
LINCSCP_253828	MLS003650115	-0.3627
LINCSCP_32434	O-(OCTAHYDRO-1H-4,7-METHANOINDEN-5-YL) HYDROGEN CARBONODITHIOATE	-0.3612
LINCSCP_31703	BRN 1087718	-0.3599
LINCSCP_30782	O-Demethylated Adapalene	-0.3597
LINCSCP_254023	BRD-K94498396	-0.3593
LINCSCP_249910	Troglitazone	-0.358
LINCSCP_133231	Y-39983	-0.3575
LINCSCP_36568	GSK429286A	-0.3555
LINCSCP_32756	Quisinostat	-0.3521
LINCSCP_143005	Furosemide	-0.3506
LINCSCP_37877	BRD-K15230829	-0.3495
LINCSCP_30818	ZINC77024257	-0.3495
LINCSCP_250265	HDACi1,2+3_mix	-0.3485
LINCSCP_38168	BRD-K22563530	-0.3483
LINCSCP_67494	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	-0.3479
LINCSCP_32270	MEGXM0_000149	-0.347
LINCSCP_253488	CBIOL_001848	-0.3469
LINCSCP_134959	Diazepam	-0.3448
LINCSCP_253401	SA-1458163	-0.3448
LINCSCP_35610	Phorbol 12-myristate-13-acetate	-0.3447
LINCSCP_35509	Broad-Sai-045	-0.3442
LINCSCP_143413	salsoline	-0.3435
LINCSCP_254618	E319	-0.3434
LINCSCP_252689	MG-132	-0.3431
LINCSCP_252747	Sildenafil	-0.343
LINCSCP_33635	Capsazepine	-0.3426
LINCSCP_36734	SCHEMBL3954849	-0.3417
LINCSCP_253923	MLS003129913	-0.3408
LINCSCP_245112	Resveratrol	-0.3385
LINCSCP_239271	Methotrexate	-0.338
LINCSCP_67631	Mebendazole	-0.3372
LINCSCP_35644	Ingenol 3,20-dibenzoate	-0.3362
LINCSCP_33084	Kenpaullone	-0.3352
LINCSCP_37314	Ketotifen	-0.3348
LINCSCP_255156	CHEMBL3183436	-0.3343
LINCSCP_143937	Ingenol Mebutate	-0.3337
LINCSCP_237806	CHEMBL1271220	-0.3334
LINCSCP_38814	AZD-1152HQPA	-0.3327
LINCSCP_133914	BRD-A01645196	-0.3326
LINCSCP_255071	Genistein	-0.3323
LINCSCP_140169	Manumycin-A	-0.3322
LINCSCP_136934	CHEMBL179288	-0.332
LINCSCP_142260	ACEXAMIC ACID	-0.3319
LINCSCP_136408	Eplerenone	-0.3316
LINCSCP_139163	PENICILLIN V POTASSIUM	-0.3313
LINCSCP_36663	TAK-715	-0.3309
LINCSCP_143100	Bavisant (dihydrochloride hydrate)	-0.3296
LINCSCP_38483	CHEMBL2359886	-0.3291
LINCSCP_138018	Swainsonine	-0.3286
LINCSCP_252586	SA-441145	-0.3277
LINCSCP_132493	Nilotinib	-0.3274
LINCSCP_137416	Brivanib	-0.3272
LINCSCP_30718	AC1NXRFO	-0.3267
LINCSCP_33551	SPECTRUM_000897	-0.3266
LINCSCP_140600	Molindone	-0.3259
LINCSCP_132843	Gefitinib	-0.3258
LINCSCP_38200	Fenbendazole	-0.3257
LINCSCP_134184	HMN-214	-0.3252
LINCSCP_133632	GSK-461364	-0.3251
LINCSCP_133434	Sunitinib	-0.3248
LINCSCP_37534	Estradiol	-0.3243
LINCSCP_250486	Piplartine	-0.3237
LINCSCP_32455	H-9	-0.3236
LINCSCP_142126	Etizolam	-0.3232
LINCSCP_33184	CHEMBL8197	-0.3229
LINCSCP_132458	TWS 119	-0.3227
LINCSCP_33031	Mycophenolate Mofetil	-0.3225
LINCSCP_32987	L-755,507	-0.3224
LINCSCP_140561	Andrographolide	-0.3224
LINCSCP_32009	AC1MFIS3	-0.3222
LINCSCP_140584	Milrinone	-0.3211
