similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
-0.297	3.7452e-13	574	Tizanidine	LSM-5242	ADRA2A|ADRA2B|ADRA2C	10uM	24h	LINCSCP_170100	YAPC
-0.2839	4.1701e-12	574	TAK-715	LSM-1060	MAPK14	10uM	24h	LINCSCP_52396	SKB
-0.2819	5.9953e-12	574	BRD-K87387614	LSM-42031	NA	10uM	24h	LINCSCP_7924	A549
-0.2749	2.051e-11	574	BMS-299897	LSM-6207	NA	10uM	24h	LINCSCP_170550	YAPC
-0.2719	3.4558e-11	574	Ornidazole	LSM-1548	NA	1.11uM	24h	LINCSCP_168471	YAPC
-0.2658	9.7641e-11	574	Trimetozine	LSM-3176	NA	10uM	6h	LINCSCP_214914	HCC515
-0.2652	1.0804e-10	574	T6576678	LSM-3350	NA	10uM	6h	LINCSCP_19911	HCC515
-0.2644	1.2272e-10	574	Nifedipine	LSM-4176	CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNA2D1	10uM	6h	LINCSCP_25138	HT115
-0.2644	1.2308e-10	574	A-443654	LSM-1045	NA	3.33uM	24h	LINCSCP_113153	HME1
-0.2627	1.6176e-10	574	Alvocidib	LSM-1011	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.37uM	24h	LINCSCP_115449	HS578T
-0.2613	2.0663e-10	574	WZ-3105	LSM-42711	CLK2|CSNK1E|FLT3|ULK1	10uM	24h	LINCSCP_52463	SKB
-0.2604	2.3678e-10	574	NORGESTREL	LSM-45699	NA	10uM	24h	LINCSCP_121421	HT29
-0.2604	2.3751e-10	574	BRD-A25736793	LSM-43054	MTOR	10uM	24h	LINCSCP_165484	SKL
-0.2601	2.4855e-10	574	ZINC00368262	LSM-4814	NA	10uM	24h	LINCSCP_283745	SKB
-0.259	2.9684e-10	574	Procaterol	LSM-1391	ADRB2	10uM	6h	LINCSCP_2668	A375
-0.2584	3.2704e-10	574	AKT Inhibitor VIII	LSM-1035	AKT1|AKT2	0.12uM	24h	LINCSCP_81044	A549
-0.2581	3.4712e-10	574	Dasatinib	LSM-1020	ABL1|BCR|BLK|EPHA2|FGR|FRK|FYN|HCK|KIT|LCK|LYN|PDGFRB|SRC|SRMS|YES1	0.37uM	24h	LINCSCP_165391	SKL
-0.2579	3.5695e-10	574	Delcorine	LSM-1882	NA	10uM	6h	LINCSCP_22865	HEPG2
-0.2556	5.1638e-10	574	A-443654	LSM-1045	NA	1.11uM	24h	LINCSCP_115634	HS578T
-0.2555	5.2399e-10	574	Clopidogrel	LSM-5415	P2RY12	10uM	6h	LINCSCP_22023	HEPG2
-0.255	5.6724e-10	574	5-(6-Aminopurin-9-yl)-2-methyltetrahydrofuran-3-ol	LSM-4354	NA	10uM	24h	LINCSCP_92008	HA1E
-0.2547	5.9513e-10	574	BMS-387032	LSM-1132	CDK2|CDK7|CDK9	0.37uM	24h	LINCSCP_115605	HS578T
-0.2546	6.0662e-10	574	ACON1_002294	LSM-4339	NA	10uM	24h	LINCSCP_52189	SKB
-0.2524	8.6316e-10	574	PI-103	LSM-1126	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	24h	LINCSCP_168802	YAPC
-0.2522	8.8327e-10	574	CHEMBL1413238	LSM-4125	NA	10uM	6h	LINCSCP_22266	HEPG2
-0.2511	1.0477e-9	574	Bisindolylmaleimide IX	LSM-2125	SIRT1	10uM	24h	LINCSCP_52567	SKB
-0.2508	1.1076e-9	574	ABT-333	LSM-45402	NA	3.33uM	24h	LINCSCP_105346	HELA
-0.2495	1.3562e-9	574	Alvocidib	LSM-1011	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	3.33uM	24h	LINCSCP_115447	HS578T
-0.2485	1.5815e-9	574	CGP 60474	LSM-1025	CDK1	10uM	24h	LINCSCP_52288	SKB
-0.2479	1.7498e-9	574	Alvocidib	LSM-1011	CDK1|CDK2|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9|EGFR|PYGM	0.12uM	24h	LINCSCP_115450	HS578T
-0.2476	1.8348e-9	574	Doramapimod	LSM-1170	MAPK11|MAPK12|MAPK14	0.37uM	24h	LINCSCP_165463	SKL
-0.2473	1.92e-9	574	AC1NWAOC	LSM-21624	NA	1.11uM	24h	LINCSCP_106504	HELA
-0.2469	2.0381e-9	574	PD 102807	LSM-1888	CHRM4	10uM	24h	LINCSCP_52817	SKB
-0.2465	2.1569e-9	574	A-443654	LSM-1045	NA	10uM	24h	LINCSCP_113152	HME1
-0.2461	2.296e-9	574	HMS1476K01	LSM-43092	NA	10uM	24h	LINCSCP_52234	SKB
-0.2458	2.4032e-9	574	HG-9-91-01	LSM-6343	NA	1.11uM	24h	LINCSCP_165480	SKL
-0.2457	2.4455e-9	574	ZG-10	LSM-42727	IRAK1	10uM	24h	LINCSCP_52469	SKB
-0.245	2.7373e-9	574	SMR000068650	LSM-2859	NA	100uM	6h	LINCSCP_43760	OV7
-0.2449	2.7663e-9	574	Amidate	LSM-1640	GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ	10uM	6h	LINCSCP_214811	HCC515
-0.2446	2.8688e-9	574	PIK-75	NA	PIK3CA	10uM	24h	LINCSCP_52462	SKB
-0.2441	3.1299e-9	574	MLS002391491	LSM-2817	NA	10uM	6h	LINCSCP_5507	A549
-0.2437	3.3252e-9	574	BMS-387032	LSM-1132	CDK2|CDK7|CDK9	10uM	24h	LINCSCP_115602	HS578T
-0.2413	4.7811e-9	574	Maackiain	LSM-1932	NA	10uM	24h	LINCSCP_7265	A549
-0.2412	4.8397e-9	574	Mitoxantrone	LSM-2481	TOP2A	1.11uM	24h	LINCSCP_114789	HS578T
-0.2399	5.9141e-9	574	Citalopram	LSM-1585	SLC6A4	10uM	6h	LINCSCP_189079	A549
0.2397	6.0326e-9	574	Kinetin Riboside	LSM-6292	NA	10uM	24h	LINCSCP_30675	MCF7
-0.2396	6.1553e-9	574	Mitoxantrone	LSM-2481	TOP2A	1.11uM	24h	LINCSCP_115496	HS578T
-0.2391	6.6286e-9	574	nifedipine	LSM-4176	CACNA1C|CACNA1D|CACNA1F|CACNA1S|CACNA2D1	10uM	6h	LINCSCP_178650	A375
-0.2384	7.3663e-9	574	AT-7519	LSM-1004	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	10uM	24h	LINCSCP_52212	SKB
-0.2382	7.5626e-9	574	WZ3105	LSM-5970	CLK2|CSNK1E|FLT3|ULK1	0.37uM	24h	LINCSCP_114814	HS578T
-0.2378	7.9994e-9	574	AS601245	LSM-1034	MAPK10|MAPK8|MAPK9	3.33uM	24h	LINCSCP_115064	HS578T
-0.2376	8.2612e-9	574	Pracinostat	LSM-43290	NA	0.04uM	24h	LINCSCP_165813	SKL
-0.2373	8.6902e-9	574	CGP 60474	LSM-1025	CDK1	0.37uM	24h	LINCSCP_114844	HS578T
-0.2372	8.7238e-9	574	CGP 60474	LSM-1025	CDK1	3.33uM	24h	LINCSCP_114842	HS578T
-0.2372	8.7647e-9	574	CEFEPIME HYDROCHLORIDE	LSM-45262	NA	10uM	24h	LINCSCP_104369	HELA
-0.2369	9.1342e-9	574	BMS-299897	LSM-6207	NA	0.37uM	24h	LINCSCP_170553	YAPC
-0.2369	9.1964e-9	574	PIK-93	LSM-1191	NA	0.04uM	24h	LINCSCP_144806	MDAMB231
-0.2366	9.5747e-9	574	Diethyltoluamide	LSM-4114	NA	10uM	6h	LINCSCP_208600	HA1E
-0.2365	9.7938e-9	574	AT-7519	LSM-1004	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	1.11uM	24h	LINCSCP_115657	HS578T
-0.2362	1.0159e-8	574	Mitoxantrone	LSM-2481	TOP2A	10uM	24h	LINCSCP_115494	HS578T
-0.2361	1.0296e-8	574	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	1.11uM	24h	LINCSCP_165738	SKL
-0.236	1.048e-8	574	MW-SHH-61	LSM-44611	NA	0.1uM	6h	LINCSCP_212965	HA1E
-0.2359	1.0587e-8	574	CGP 60474	LSM-1025	CDK1	10uM	24h	LINCSCP_114841	HS578T
-0.2358	1.0843e-8	574	GW 405833	LSM-2217	CNR2	10uM	6h	LINCSCP_180269	A375
-0.2355	1.1265e-8	574	Mitoxantrone	LSM-2481	TOP2A	10uM	24h	LINCSCP_165267	SKL
-0.2353	1.1528e-8	574	phylloquinone	LSM-45941	NA	0.04uM	24h	LINCSCP_93109	HA1E
-0.2353	1.1582e-8	574	Iloprost	LSM-43147	PTGER1|PTGER2|PTGIR	3uM	24h	LINCSCP_222098	HL60
-0.2351	1.1963e-8	574	BRD-K31830150	LSM-10360	NA	5uM	24h	LINCSCP_8621	A549
-0.2347	1.2682e-8	574	ST50177349	LSM-3880	SHH|SMO	10uM	6h	LINCSCP_7204	A549
-0.2345	1.3124e-8	574	Oxetane	LSM-44627	NA	10uM	6h	LINCSCP_3777	A375
-0.2344	1.333e-8	574	Bitopertin	LSM-45785	NA	0.04uM	24h	LINCSCP_169727	YAPC
-0.234	1.3994e-8	574	AT-7519	LSM-1004	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	3.33uM	24h	LINCSCP_115656	HS578T
-0.234	1.4092e-8	574	BMS 191011	LSM-4148	KCNMA1	10uM	6h	LINCSCP_54696	SW948
-0.2339	1.4186e-8	574	CGP 60474	LSM-1025	CDK1	1.11uM	24h	LINCSCP_84442	ASC
-0.2339	1.4291e-8	574	SPECTRUM_000211	LSM-1877	ADRA2A|ADRA2B|ADRA2C|HTR1A|HTR1B|HTR1D|HTR2B	10uM	24h	LINCSCP_284195	SKB
-0.2339	1.4333e-8	574	BMS-387032	LSM-1132	CDK2|CDK7|CDK9	1.11uM	24h	LINCSCP_115604	HS578T
-0.2338	1.4464e-8	574	AC1OAV9H	LSM-6653	NA	10uM	24h	LINCSCP_52166	SKB
-0.2329	1.6584e-8	574	Bemegride	LSM-2325	GABRA1	10uM	6h	LINCSCP_193382	A549
-0.2327	1.7036e-8	574	CHEMBL2359502	LSM-42618	NA	10uM	24h	LINCSCP_52185	SKB
-0.2322	1.8168e-8	574	Mitoxantrone	LSM-2481	TOP2A	3.33uM	24h	LINCSCP_113016	HME1
-0.2322	1.824e-8	574	C24H25CLFN5O3	LSM-42794	EGFR|ERBB2|ERBB4	1.11uM	3h	LINCSCP_113459	HME1
-0.2322	1.8308e-8	574	SMR000162699	LSM-3117	NA	40uM	6h	LINCSCP_213383	HCC15
-0.232	1.8631e-8	574	A-443654	LSM-1045	NA	0.37uM	3h	LINCSCP_113508	HME1
-0.2319	1.8996e-8	574	CHEMBL1270505	LSM-4166	NA	10uM	6h	LINCSCP_5570	A549
0.2317	1.9658e-8	574	MDM2 Inhibitor	LSM-43034	MDM2	10uM	24h	LINCSCP_52785	SKB
-0.2316	1.9909e-8	574	SA-1456977	LSM-41822	NA	10uM	24h	LINCSCP_260929	NKDBA
-0.2313	2.0766e-8	574	L-689,560	LSM-1428	NA	10uM	24h	LINCSCP_52527	SKB
-0.2312	2.1077e-8	574	CHEMBL2360495	LSM-6811	NA	3uM	24h	LINCSCP_260884	NKDBA
-0.231	2.1806e-8	574	Mitoxantrone	LSM-2481	TOP2A	10uM	24h	LINCSCP_165621	SKL
-0.2309	2.1825e-8	574	Belinostat	LSM-43181	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	3.33uM	24h	LINCSCP_164803	SKL.C
-0.2309	2.2045e-8	574	CHEMBL214378	LSM-36991	NA	0.1uM	24h	LINCSCP_51822	SKBR3
-0.2306	2.2936e-8	574	L 655240	LSM-4003	NA	0.37uM	24h	LINCSCP_137361	MCF7
-0.2305	2.323e-8	574	Trimethoprim	LSM-5246	NA	3.33uM	24h	LINCSCP_156565	PC3
-0.2304	2.3594e-8	574	MLS002473424	LSM-3558	NA	10uM	6h	LINCSCP_22232	HEPG2
-0.2303	2.3848e-8	574	PD-98059	LSM-3394	MAP2K1	5uM	6h	LINCSCP_23693	HEPG2
0.23	2.5159e-8	574	BDBM50127227	LSM-43025	FNTA|IKBKB	10uM	24h	LINCSCP_30300	MCF7
-0.2298	2.5573e-8	574	CHEMBL585951	LSM-36386	MAPK8	1.11uM	3h	LINCSCP_113549	HME1
-0.2298	2.5766e-8	574	MLS-0315871.0001	LSM-4862	NA	10uM	6h	LINCSCP_22275	HEPG2
-0.2296	2.6474e-8	574	VU0424182-2	LSM-2902	NA	10uM	6h	LINCSCP_19734	HCC515
-0.2294	2.732e-8	574	Tirasemtiv	LSM-45953	NA	10uM	24h	LINCSCP_171716	YAPC
-0.2293	2.7478e-8	574	16Beta-hydroxydisitoxigenin	LSM-1432	ATP1A1	10uM	6h	LINCSCP_19012	HCC515
-0.2291	2.8293e-8	574	3,5-DHPG	LSM-4358	GRM1|GRM5	10uM	24h	LINCSCP_284834	SKB
-0.2287	2.9994e-8	574	Ingenol 3,20-dibenzoate	LSM-4445	PRKCD|PRKCE	3uM	24h	LINCSCP_41781	NKDBA
-0.2286	3.0575e-8	574	Bexarotene	LSM-45378	RXRA|RXRB|RXRG	0.12uM	24h	LINCSCP_99006	HA1E
-0.2285	3.0926e-8	574	PHA-793887	LSM-1073	CDK1|CDK10|CDK11B|CDK12|CDK13|CDK14|CDK15|CDK16|CDK17|CDK18|CDK19|CDK2|CDK20|CDK3|CDK4|CDK5|CDK6|CDK7|CDK8|CDK9	10uM	24h	LINCSCP_115542	HS578T
-0.2284	3.1212e-8	574	Decitabine	LSM-5855	DNMT1|DNMT3A	10uM	24h	LINCSCP_82354	A549
-0.2283	3.181e-8	574	L-690330	LSM-4578	IMPA1	0.04uM	24h	LINCSCP_92528	HA1E
-0.2281	3.2962e-8	574	PF-562271	LSM-1072	PTK2|PTK2B	10uM	24h	LINCSCP_115554	HS578T
-0.2279	3.3767e-8	574	Mosapride	LSM-5042	HTR4	10uM	24h	LINCSCP_10981	ASC
