Name_GeneSymbol	Value_LogDiffExp
ABCF3	-1.16765
ADH5	-1.86635
AKR7A2	-1.1434
ATMIN	-1.5039
CAST	-1.3432499999999998
CDC25A	-1.0396999999999998
CDC25B	-1.01
CHIC2	-4.1194500000000005
CLSTN1	-1.159
COG4	-1.0441
CRK	-2.244
DUSP3	-1.16605
ELAC2	-1.01235
FAS	-1.6258
FIS1	-1.7243
GRN	-2.8811
HIF1A	-1.2987000000000002
IFRD2	-1.9488
KIF20A	-2.162
KTN1	-2.3276999999999997
LRPAP1	-1.2072500000000002
MAPKAPK2	-1.6869999999999998
MBOAT7	-1.3563999999999998
MIF	-1.03525
MLEC	-1.0937999999999999
MRPS2	-1.1222
MVP	-1.4299499999999998
MYL9	-2.1181
NENF	-1.0431
NR1H2	-1.61765
NRIP1	-1.1866
NT5DC2	-3.60435
NUSAP1	-1.6313499999999999
OXA1L	-2.47605
PARP2	-2.36765
PGRMC1	-1.0563
PLSCR3	-1.78905
POLR2I	-2.6074
POLR2K	-1.06515
RAB4A	-1.08635
RBM15B	-1.7077
RFC2	-1.77555
RNH1	-2.4528499999999998
SLC25A14	-1.3385500000000001
SLC35F2	-1.3013
SMNDC1	-1.9271
SNX6	-1.0742
TOR1A	-1.9715
TXNDC9	-1.56725
UGDH	-3.1057
YME1L1	-1.0629
