Name_GeneSymbol	Value_LogDiffExp
ARL4C	-1.0411
BAD	-1.5835
CCND3	-1.3116
CDK5R1	-1.3114
CHMP4A	-3.1301
CSRP1	-2.5883
CXCR4	-1.1933
DNAJB6	-1.8248
EDEM1	-1.1845
ENOPH1	-2.3605
FUT1	-1.0672
GOLT1B	-2.3634
GPATCH8	-1.3363
GSTM2	-1.2694
GTF2E2	-2.4939
IKBKB	-1.1411
IL1B	-1.1222
KIAA1033	-3.5364
MAPK9	-1.5243
MBOAT7	-1.9997
MRPL19	-1.0312
NCAPD2	-1.0299
NIT1	-1.1208
NOL3	-1.1706
NOLC1	-1.1834
NUP85	-1.7933
NVL	-1.0501
OXA1L	-1.7562
PAPD7	-1.1565
PDHX	-1.4018
PRUNE	-1.2372
RHEB	-1.0067
RPA3	-1.0858
SIRT3	-1.2211
SLC25A46	-1.1557
SMC3	-1.1775
SOCS2	-1.0032
SPRED2	-1.0479
STK10	-1.0686
TBXA2R	-1.0439
TLK2	-1.0569
UBE2C	-1.2004
