Name_GeneSymbol	Value_LogDiffExp
ABCC5	-0.3291
ABCF1	-0.4688
ADAM10	-0.3307
ADAT1	-0.7272
ALAS1	-0.8228
APP	-0.5705
APPBP2	-0.4096
ARHGEF2	-0.299
ARL4C	-1.0411
ARNT2	-0.5789
ATG3	-0.7793
ATMIN	-0.2721
ATP11B	-0.7864
ATP2C1	-0.5718
BAD	-1.5835
BAX	-0.7918
BECN1	-0.304
BID	-0.4191
BMP4	-0.5794
BPHL	-0.5487
BUB1B	-0.7341
C5	-0.4122
CALM3	-0.2797
CAMSAP2	-0.8189
CASP10	-0.6837
CAST	-0.6347
CCDC85B	-0.2997
CCDC86	-0.5257
CCNA1	-0.7535
CCNA2	-0.4678
CCND3	-1.3116
CCNH	-0.8137
CDK4	-0.9526
CDK5R1	-1.3114
CDK7	-0.5502
CDKN1A	-0.5401
CDKN1B	-0.6396
CEBPD	-0.5745
CEP57	-0.7248
CETN3	-0.4805
CHAC1	-0.5059
CHIC2	-0.5234
CHMP4A	-3.1301
CHN1	-0.3521
CISD1	-0.39
COG4	-0.2711
COG7	-0.8133
CORO1A	-0.2916
CPNE3	-0.4965
CPSF4	-0.9008
CREB1	-0.8668
CSNK2A2	-0.5682
CSRP1	-2.5883
CTNND1	-0.9362
CTSD	-0.3732
CTTN	-0.4294
CXCL2	-0.688
CXCR4	-1.1933
DDB2	-0.571
DDIT4	-0.4157
DDR1	-0.5233
DENND2D	-0.497
DERA	-0.7851
DFFA	-0.9629
DFFB	-0.8165
DHX29	-0.9256
DMTF1	-0.3282
DNAJA3	-0.4647
DNAJB1	-0.4919
DNAJB6	-1.8248
DNM1L	-0.5954
DUSP11	-0.372
DUSP6	-0.781
DYRK3	-0.3566
ECH1	-0.5747
EDEM1	-1.1845
EGFR	-0.6904
EGR1	-0.5669
ELAVL1	-0.4203
EML3	-0.6333
ENOPH1	-2.3605
ENOSF1	-0.5955
ERBB3	-0.4791
ETFB	-0.2807
EVL	-0.4966
EXT1	-0.9483
EZH2	-0.304
FAH	-0.3445
FAIM	-0.6376
FAM20B	-0.5761
FAM69A	-0.5682
FASTKD5	-0.556
FBXO21	-0.6043
FGFR4	-0.7331
FIS1	-0.3165
FKBP4	-0.4857
FOS	-0.5293
FOSL1	-0.3204
FRS2	-0.3771
FUT1	-1.0672
FZD1	-0.5115
GADD45A	-0.5923
GALE	-0.4531
GATA2	-0.6202
GHR	-0.6005
GLI2	-0.3942
GMNN	-0.7796
GNA15	-0.3581
GNAI1	-0.289
GNB5	-0.7444
GNPDA1	-0.31
GOLT1B	-2.3634
GPATCH8	-1.3363
GSTM2	-1.2694
GSTZ1	-0.2877
GTF2E2	-2.4939
HACD3	-0.6708
HDAC6	-0.3613
HEBP1	-0.3983
HERC6	-0.6992
HIST1H2BK	-0.3564
HIST2H2BE	-0.5875
HMOX1	-0.4031
HSPA4	-0.9069
HTATSF1	-0.3816
HTRA1	-0.4126
ICAM3	-0.6551
IDE	-0.4113
IFNAR1	-0.8244
IGF2R	-0.2921
IGHMBP2	-0.3788
IKBKB	-1.1411
IL1B	-1.1222
IPO13	-0.4549
ITFG1	-0.4854
JADE2	-0.5382
KCTD5	-0.8828
KDM3A	-0.6807
KIAA0196	-0.3532
KIAA1033	-3.5364
KIF14	-0.3634
KIF20A	-0.7566
KLHDC2	-0.4915
KTN1	-0.7016
LGALS8	-0.5053
LSM5	-0.4351
LSM6	-0.2655
LSR	-0.8435
MAP7	-0.36870000000000003
MAPK9	-1.5243
MAPKAPK2	-0.3534
MBOAT7	-1.9997
MBTPS1	-0.4354
MCM3	-0.6177
ME2	-0.8914
MEF2C	-0.2767
MELK	-0.337
MEST	-0.4952
MKNK1	-0.8996
MLLT11	-0.323
MRPL19	-1.0312
MTA1	-0.7377
MTERF3	-0.4628
MTFR1	-0.3606
MYCBP2	-0.8143
NCAPD2	-1.0299
NCOA3	-0.3832
NFKB2	-0.7823
NFKBIE	-0.9887
NIPSNAP1	-0.311
NISCH	-0.3353
NIT1	-1.1208
NMT1	-0.7084
NOL3	-1.1706
NOLC1	-1.1834
NPC1	-0.3868
NPEPL1	-0.4809
NPRL2	-0.3273
NR1H2	-0.5764
NUP133	-0.5434
NUP85	-1.7933
NVL	-1.0501
OXA1L	-1.7562
PAFAH1B1	-0.4222
PAPD7	-1.1565
PDHX	-1.4018
PDS5A	-0.274
PECR	-0.2748
PEX11A	-0.9916
PHKB	-0.7153
PIH1D1	-0.2825
PIK3CA	-0.7675
PIP4K2B	-0.6686
PLA2G4A	-0.7059
PLCB3	-0.7131
PLEKHM1	-0.5777
PMM2	-0.4041
PNKP	-0.4726
PNP	-0.7227
POLD4	-0.9103
POLG2	-0.4631
POLR2I	-0.4444
POLR2K	-0.7473
POP4	-0.3449
PPARD	-0.4942
PPARG	-0.4914
PPIE	-0.7048
PPOX	-0.9971
PPP1R13B	-0.7872
PPP2R5A	-0.4857
PPP2R5E	-0.615
PRKX	-0.7271
PRR15L	-0.845
PRUNE	-1.2372
PSMB10	-0.283
PSMD9	-0.3242
PSMF1	-0.7369
PSRC1	-0.8763
PTK2B	-0.5356
PTPN1	-0.46
PTPRC	-0.6664
PTPRF	-0.5029
PTPRK	-0.5874
RAB27A	-0.4173
RAB31	-0.9376
RAC2	-0.291
RAI14	-0.5955
RALA	-0.7664
RALB	-0.3328
RBM15B	-0.30620000000000003
RBM6	-0.5816
RFC5	-0.5519
RFNG	-0.33
RHEB	-1.0067
RNF167	-0.5123
RNMT	-0.6405
RPA2	-0.5351
RPA3	-1.0858
RPL39L	-0.2972
RPS6	-0.2966
RPS6KA1	-0.3036
RTN2	-0.8096
S100A4	-0.3302
SACM1L	-0.5518
SESN1	-0.6853
SH3BP5	-0.2953
SHB	-0.4945
SIRT3	-1.2211
SLC25A46	-1.1557
SLC35B1	-0.3314
SMARCD2	-0.7942
SMC3	-1.1775
SNAP25	-0.9099
SNX13	-0.421
SNX7	-0.3254
SOCS2	-1.0032
SOX2	-0.3074
SPAG7	-0.4964
SPDEF	-0.308
SPRED2	-1.0479
SPTAN1	-0.4927
SQRDL	-0.5403
SSBP2	-0.7274
STAP2	-0.8248
STAT1	-0.3507
STAT3	-0.3067
STK10	-1.0686
STX1A	-0.4609
STX4	-0.2812
STXBP1	-0.6323
SUPV3L1	-0.8518
SUZ12	-0.2734
SYK	-0.2818
TBC1D31	-0.5915
TBX2	-0.4511
TBXA2R	-1.0439
TCEA2	-0.759
TCTA	-0.3773
TERT	-0.6439
TESK1	-0.9482
TGFB3	-0.8458
TLK2	-1.0569
TM9SF2	-0.7495
TM9SF3	-0.4341
TNFRSF21	-0.7716
TOPBP1	-0.6517
TRIB1	-0.4126
TRIB3	-0.5502
TRIM13	-0.7045
TRIM2	-0.2941
TSEN2	-0.8289
TWF2	-0.412
UBE2C	-1.2004
UBE2J1	-0.5628
UBE2L6	-0.6879
USP7	-0.6674
UTP14A	-0.5127
VPS28	-0.32
VPS72	-0.3991
WASF3	-0.5965
WRB	-0.8355
YKT6	-0.4957
ZFP36	-0.9587
ZNF318	-0.8153
ZNF395	-0.2858
ZNF451	-0.5703
ZNF589	-0.3702
