similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	191	Azithromycin	LSM-5821	NA	10uM	24h	LINCSCP_57820	VCAP
-0.6495	2.8656e-24	191	BRD-K10436544	LSM-45992	NA	0.12uM	24h	LINCSCP_38632	MCF7
0.6386	2.8089e-23	191	BRD-K18814836	LSM-38276	NA	10uM	24h	LINCSCP_3676	A375
0.6313	1.2465e-22	191	Rottlerin	LSM-42845	NA	10uM	24h	LINCSCP_1365	A375
0.6226	6.9464e-22	191	BRD-K79219981	LSM-13269	NA	5uM	24h	LINCSCP_34963	MCF7
0.618	1.6533e-21	191	MLS002264410	LSM-2524	NA	10uM	24h	LINCSCP_237834	MCF7
0.6164	2.2577e-21	191	MLS002473640	LSM-3067	NA	10uM	24h	LINCSCP_177851	A375
0.6065	1.4155e-20	191	BRD-K30126976	LSM-38915	NA	10uM	24h	LINCSCP_258946	NEU
0.6046	2.0156e-20	191	Celecoxib	LSM-2032	PTGS2	10uM	24h	LINCSCP_237797	MCF7
0.6031	2.6535e-20	191	MK-5172	LSM-45592	NA	0.12uM	24h	LINCSCP_154084	PC3
0.6016	3.466e-20	191	MLS002391491	LSM-2817	NA	10uM	24h	LINCSCP_237862	MCF7
0.6012	3.7395e-20	191	Clopidogrel	LSM-5415	P2RY12	10uM	24h	LINCSCP_31352	MCF7
0.5982	6.3498e-20	191	SMR000075319	LSM-6371	KPNB1	60uM	6h	LINCSCP_39897	NCIH1836
0.5981	6.5096e-20	191	Vindesine	LSM-5693	NA	10uM	24h	LINCSCP_5758	A549
0.5966	8.3973e-20	191	Infigratinib	LSM-1184	FGFR1|FGFR2|FGFR3|FGFR4	1uM	24h	LINCSCP_39404	MDAMB231
0.5929	1.6227e-19	191	Dalcetrapib	LSM-6227	CETP	80uM	6h	LINCSCP_29320	LOVO
0.5911	2.23e-19	191	SR-03000001968	LSM-43049	NA	10uM	24h	LINCSCP_237472	MCF7
0.5901	2.6199e-19	191	Triazolothiadiazine, 41	LSM-1245	NA	10uM	24h	LINCSCP_1353	A375
0.5876	4.0781e-19	191	CHEMBL2362317	LSM-12520	NA	5uM	24h	LINCSCP_8413	A549
0.5821	1.0311e-18	191	GW620972X	LSM-1209	NA	3.33uM	24h	LINCSCP_152468	PC3
0.5807	1.3065e-18	191	Tacedinaline	LSM-19036	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	0.1uM	24h	LINCSCP_49312	PC3
0.5787	1.8182e-18	191	VU0420363-1	LSM-3326	NA	10uM	24h	LINCSCP_1412	A375
