similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
1	0	483	Azithromycin	LSM-5821	NA	10uM	24h	LINCSCP_57820	VCAP
0.5908	8.779e-47	483	Tacedinaline	LSM-19036	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	0.1uM	24h	LINCSCP_49312	PC3
0.5724	2.2027e-43	483	Triazolothiadiazine, 41	LSM-1245	NA	10uM	24h	LINCSCP_1353	A375
0.5694	7.4292e-43	483	BRD-K16752617	LSM-9440	NA	5uM	6h	LINCSCP_61863	VCAP
0.561	2.1596e-41	483	Tacedinaline	LSM-19036	HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9	0.5uM	24h	LINCSCP_49313	PC3
0.5598	3.4535e-41	483	BRD-K67192456	LSM-40934	NA	5uM	24h	LINCSCP_8181	A549
0.558	6.9293e-41	483	BRD-K73601942	LSM-41270	NA	10uM	24h	LINCSCP_65692	VCAP
0.5572	9.5138e-41	483	BRD-K57166447	LSM-11891	NA	5uM	6h	LINCSCP_61895	VCAP
0.5551	2.1695e-40	483	Rottlerin	LSM-42845	NA	10uM	24h	LINCSCP_1365	A375
0.5447	1.1438e-38	483	Celecoxib	LSM-2032	PTGS2	10uM	24h	LINCSCP_237797	MCF7
0.5444	1.2921e-38	483	VU0420363-1	LSM-3326	NA	10uM	24h	LINCSCP_1412	A375
0.544	1.4769e-38	483	Danazol	LSM-3073	AR|ESR1|GNRHR|PGR	10uM	6h	LINCSCP_227949	HT29
0.5431	2.0702e-38	483	BRD-K75843415	LSM-13067	NA	5uM	24h	LINCSCP_48251	PC3
0.5386	1.1196e-37	483	MLS002473640	LSM-3067	NA	10uM	24h	LINCSCP_177851	A375
0.5345	4.825e-37	483	SR-03000001968	LSM-43049	NA	10uM	24h	LINCSCP_237472	MCF7
0.5338	6.2413e-37	483	MLS002473641	LSM-3855	NA	10uM	24h	LINCSCP_31408	MCF7
0.5283	4.5079e-36	483	BRD-K91600270	LSM-4050	NA	10uM	24h	LINCSCP_1442	A375
0.5275	5.8969e-36	483	MLS002264523	LSM-2245	NA	10uM	24h	LINCSCP_31129	MCF7
0.5267	7.8221e-36	483	Infigratinib	LSM-1184	FGFR1|FGFR2|FGFR3|FGFR4	1uM	24h	LINCSCP_39404	MDAMB231
0.5231	2.7928e-35	483	Alimta	LSM-6253	DHFR|GART|TYMS	90uM	6h	LINCSCP_25084	HT115
0.5225	3.4215e-35	483	4449-51-8	LSM-4304	SMO	10uM	24h	LINCSCP_46397	PC3
0.5225	3.4659e-35	483	BRD-K29322455	LSM-10204	NA	5uM	6h	LINCSCP_306020	VCAP
0.5209	6.0704e-35	483	Quetiapine	LSM-3543	DRD1|DRD2|HRH1|HTR1A|HTR1D|HTR1E|HTR2A|HTR2C	10uM	24h	LINCSCP_293934	VCAP
0.5201	7.9851e-35	483	Rifapentine	LSM-46028	CYP2C8|CYP2C9|CYP3A4	10uM	24h	LINCSCP_237850	MCF7
0.5173	2.0668e-34	483	BRD-K49906853	LSM-11459	NA	5uM	6h	LINCSCP_62381	VCAP
0.5161	3.1508e-34	483	BRD-K53134312	LSM-40192	NA	5uM	24h	LINCSCP_48189	PC3
0.515	4.4797e-34	483	Flunisolide	LSM-3089	NR3C1	10uM	24h	LINCSCP_31380	MCF7
0.5134	7.803e-34	483	CHEMBL3186688	LSM-3014	NA	10uM	24h	LINCSCP_177847	A375
0.5122	1.1538e-33	483	BRD-K30126976	LSM-38915	NA	10uM	24h	LINCSCP_258946	NEU
0.5112	1.6556e-33	483	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.5uM	24h	LINCSCP_67480	MCF7
0.5099	2.4887e-33	483	Dichloroacetic acid	LSM-5314	NA	10uM	6h	LINCSCP_46148	PC3
0.5092	3.1675e-33	483	Lexibulin	LSM-6232	TUBA1A|TUBA1B|TUBA1C|TUBA3E|TUBA4A|TUBB|TUBB1|TUBB2A|TUBB2B|TUBB3|TUBB4A|TUBB4B|TUBB6|TUBB8	1uM	6h	LINCSCP_29126	JHUEM2
0.5083	4.2867e-33	483	Infigratinib	LSM-1184	FGFR1|FGFR2|FGFR3|FGFR4	0.1uM	24h	LINCSCP_39401	MDAMB231
0.5065	7.8966e-33	483	SA-102042	LSM-40575	NA	3uM	24h	LINCSCP_38213	MCF7
0.5064	7.9465e-33	483	KUC104219	LSM-3250	NA	10uM	24h	LINCSCP_31392	MCF7
0.506	9.2398e-33	483	SMR000031368	LSM-2820	NA	10uM	24h	LINCSCP_31367	MCF7
0.5028	2.635e-32	483	BRD-K91787616	LSM-14070	NA	5uM	6h	LINCSCP_61925	VCAP
0.5023	3.0633e-32	483	VU0413807-2	LSM-1620	CACNA1G|CACNA1H|CACNA1I	10uM	24h	LINCSCP_237256	MCF7
0.5022	3.2087e-32	483	SA-102042	LSM-40575	NA	1uM	24h	LINCSCP_38212	MCF7
0.5017	3.7777e-32	483	BRD-K98437249	LSM-15009	NA	10uM	24h	LINCSCP_9101	A549
0.5011	4.5359e-32	483	Clopidogrel	LSM-5415	P2RY12	10uM	24h	LINCSCP_31352	MCF7
0.5008	4.9667e-32	483	SA-102607	LSM-14734	NA	3uM	24h	LINCSCP_38158	MCF7
0.5006	5.364e-32	483	916985-21-2	LSM-4790	NA	10uM	6h	LINCSCP_257316	NCIH508
0.5004	5.7142e-32	483	Cephalexin	LSM-5957	NA	10uM	24h	LINCSCP_293957	VCAP
0.4983	1.1074e-31	483	Pravastatin	LSM-3347	HMGCR	10uM	24h	LINCSCP_293922	VCAP
0.4956	2.6548e-31	483	BRD-K21498052	LSM-38435	NA	5uM	24h	LINCSCP_48321	PC3
0.4945	3.7277e-31	483	Aspirin	LSM-5288	PTGS1|PTGS2|TP53	10uM	24h	LINCSCP_296022	VCAP
0.49370000000000003	4.9023e-31	483	Salmeterol	LSM-1240	ADRB2	10uM	24h	LINCSCP_31305	MCF7
0.4918	8.6899e-31	483	Iloperidone	LSM-5598	DRD2|HTR1A|HTR2A|HTR6|HTR7	10uM	24h	LINCSCP_58888	VCAP
0.4904	1.349e-30	483	Infigratinib	LSM-1184	FGFR1|FGFR2|FGFR3|FGFR4	0.5uM	24h	LINCSCP_39402	MDAMB231
0.4904	1.376e-30	483	BRD-K90194420	LSM-42192	NA	5uM	24h	LINCSCP_48222	PC3
0.4898	1.6244e-30	483	Triacsin C	LSM-43284	ACSL1	10uM	6h	LINCSCP_12568	CL34
0.4876	3.2463e-30	483	Practolol	LSM-1531	ADRB1	10uM	24h	LINCSCP_272427	PC3
0.4875	3.3785e-30	483	BRD-K52688277	LSM-40172	NA	5uM	24h	LINCSCP_8862	A549
0.4871	3.8313e-30	483	BRD-K50388960	LSM-40063	NA	5uM	24h	LINCSCP_35027	MCF7
0.4863	4.938e-30	483	Oxalomalicacid	LSM-5156	ACO1|IDH1	10uM	24h	LINCSCP_58814	VCAP
0.4843	8.9236e-30	483	ML239	LSM-3882	NA	10uM	24h	LINCSCP_1429	A375
0.4836	1.1132e-29	483	BRD-K35638681	LSM-39222	NA	10uM	24h	LINCSCP_46454	PC3
0.4831	1.3201e-29	483	BRD-K06039860-001-01-4	LSM-8779	NA	5uM	24h	LINCSCP_247757	MCF7
0.483	1.3619e-29	483	BRD-K88373420	LSM-42088	NA	5uM	24h	LINCSCP_28056	HT29
0.4802	3.1235e-29	483	BRD-K19198293	LSM-38301	NA	5uM	24h	LINCSCP_8112	A549
0.48	3.3701e-29	483	Veliparib	LSM-1146	PARP1|PARP2	10uM	6h	LINCSCP_25127	HT115
0.4797	3.6179e-29	483	ZINC02419385	LSM-4849	NA	1uM	6h	LINCSCP_254400	MCF7
0.479	4.5542e-29	483	Captopril	LSM-5648	ACE	10uM	24h	LINCSCP_47534	PC3
0.4781	5.9076e-29	483	BRD-K10436544	LSM-45992	NA	10uM	24h	LINCSCP_35491	MCF7
0.4756	1.2403e-28	483	BRD-K58421169	LSM-40465	NA	5uM	24h	LINCSCP_8171	A549
0.4747	1.6479e-28	483	BRD-K55857083	LSM-40340	NA	10uM	24h	LINCSCP_310835	VCAP
0.4737	2.1851e-28	483	MLS002264477	LSM-4186	NA	10uM	24h	LINCSCP_1448	A375
0.473	2.6964e-28	483	BRD-K19322034	LSM-38311	NA	5uM	24h	LINCSCP_8113	A549
0.473	2.7228e-28	483	BRD-K81156227	LSM-13391	NA	10uM	24h	LINCSCP_312055	VCAP
0.4727	2.9717e-28	483	BRD-K44802037	LSM-39748	NA	5uM	24h	LINCSCP_3477	A375
0.4726	3.0159e-28	483	BRD-K56664261	LSM-40382	NA	10uM	24h	LINCSCP_312028	VCAP
0.4723	3.2768e-28	483	Naltrexone	LSM-3962	OPRD1|OPRK1|OPRM1	10uM	24h	LINCSCP_31417	MCF7
0.4716	4.0637e-28	483	CHEMBL3400875	LSM-37911	NA	5uM	24h	LINCSCP_8100	A549
-0.4716	4.0881e-28	483	BRD-K10436544	LSM-45992	NA	0.12uM	24h	LINCSCP_38632	MCF7
0.4713	4.4905e-28	483	BRD-K99874282	LSM-14564	NA	5uM	24h	LINCSCP_48255	PC3
0.4702	6.2291e-28	483	PCL2_000074	LSM-36719	NA	10uM	24h	LINCSCP_58931	VCAP
0.4691	8.4325e-28	483	MLS002391491	LSM-2817	NA	10uM	24h	LINCSCP_237862	MCF7
0.4689	8.9228e-28	483	MLS002264410	LSM-2524	NA	10uM	24h	LINCSCP_237834	MCF7
0.4687	9.622e-28	483	Tropicamide	LSM-1814	CHRM3|CHRM4	10uM	24h	LINCSCP_295996	VCAP
0.4684	1.0439e-27	483	BRD-K07907451	LSM-37697	NA	5uM	24h	LINCSCP_8092	A549
0.4684	1.0514e-27	483	SA-102607	LSM-14734	NA	0.5uM	24h	LINCSCP_38157	MCF7
0.4683	1.0768e-27	483	Tenofovir	LSM-5340	NA	10uM	24h	LINCSCP_58845	VCAP
0.4672	1.4777e-27	483	SR-02000000246	LSM-4247	NA	10uM	24h	LINCSCP_45346	PC3
0.4671	1.5302e-27	483	BRD-K80058284	LSM-41639	NA	10uM	24h	LINCSCP_3632	A375
0.4667	1.7022e-27	483	BRD-K25990552	LSM-38695	NA	5uM	24h	LINCSCP_8124	A549
0.4662	1.9575e-27	483	BRD-K50131741	LSM-11477	NA	5uM	24h	LINCSCP_8671	A549
0.4658	2.2094e-27	483	MLS002460474	LSM-3256	NA	10uM	6h	LINCSCP_29146	JHUEM2
0.4653	2.5686e-27	483	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	0.001uM	24h	LINCSCP_36293	MCF7
0.4651	2.697e-27	483	MLS003448162	LSM-3552	NA	10uM	24h	LINCSCP_177893	A375
0.465	2.7934e-27	483	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	10uM	24h	LINCSCP_41999	NOMO1
0.4644	3.3141e-27	483	BRD-K93219845	LSM-42338	NA	10uM	6h	LINCSCP_64822	VCAP
0.4641	3.5543e-27	483	Vidarabine	LSM-5800	ADA	10uM	24h	LINCSCP_244052	MCF7
0.4638	3.8669e-27	483	BRD-K30150248	LSM-38916	NA	10uM	24h	LINCSCP_312458	VCAP
0.4636	4.1642e-27	483	KUC104133	LSM-3981	NA	10uM	24h	LINCSCP_292922	VCAP
0.4631	4.8082e-27	483	CHEMBL1270113	LSM-3342	NA	10uM	24h	LINCSCP_31394	MCF7
0.463	4.8826e-27	483	Dalcetrapib	LSM-6227	CETP	80uM	6h	LINCSCP_29320	LOVO
0.4627	5.3075e-27	483	BRD-K30150248	LSM-38916	NA	1uM	24h	LINCSCP_66100	VCAP
0.4624	5.8277e-27	483	BRD-K23217353	LSM-38534	NA	5uM	24h	LINCSCP_249192	MCF7
0.4622	6.131e-27	483	GSK 1059615	LSM-42799	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.1uM	24h	LINCSCP_222609	HS578T
0.4622	6.169e-27	483	MLS002264481	LSM-3043	NA	10uM	24h	LINCSCP_1404	A375
