similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.7925	2.8458e-37	167	114798-26-4	LSM-3701	AGTR1	10uM	24h	LINCSCP_56301	VCAP
-0.696	1.62e-25	167	PF431396	LSM-1116	NA	1.11uM	24h	LINCSCP_81102	A549
-0.6781	7.8198e-24	167	Calcitriol	LSM-43088	VDR	1uM	6h	LINCSCP_40197	NCIH508
-0.6721	2.6655e-23	167	Dehydroepiandrosterone Acetate	LSM-4181	NA	10uM	6h	LINCSCP_7227	A549
0.6566	5.8092e-22	167	Vemurafenib	LSM-1068	BRAF	10uM	6h	LINCSCP_53811	SNUC4
-0.6438	6.3905e-21	167	LDN 193189	LSM-1115	ACVR1|BMPR1A	3.33uM	24h	LINCSCP_69088	A375
0.6376	1.9319e-20	167	Mianserin	LSM-1374	ADRA1A|ADRA1B|ADRA1D|DRD2|HRH1|HTR1A|HTR2A|HTR2B|HTR2C|HTR6|HTR7	10uM	6h	LINCSCP_7116	A549
0.6212	3.3593e-19	167	Elesclomol	LSM-4929	HSPA1A	10uM	6h	LINCSCP_43807	OV7
-0.6159	8.0984e-19	167	AKT Inhibitor VIII	LSM-1035	AKT1|AKT2	3.33uM	24h	LINCSCP_81041	A549
-0.6122	1.4796e-18	167	ZSTK 474	LSM-1053	PIK3CG	0.04uM	24h	LINCSCP_81644	A549
-0.6048	4.9241e-18	167	BRL54443	LSM-2389	HTR1E|HTR1F	10uM	6h	LINCSCP_7152	A549
0.6043	5.2757e-18	167	IOX2	LSM-6339	NA	0.37uM	24h	LINCSCP_83397	ASC.C
0.5985	1.314e-17	167	BRD-K46730958	LSM-39867	NA	5uM	24h	LINCSCP_305564	VCAP
0.591	4.2095e-17	167	BRD-K69286267	LSM-41041	NA	10uM	6h	LINCSCP_311892	VCAP
0.5909	4.2517e-17	167	2-Fluoropalmitic acid	LSM-6199	ACSL1	40uM	6h	LINCSCP_57035	VCAP
-0.5847	1.0732e-16	167	NU1025	LSM-4643	PARP1	0.5uM	24h	LINCSCP_9719	A549
-0.5795	2.2949e-16	167	JZL-184	LSM-6246	NA	10uM	6h	LINCSCP_43765	OV7
-0.5776	3.0367e-16	167	SPECTRUM_001259	LSM-1594	AR	10uM	6h	LINCSCP_2547	A375
-0.577	3.3268e-16	167	Urapidil	LSM-5807	HTR1A	0.12uM	24h	LINCSCP_108891	HELA
0.576	3.8444e-16	167	BRD-K84245233	LSM-6856	NA	10uM	6h	LINCSCP_50514	PHH
0.5757	3.9943e-16	167	HY-11007	LSM-1022	ABL1|BCR	1.11uM	24h	LINCSCP_114424	HME1
0.5735	5.4886e-16	167	BRD-A43331270-001-01-6	LSM-4436	ADRA1A|CACNA1C	10uM	6h	LINCSCP_66207	WSUDLCL2
0.5732	5.6817e-16	167	TPCA-1	LSM-1136	IKBKB	10uM	6h	LINCSCP_21213	HCT116
0.5688	1.0639e-15	167	KO143	LSM-6260	ABCG2	40uM	6h	LINCSCP_256694	NCIH1694
0.5671	1.3508e-15	167	AC1LDBAO	LSM-4032	NA	20uM	6h	LINCSCP_13597	H1299
0.5518	1.0845e-14	167	BRD-K17289060	LSM-9469	NA	5uM	24h	LINCSCP_198059	A549
0.5504	1.2987e-14	167	BRD-K25070860	LSM-6790	NA	5uM	24h	LINCSCP_194488	A549
0.5444	2.8424e-14	167	BRD-K07395346	LSM-6078	NA	10uM	6h	LINCSCP_191194	A549
0.544	3.0319e-14	167	Sepantronium	LSM-5399	BIRC5	0.5uM	6h	LINCSCP_57196	VCAP
0.537	7.3363e-14	167	CHEMBL2360586	LSM-42624	NA	10uM	24h	LINCSCP_35387	MCF7
0.5352	9.218e-14	167	BRD-K07907451	LSM-37697	NA	5uM	6h	LINCSCP_59951	VCAP
0.531	1.552e-13	167	Perphenazine	LSM-2224	DRD2	10uM	6h	LINCSCP_22678	HEPG2
0.5292	1.9483e-13	167	AY 62021	LSM-2631	DRD1|DRD2	10uM	24h	LINCSCP_273239	PC3
0.528	2.2535e-13	167	BRD-K30126976	LSM-38915	NA	10uM	24h	LINCSCP_258946	NEU
0.5264	2.755e-13	167	BRD-K82794234	LSM-13485	NA	5uM	6h	LINCSCP_303409	VCAP
-0.5258	2.9585e-13	167	SB-216763	LSM-1161	GSK3B	10uM	24h	LINCSCP_129423	JURKAT
-0.5253	3.1395e-13	167	BDBM50127227	LSM-43025	FNTA|IKBKB	10uM	6h	LINCSCP_538	A375
0.5228	4.2296e-13	167	BRD-K38965191	LSM-39417	NA	5uM	24h	LINCSCP_199581	A549
-0.5207	5.5016e-13	167	Devazepide	LSM-2674	CCKAR	10uM	24h	LINCSCP_42630	NPC
-0.5199	6.0153e-13	167	3-Methyladenine	LSM-4733	NA	10uM	6h	LINCSCP_53948	SNUC5
-0.5134	1.295e-12	167	GNF-PF-159	LSM-43337	NA	10uM	6h	LINCSCP_34107	MCF7
-0.5108	1.7561e-12	167	BRD-K41087962	LSM-42690	NA	0.5uM	6h	LINCSCP_257137	NCIH2073
0.5101	1.9073e-12	167	SCHEMBL17052537	LSM-5803	BTK|JAK3|MKNK2|MTOR|PRKDC	1.11uM	24h	LINCSCP_151221	PC3
-0.5096	2.0177e-12	167	Kinetin Riboside	LSM-6292	NA	10uM	6h	LINCSCP_10660	AGS
-0.5095	2.0327e-12	167	C19H19FN4O3	LSM-1178	FGFR1|FLT1|KDR	1.11uM	24h	LINCSCP_69304	A375
-0.5089	2.1885e-12	167	GW843682X	LSM-1014	PLK1|PLK3	10uM	24h	LINCSCP_251457	MCF7
0.507	2.7141e-12	167	Pemirolast (BMY 26517) potassium	LSM-45285	NA	0.04uM	24h	LINCSCP_101895	HELA
-0.5068	2.785e-12	167	SCHEMBL6874948	LSM-5674	LCK	0.37uM	24h	LINCSCP_69347	A375
-0.5067	2.8055e-12	167	Decitabine	LSM-5855	DNMT1|DNMT3A	10uM	24h	LINCSCP_133889	MCF7
-0.5056	3.1909e-12	167	Crizotinib	LSM-1027	ALK|MET	0.12uM	24h	LINCSCP_81027	A549
0.5041	3.7688e-12	167	Fedratinib	LSM-1142	FLT3|JAK2	10uM	6h	LINCSCP_53669	SNU1040
-0.5038	3.9048e-12	167	H7	LSM-5082	NA	10uM	24h	LINCSCP_58803	VCAP
0.5017	4.9821e-12	167	Dnqx	LSM-3911	NA	10uM	6h	LINCSCP_7207	A549
-0.4976	7.8266e-12	167	Cytochalasin B	LSM-43278	ACTB	10uM	6h	LINCSCP_12938	EFO27
0.4973	8.1295e-12	167	RS-127445	LSM-45551	NA	10uM	24h	LINCSCP_80580	A375
0.4966	8.8168e-12	167	Dabrafenib	LSM-6303	BRAF	10uM	24h	LINCSCP_150369	NPC.TAK
-0.4961	9.2408e-12	167	BRD-K83001027	LSM-13500	NA	5uM	6h	LINCSCP_63462	VCAP
0.4954	9.9633e-12	167	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	0.1uM	24h	LINCSCP_310727	VCAP
-0.4936	1.2196e-11	167	DIMINAZENE ACETURATE	LSM-45976	NA	0.04uM	24h	LINCSCP_99043	HA1E
-0.4935	1.2343e-11	167	TPCA-1	LSM-1136	IKBKB	0.04uM	24h	LINCSCP_82984	ASC.C
-0.4929	1.3116e-11	167	GW843682X	LSM-1014	PLK1|PLK3	0.12uM	24h	LINCSCP_87936	HA1E
0.4925	1.3718e-11	167	BRD-K92038420	LSM-44906	NA	5uM	24h	LINCSCP_34918	MCF7
-0.4896	1.8767e-11	167	Isoxsuprine	LSM-1778	ADRB2	10uM	6h	LINCSCP_7394	A549
0.4892	1.9596e-11	167	BRD-K98168679	LSM-14463	NA	5uM	24h	LINCSCP_3236	A375
-0.4884	2.1507e-11	167	MLS000859112	LSM-6180	NA	10uM	6h	LINCSCP_2082	A375
-0.4855	2.9418e-11	167	Azasetron	LSM-1565	HTR3A	10uM	6h	LINCSCP_22850	HEPG2
-0.485	3.0912e-11	167	Veliparib	LSM-1146	PARP1|PARP2	0.04uM	24h	LINCSCP_134294	MCF7
-0.4846	3.2216e-11	167	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	0.12uM	24h	LINCSCP_20889	HCC515
0.4824	4.0735e-11	167	Quizartinib	LSM-1037	CSF1R|FLT3|KIT|PDGFRA|PDGFRB|RET	10uM	24h	LINCSCP_42478	NPC
-0.4814	4.5238e-11	167	QS-11	LSM-5212	ARFGAP1	10uM	6h	LINCSCP_264131	OV7
0.4796	5.4998e-11	167	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.5uM	6h	LINCSCP_12924	EFO27
0.4793	5.66e-11	167	BRD-A07407288	LSM-1460	NA	10uM	6h	LINCSCP_188611	A549
-0.4792	5.7069e-11	167	BRD-K95985487-001-01-3	LSM-36800	NA	3uM	24h	LINCSCP_55124	THP1
0.4786	6.068e-11	167	Lacidipine	LSM-43148	CACNA1C	10uM	6h	LINCSCP_16176	HA1E
-0.4775	6.821e-11	167	L-690488	LSM-4703	IMPA1	10uM	6h	LINCSCP_53216	SKM1
0.4749	8.93e-11	167	QS-11	LSM-5212	ARFGAP1	10uM	6h	LINCSCP_21157	HCT116
0.4749	8.9552e-11	167	CHEMBL2361140	LSM-15118	NA	10uM	24h	LINCSCP_48744	PC3
0.4694	1.5624e-10	167	Dactolisib	LSM-4255	MTOR|PIK3CA|PIK3CB|PIK3CD|PIK3CG|PIK3R1|PIK3R2|PIK3R3|PIK3R5	0.5uM	6h	LINCSCP_13473	H1299
-0.4689	1.654e-10	167	CHEMBL1222381	LSM-6252	NA	80uM	6h	LINCSCP_50968	RMGI
0.4678	1.8403e-10	167	Gefitinib	LSM-1098	EGFR	10uM	6h	LINCSCP_16680	HA1E
-0.4665	2.0946e-10	167	CHEMBL1083527	LSM-1122	NA	0.37uM	24h	LINCSCP_87656	HA1E
-0.4664	2.122e-10	167	MLS000038106	LSM-4068	NA	10uM	6h	LINCSCP_53627	SNGM
0.4663	2.1423e-10	167	Beta-Narcotine	LSM-4043	SIGMAR1	3.33uM	24h	LINCSCP_161457	PC3
-0.466	2.2022e-10	167	TAK-715	LSM-1060	MAPK14	10uM	24h	LINCSCP_164966	SKL.C
0.4659	2.2365e-10	167	Menadione	LSM-3755	NA	10uM	6h	LINCSCP_290955	VCAP
0.4657	2.2619e-10	167	Candesartan	LSM-5903	AGTR1	1.11uM	24h	LINCSCP_108505	HELA
0.4657	2.2725e-10	167	6-(7-Hydroxy-6,7-dihydro-5H-pyrrolo[1,2-c]imidazol-7-yl)-n-methyl-2-naphthamide	LSM-6184	CYP17A1	40uM	6h	LINCSCP_56986	VCAP
0.4656	2.3033e-10	167	Cerulenin	LSM-43210	FASN	40uM	6h	LINCSCP_54773	T3M10
-0.4639	2.7181e-10	167	DMXAA (Vadimezan)	LSM-45482	NA	1.11uM	24h	LINCSCP_89454	HA1E
0.4624	3.1508e-10	167	CHEMBL3347630	LSM-43292	NA	0.04uM	24h	LINCSCP_150068	NPC.TAK
0.4608	3.6817e-10	167	TL Aurora 09	LSM-45304	NA	5uM	24h	LINCSCP_4069	A375
