signatureid	compound	similarity
LINCSCP_5381	CHEMBL1716096	-0.4499
LINCSCP_58975	XMD-1499	-0.4448
LINCSCP_7909	CHEMDIV3_005068	-0.3911
LINCSCP_1390	CHEMBL1887751	-0.3881
LINCSCP_32178	PCL2_000154	-0.3872
LINCSCP_6392	MAYBRIDGE4_003028	-0.3861
LINCSCP_32891	Naproxol	-0.3787
LINCSCP_6526	WZ-4-145	-0.3719
LINCSCP_5589	Pitavastatin Calcium	-0.37
LINCSCP_33182	CHEMBL277800	-0.3639
LINCSCP_128799	PFI-1	-0.3627
LINCSCP_6353	TENOVIN-1	-0.3592
LINCSCP_34293	Hycanthone	-0.3586
LINCSCP_128890	I-BET151	-0.3573
LINCSCP_9508	Doxorubicin	-0.3568
LINCSCP_5850	Cytarabine	-0.3547
LINCSCP_70692	ITK Inhibitor	-0.3505
LINCSCP_64523	SCHEMBL16226502	-0.3504
LINCSCP_293888	Mifepristone	-0.3464
LINCSCP_6922	Thiothixene	-0.3435
LINCSCP_33069	Aminopurvalanol	-0.3429
LINCSCP_9390	AC1MJ3VH	-0.3426
LINCSCP_6995	Brefeldin A	-0.3421
LINCSCP_55998	GR-55562	-0.3421
LINCSCP_72589	TAS-103 (dihydrochloride)	-0.3408
LINCSCP_29893	PD-0325901	-0.3397
LINCSCP_29572	PHA-793887	-0.3391
LINCSCP_128769	1268524-70-4	-0.3358
LINCSCP_6331	O-(OCTAHYDRO-1H-4,7-METHANOINDEN-5-YL) HYDROGEN CARBONODITHIOATE	-0.3352
LINCSCP_23477	6266-99-5	-0.3347
LINCSCP_128912	CX-5461	-0.3336
LINCSCP_171783	R547	-0.3317
LINCSCP_128990	CGK733	-0.3315
LINCSCP_37688	Camptothecin	-0.3313
LINCSCP_191715	Desoxymetasone	-0.3309
LINCSCP_34656	Fluorouracil	-0.3305
LINCSCP_30229	N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide	-0.33
LINCSCP_13126	NSC141540	-0.3297
LINCSCP_260808	LY-294002	-0.3296
LINCSCP_69063	Dovitinib	-0.3296
LINCSCP_249855	BRD-K76418961	-0.3294
LINCSCP_29880	AZD-8330	-0.3293
LINCSCP_70169	Dasatinib	-0.329
LINCSCP_59125	Elliptecine	-0.3289
LINCSCP_122798	Milciclib (PHA-848125)	-0.3282
LINCSCP_143345	Thioguanosine	-0.328
LINCSCP_58259	Etoposide	-0.3276
LINCSCP_108906	Pevonedistat	-0.3275
LINCSCP_35634	4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione	-0.3273
LINCSCP_64960	CHEMBL3182395	-0.3272
LINCSCP_58922	MLS-0435541.0001	-0.3264
LINCSCP_22263	Cladribine	-0.3264
LINCSCP_140827	AMG 232	-0.3262
LINCSCP_33079	Devazepide	-0.326
LINCSCP_135986	Irinotecan	-0.3259
LINCSCP_57080	Gemcitabine	-0.3258
LINCSCP_151583	KW-2449	-0.3257
LINCSCP_239271	Methotrexate	-0.3256
LINCSCP_40022	AC1Q6JJ5	-0.3251
LINCSCP_5754	Topotecan	-0.3248
LINCSCP_6399	N-Cyclooctyl-4-methylbenzenesulfonamide	-0.3245
LINCSCP_33151	Emodic acid	-0.3243
LINCSCP_1392	CHEMBL1720543	-0.3243
LINCSCP_134002	SCHEMBL16980224	-0.3239
LINCSCP_71573	LY2874455	-0.3237
LINCSCP_30296	Ethacrynic acid	-0.3236
LINCSCP_67395	Radicicol	-0.3236
LINCSCP_5379	CHEMBL2057940	-0.3234
LINCSCP_35234	CHEMBL3186554	-0.3233
LINCSCP_36046	Teniposide	-0.3228
LINCSCP_4076	GSK-1070916	-0.3226
LINCSCP_117631	PF-03758309	-0.3226
LINCSCP_72182	KPT-330	-0.3226
LINCSCP_130482	Mitoxantrone	-0.3222
LINCSCP_68794	Wortmannin	-0.3219
LINCSCP_128847	GSK 525762A	-0.3219
LINCSCP_14964	etoposide	-0.3216
LINCSCP_99806	Palbociclib	-0.3216
LINCSCP_2180	Amonafide	-0.3213
LINCSCP_100259	Rebastinib	-0.321
LINCSCP_47133	BRD-K60067222	-0.4894
LINCSCP_46726	AK-778/12434114	-0.4575
LINCSCP_49411	Avicin-D	-0.457
LINCSCP_47140	BRD-K67090983	-0.4559
LINCSCP_155625	Resminostat	-0.4535
LINCSCP_271430	CHEMBL2361177	-0.4515
LINCSCP_168477	Temsirolimus (CCI-779, NSC 683864)	-0.4494
LINCSCP_47178	CHEMBL2135649	-0.4435
