signatureid	compound	similarity
LINCSCP_5381	CHEMBL1716096	-0.4974
LINCSCP_58975	XMD-1499	-0.4636
LINCSCP_6392	MAYBRIDGE4_003028	-0.4119
LINCSCP_32891	Naproxol	-0.4086
LINCSCP_1390	CHEMBL1887751	-0.4018
LINCSCP_6526	WZ-4-145	-0.3961
LINCSCP_55998	GR-55562	-0.3894
LINCSCP_5589	Pitavastatin Calcium	-0.3893
LINCSCP_32178	PCL2_000154	-0.3847
LINCSCP_70692	ITK Inhibitor	-0.3809
LINCSCP_6922	Thiothixene	-0.3799
LINCSCP_5379	CHEMBL2057940	-0.3787
LINCSCP_6995	Brefeldin A	-0.3759
LINCSCP_56307	Betahistine	-0.3741
LINCSCP_23477	6266-99-5	-0.3739
LINCSCP_34293	Hycanthone	-0.3733
LINCSCP_249855	BRD-K76418961	-0.3731
LINCSCP_6353	TENOVIN-1	-0.371
LINCSCP_6331	O-(OCTAHYDRO-1H-4,7-METHANOINDEN-5-YL) HYDROGEN CARBONODITHIOATE	-0.3705
LINCSCP_64960	CHEMBL3182395	-0.3695
LINCSCP_5850	Cytarabine	-0.36870000000000003
LINCSCP_30229	N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide	-0.3685
LINCSCP_5754	Topotecan	-0.3677
LINCSCP_7818	BRD-K32568627	-0.3675
LINCSCP_32128	GANT-61	-0.3636
LINCSCP_133963	NCGC00346967-01	-0.3625
LINCSCP_128799	PFI-1	-0.3622
LINCSCP_64523	SCHEMBL16226502	-0.3604
LINCSCP_33079	Devazepide	-0.3587
LINCSCP_35234	CHEMBL3186554	-0.354
LINCSCP_30296	Ethacrynic acid	-0.3532
LINCSCP_58922	MLS-0435541.0001	-0.3513
LINCSCP_128769	1268524-70-4	-0.351
LINCSCP_10001	AC1OCDAW	-0.3508
LINCSCP_34656	Fluorouracil	-0.3505
LINCSCP_100259	Rebastinib	-0.3495
LINCSCP_71573	LY2874455	-0.3493
LINCSCP_128890	I-BET151	-0.3491
LINCSCP_6399	N-Cyclooctyl-4-methylbenzenesulfonamide	-0.3479
LINCSCP_32823	Homosalate	-0.3473
LINCSCP_140827	AMG 232	-0.3463
LINCSCP_7331	DY131	-0.3462
LINCSCP_5728	Maprotiline	-0.3461
LINCSCP_293888	Mifepristone	-0.3457
LINCSCP_35875	AC1MJ3VH	-0.3432
LINCSCP_9429	Dactolisib	-0.3432
LINCSCP_58259	Etoposide	-0.3431
LINCSCP_5924	C23H24CLN3O5	-0.3423
LINCSCP_38919	LRRK2-IN-1	-0.342
LINCSCP_5393	CHEMBL2057941	-0.3415
LINCSCP_108906	Pevonedistat	-0.3412
LINCSCP_171783	R547	-0.3409
LINCSCP_128990	CGK733	-0.3401
LINCSCP_239271	Methotrexate	-0.3396
LINCSCP_130530	Dovitinib	-0.3394
LINCSCP_130468	PD-0325901	-0.3394
LINCSCP_58974	Acetyl-Geranyl-Cysteine	-0.3391
LINCSCP_2180	Amonafide	-0.3377
LINCSCP_57159	ZINC77024257	-0.3372
LINCSCP_55885	ST50411348	-0.3371
LINCSCP_70171	Dasatinib	-0.3371
LINCSCP_41715	MLS000778276	-0.337
LINCSCP_1392	CHEMBL1720543	-0.3369
LINCSCP_60083	BRD-K80442083	-0.3366
LINCSCP_20024	MLS001065858	-0.336
LINCSCP_67395	Radicicol	-0.3357
LINCSCP_39053	BI-2536	-0.3355
LINCSCP_33151	Emodic acid	-0.3355
LINCSCP_6330	F1061-0166	-0.3355
LINCSCP_157581	Milciclib (PHA-848125)	-0.3352
LINCSCP_312503	BRD-K65567503	-0.3352
LINCSCP_1391	CHEMBL1706858	-0.3335
LINCSCP_40022	AC1Q6JJ5	-0.3333
LINCSCP_130775	Trametinib	-0.3332
LINCSCP_173585	MEK162 (ARRY-162, ARRY-438162)	-0.3332
LINCSCP_56355	SPECTRUM3_001992	-0.333
LINCSCP_135164	Bosutinib	-0.333
LINCSCP_35358	BRD-K74316684	-0.3327
LINCSCP_5365	CHEMBL1698064	-0.3322
LINCSCP_4077	GSK-1070916	-0.3319
LINCSCP_72634	Dabrafenib	-0.3313
LINCSCP_128912	CX-5461	-0.331
LINCSCP_250798	NVP-AUY922	-0.3307
LINCSCP_26329	Irinotecan	-0.3302
LINCSCP_57320	MLS002703102	-0.33
LINCSCP_143758	Doxorubicin	-0.3296
LINCSCP_225526	Cladribine	-0.3292
LINCSCP_134043	MLN-8054	-0.3291
LINCSCP_9700	KU0060648	-0.3289
LINCSCP_68599	LY-294002	-0.3288
