signatureid	compound	similarity
LINCSCP_188999	Azithromycin	1
LINCSCP_158092	TAK-242	0.5576
LINCSCP_279189	BRD-K89185880	0.5373
LINCSCP_146168	Sunitinib	0.5306
LINCSCP_19723	MLS002473458	0.5294
LINCSCP_79717	HC-030031	0.5266
LINCSCP_54322	N-(Carboxycarbonyl)-d-phenylalanine	0.5194
LINCSCP_160685	AMSACRINE	0.5136
LINCSCP_106686	Orphenadrine	0.5112
LINCSCP_100892	Aurora A Inhibitor I	0.5089
LINCSCP_141886	MLN-8054	0.4936
LINCSCP_142985	NVP DPP 728 dihydrochloride	0.493
LINCSCP_76656	Curcumin	0.4929
LINCSCP_97222	Avasimibe	0.4912
LINCSCP_161045	Irsogladine	0.4906
LINCSCP_161594	Naphazoline	0.4902
LINCSCP_161490	AZD2014	0.4899
LINCSCP_97573	SPECTRUM1505012	0.4889
LINCSCP_94976	BRD-A69951442-001-01-3	0.4857
LINCSCP_19833	CHEMBL1270411	0.4849
LINCSCP_94773	R547	0.4824
LINCSCP_96581	MEK162 (ARRY-162, ARRY-438162)	0.4788
LINCSCP_77869	AZD3514	0.4747
LINCSCP_51094	SMP2_000081	0.4739
LINCSCP_96664	Palovarotene	0.4733
LINCSCP_91796	SU-11652	0.4724
LINCSCP_97557	Diazoxide	0.4708
LINCSCP_158144	Erythromycin Ethylsuccinate	0.4694
LINCSCP_95299	Cilostazol	0.4657
LINCSCP_50908	BRD-A81936046	0.4645
LINCSCP_94958	Manumycin-A	0.4645
LINCSCP_22859	AC1O8PYD	0.4631
LINCSCP_97687	Rizatriptan	0.462
LINCSCP_137005	(-)-Tramadol	0.4603
LINCSCP_125999	Escitalopram	0.4592
LINCSCP_153027	Dimesna	0.4576
LINCSCP_96725	Agomelatine	0.4574
LINCSCP_152204	SCHEMBL16980224	0.4561
LINCSCP_106737	Etoricoxib	0.4557
LINCSCP_149822	GSK-3 Inhibitor II	0.4554
LINCSCP_97681	Alisertib	0.4544
LINCSCP_139838	Tiagabine	0.4536
LINCSCP_158016	Diclofensine (hydrochloride)	0.4534
LINCSCP_43010	BRD-K46295497	0.4525
LINCSCP_54254	Phenoxazine	0.4525
LINCSCP_97213	MK-2206	0.4525
LINCSCP_171508	RASAGILINE	0.4518
LINCSCP_130535	Dovitinib	0.4516
LINCSCP_78596	PF-03814735	0.4513
LINCSCP_53478	(S)-Tipifarnib	0.451
LINCSCP_75781	GSK1292263	0.4506
LINCSCP_108937	GDC-0152	0.4502
LINCSCP_125242	Loratadine	0.45
LINCSCP_79681	CL-976	0.4499
LINCSCP_174453	Pinaverium bromide	0.4477
LINCSCP_76566	Methimazole	0.4468
LINCSCP_97528	Valrubicin	0.4426
LINCSCP_158173	Econazole	0.4422
LINCSCP_139619	MK-2461	0.4419
LINCSCP_54310	BML-259	0.441
LINCSCP_174142	Cyclosporin A	0.441
LINCSCP_79779	Metoclopramide	0.441
LINCSCP_108979	Glycopyrrolate	0.4407
LINCSCP_97662	AC1NSZCT	0.4391
LINCSCP_173703	Ercalcitriol	0.439
LINCSCP_312494	BRD-K61779668	0.4389
LINCSCP_142225	Birinapant	0.4387
LINCSCP_53136	(S)-(-)-BAY K 8644	0.4381
LINCSCP_108946	Zosuquidar	0.4377
LINCSCP_143035	Enoxacin	0.4375
LINCSCP_94562	ICI 192,605	0.437
