signatureid	compound	similarity
LINCSCP_60737	MLS003129602	-0.5565
LINCSCP_33174	AC1Q471E	-0.5294
LINCSCP_60751	BRD-K30312461	-0.5079
LINCSCP_60820	MLS003129717	-0.4897
LINCSCP_61017	BRD-K09260588	-0.4613
LINCSCP_64460	MLS003128853	-0.4564
LINCSCP_60735	BRD-K14738608	-0.4512
LINCSCP_61021	BRD-K18153171	-0.4429
LINCSCP_40137	JSH-23	-0.4379
LINCSCP_216119	Aminoglutethimide	-0.4271
LINCSCP_53831	UNC-0321	-0.4257
LINCSCP_66003	BRD-K59524902	-0.424
LINCSCP_101559	Fentiazac	-0.4227
LINCSCP_60869	BRD-K33368990	-0.4222
LINCSCP_4557	MLS002460474	-0.4217
LINCSCP_139037	Apilimod	-0.4207
LINCSCP_139720	Dexfenfluramine	-0.4202
LINCSCP_61158	BRD-K73555595	-0.42
LINCSCP_59165	CHEMBL2137336	-0.4164
LINCSCP_44064	2-Cyano-3-(3,4-dihydroxyphenyl)-n-phenylprop-2-enamide	-0.4161
LINCSCP_272072	Fluocinonide	-0.4151
LINCSCP_5022	AC1LDJYQ	-0.4146
LINCSCP_97150	Glycopyrrolate	-0.4144
LINCSCP_61259	BRD-K63841469	-0.4126
LINCSCP_60783	BRD-K61045425	-0.4115
LINCSCP_60217	BRD-K61070477	-0.4108
LINCSCP_60776	BRD-K54834493	-0.41
LINCSCP_59883	BRD-K47897830	-0.4097
LINCSCP_27681	BRD-K37638153	-0.4084
LINCSCP_33016	PRE-084	-0.4077
LINCSCP_61011	BRD-K05398363	-0.4066
LINCSCP_59288	Prostratin	-0.4053
LINCSCP_273588	Morin	-0.4048
LINCSCP_48280	BRD-K15232561	-0.4048
LINCSCP_8382	BRD-K99638701	-0.4042
LINCSCP_61044	BRD-K39703302	-0.4041
LINCSCP_31060	221243-77-2	-0.404
LINCSCP_26008	Triazine Scaffold, 33	-0.4029
LINCSCP_33245	Tesmilifene	-0.4021
LINCSCP_2070	3-Chloro-n-{3-[(furan-2-ylmethyl)carbamoyl]-5,6-dihydro-4H-cyclopenta[b]thiophen-2-yl}-1-benzothiophene-2-carboxamide	-0.402
LINCSCP_295259	Tyrphostin 51	-0.4012
LINCSCP_63837	BRD-K74428993	-0.4004
LINCSCP_57452	Acetylsalicylanilide	-0.4002
LINCSCP_59891	BRD-K55077180	-0.3993
LINCSCP_295648	BRD-K64099269	-0.3965
LINCSCP_199492	BRD-K11689127	-0.396
LINCSCP_275503	BRD-K33066317	-0.3959
LINCSCP_299165	MLS003129707	-0.3957
LINCSCP_61192	BRD-K09303054	-0.3949
LINCSCP_96863	Gatifloxacin	-0.3942
LINCSCP_158427	3-(4-Pyridyl)indole	-0.3931
LINCSCP_60799	BRD-K70905242	-0.3917
LINCSCP_63995	BRD-K41215666	-0.3916
LINCSCP_27154	Auraptene	-0.3912
LINCSCP_59261	BRD-K73371640-001-01-6	-0.3903
LINCSCP_309992	BRD-K21994180	-0.3895
LINCSCP_15729	MLS001065847	-0.3893
LINCSCP_102841	GRANISETRON HYDROCHLORIDE	-0.389
LINCSCP_18880	Ketotifen	-0.3887
LINCSCP_16046	CHEMBL1271011	-0.3884
LINCSCP_45313	N-(3-Chloro-4-fluorophenyl)-5-(pyridin-4-yl)-1,3,4-thiadiazol-2-amine	-0.3879
LINCSCP_58716	CHEMBL610781	-0.3877
LINCSCP_45704	CHEMBL1270311	-0.3877
LINCSCP_240925	Y-26763	-0.3867
LINCSCP_65947	BRD-K26370510	-0.3861
LINCSCP_102324	Marimastat	-0.3861
LINCSCP_120151	Pidotimod	-0.3858
LINCSCP_114136	AGK 2	-0.3848
LINCSCP_273655	ST059620	-0.3843
LINCSCP_34018	BRD-K39921295	-0.3842
LINCSCP_2016	BRD-K30194621	-0.3837
LINCSCP_60746	MLS003130245	-0.3837
LINCSCP_58592	SUGA1_010064	-0.3835
LINCSCP_34989	BRD-K86728331	-0.3834
LINCSCP_8828	BRD-K04266880-019-01-3	-0.3833
LINCSCP_57885	KUC104123	-0.383
LINCSCP_134796	MK-8245	-0.3828
LINCSCP_52366	AG-205/12836028	-0.3826
LINCSCP_199463	BRD-K96521176	-0.3812
LINCSCP_238345	Benzylimidazole	-0.38
LINCSCP_61674	BRD-K05032830	-0.3789
LINCSCP_6408	Pregnenolone	-0.3784
LINCSCP_32964	CHEMBL153158	-0.3784
LINCSCP_59848	BRD-K18976419	-0.3782
LINCSCP_15513	Rosiglitazone	-0.3781
LINCSCP_293014	MLS-0454334.0002	-0.378
LINCSCP_199556	BRD-K30007764	-0.3774
LINCSCP_21048	L-Sulforaphane	-0.3774
LINCSCP_59841	BRD-K14503950	-0.3772
LINCSCP_45379	CHEMBL567341	-0.3764
LINCSCP_307891	BRD-K14854082	-0.376
LINCSCP_268659	CHEMBL1270912	-0.3752
LINCSCP_25791	CHEMBL520231	-0.3751
LINCSCP_48992	MLS003130163	-0.3745
LINCSCP_61739	BRD-K15171837	-0.3745
LINCSCP_291112	Pepstatin	-0.3745
LINCSCP_27213	1-(4-Amino-1,2,5-oxadiazol-3-yl)-5-(azepan-1-ylmethyl)-n-[(2-ethoxyphenyl)methylideneamino]triazole-4-carboxamide	-0.3738
LINCSCP_33220	Fenobam	-0.3733
LINCSCP_60866	BRD-K30953566	-0.373
LINCSCP_33224	SB408124	-0.373
LINCSCP_51645	Palbociclib	-0.373
LINCSCP_165100	869288-64-2	-0.3728
LINCSCP_61680	BRD-K17402942	-0.3728
LINCSCP_231736	BRD-K29654204	-0.3724
LINCSCP_13819	7-OH-PIPAT	-0.3723
LINCSCP_62624	BRD-K12309677	-0.372
LINCSCP_63246	BRD-K83726357	-0.3716
LINCSCP_292419	MLS003126519	-0.3713
LINCSCP_59862	BRD-K27367875	-0.3711
LINCSCP_56477	(8Xi,11beta,14xi,16beta)-21-Chloro-9-fluoro-11-hydroxy-16-methyl-3,20-dioxopregna-1,4-dien-17-yl propanoate	-0.3704
LINCSCP_60622	BRD-K78352220	-0.3704
LINCSCP_66084	BRD-K14989056	-0.3702
LINCSCP_250806	Omacetaxine Mepesuccinate	-0.3702
LINCSCP_59290	BRD-K91677732	-0.369
LINCSCP_35058	BRD-K96552587	-0.3685
LINCSCP_143098	3-Deazaadenosine	-0.3673
LINCSCP_199955	BRD-K67432391	-0.3673
LINCSCP_61009	BRD-K02817669	-0.3669
LINCSCP_54665	N-[4-(1-Benzoylpiperidin-4-yl)butyl]-3-pyridin-3-ylpropanamide	-0.3666
LINCSCP_117944	1-(1,3-Benzodioxol-5-ylcarbonyl)piperidine	-0.3664
LINCSCP_192275	AC1L5AAF	-0.3664
LINCSCP_45537	CHEMBL1700681	-0.3664
LINCSCP_57661	VU0405172-2	-0.3659
LINCSCP_1797	T6129388	-0.3655
LINCSCP_150390	CHEMBL1950303	-0.3654
LINCSCP_59396	MLS003130364	-0.3651
LINCSCP_45375	CHEMBL1269896	-0.365
LINCSCP_7894	BRD-K70508482	-0.365
LINCSCP_102035	Suprofen	-0.3649
LINCSCP_18282	E-Doxepin	-0.3647
LINCSCP_58528	MEGXP0_001030	-0.3646
LINCSCP_43188	BRD-K87313043	-0.3645
LINCSCP_61047	BRD-K43615608	-0.3645
LINCSCP_62187	BRD-K92036763	-0.3644
LINCSCP_3499	BRD-K74728819-019-01-3	-0.3643
LINCSCP_45747	CHEMBL1271219	-0.3642
LINCSCP_34699	Apazone	-0.364
LINCSCP_8056	Eprosartan	-0.3635
LINCSCP_57320	MLS002703102	-0.3635
LINCSCP_105962	Cyproterone Acetate	-0.3631
LINCSCP_57879	Clopidogrel	-0.3629
LINCSCP_273612	ZINC00263037	-0.3626
LINCSCP_270995	Pinostrobin	-0.3625
LINCSCP_64624	CHEMBL3185450	-0.3623
LINCSCP_44027	Dictamnine	-0.3623
LINCSCP_113183	Radicicol	-0.3618
LINCSCP_310231	AC1O44XP	-0.3618
LINCSCP_157759	SCH-28080	-0.3615
LINCSCP_90108	MILTEFOSINE [5mM]	-0.361
LINCSCP_4257	CHEMBL3084797	-0.3609
LINCSCP_58434	CHEMBL2359502	-0.3609
LINCSCP_62362	BRD-K30436233	-0.3608
LINCSCP_47268	C26H38O6	-0.3604
LINCSCP_120598	Moxonidine	-0.36
LINCSCP_56761	Linopirdine	-0.3599
LINCSCP_94404	Vemurafenib	-0.3591
LINCSCP_292312	BRD-K28040935	-0.3588
LINCSCP_218557	9-Cis retinol	-0.3587
LINCSCP_60777	MLS003129519	-0.3582
LINCSCP_46478	CHEMBL461194	-0.3581
LINCSCP_88340	CHEMBL3182395	-0.3581
LINCSCP_67528	Vorinostat	-0.358
LINCSCP_64511	Troglitazone	-0.3579
LINCSCP_27298	SMR000543856	-0.3577
LINCSCP_301057	BRD-K71287386	-0.3576
LINCSCP_117962	Physostigmine	-0.3569
LINCSCP_5155	Triazine Scaffold, 30	-0.3566
LINCSCP_61109	BRD-K11156132	-0.3565
LINCSCP_142028	Nicaraven	-0.3559
LINCSCP_98150	TIBOLONE	-0.3558
LINCSCP_148471	SAR245409	-0.3557
LINCSCP_171126	GSK1292263	-0.3554
LINCSCP_7488	YM-298198	-0.3552
LINCSCP_226694	313981-55-4	-0.3551
LINCSCP_48741	BRD-K17698750	-0.3548
LINCSCP_58594	ST50903421	-0.3547
LINCSCP_5895	Isoquercetin	-0.3547
