similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.719	1.7777e-59	366	KI8751	LSM-3040	KDR	10uM	6h	LINCSCP_28988	HUH7
0.7117	8.9643e-58	366	YL-59	LSM-44637	NA	10uM	6h	LINCSCP_3082	A375
0.7096	2.6282e-57	366	SMR000047763	LSM-3244	NA	10uM	6h	LINCSCP_1733	A375
0.7073	8.7144e-57	366	CHEMBL2357005	LSM-6822	NA	10uM	6h	LINCSCP_50432	PHH
0.7067	1.1701e-56	366	Nilotinib	LSM-1099	ABL1|BCR|KIT	10uM	6h	LINCSCP_16710	HA1E
0.7041	4.4864e-56	366	LDN 193189	LSM-1115	ACVR1|BMPR1A	3.33uM	3h	LINCSCP_163254	SKBR3
0.6986	7.1521e-55	366	Xanthohumol	LSM-43235	VCP	10uM	24h	LINCSCP_46825	PC3
0.6968	1.7179e-54	366	CHEMBL41721	LSM-4978	CNR1|CNR2|GRIN1	10uM	6h	LINCSCP_16221	HA1E
0.6956	3.1128e-54	366	Phloretin	LSM-6221	NA	100uM	6h	LINCSCP_54179	SW620
0.6863	2.8507e-52	366	pyrvinium-pamoate	NA	AR	10uM	6h	LINCSCP_12585	CL34
0.6841	7.9713e-52	366	Calmidazolium	LSM-5017	ATP2B1|PDE1A	10uM	6h	LINCSCP_26588	HT29
0.6836	9.8873e-52	366	Pimozide	LSM-2001	DRD1|DRD2|DRD3|DRD4|DRD5|HTR2A	10uM	6h	LINCSCP_221123	HEPG2
0.6795	6.728e-51	366	Heliomycin	LSM-5729	NA	10uM	6h	LINCSCP_8053	A549
0.6724	1.6763e-49	366	Nilotinib	LSM-1099	ABL1|BCR|KIT	10uM	3h	LINCSCP_85746	BT20
0.6703	4.3497e-49	366	CGK733	LSM-1610	ATM|ATR	10uM	6h	LINCSCP_28901	HUH7
0.667	1.8663e-48	366	SMR000047763	LSM-3244	NA	10uM	6h	LINCSCP_16030	HA1E
0.6616	1.9291e-47	366	CHEMBL41721	LSM-4978	CNR1|CNR2|GRIN1	10uM	6h	LINCSCP_1960	A375
0.66	3.8949e-47	366	Salermide	LSM-5123	SIRT1|SIRT2	100uM	6h	LINCSCP_13427	H1299
0.6588	6.4522e-47	366	Mitoxantrone	LSM-2481	TOP2A	0.37uM	3h	LINCSCP_145690	MDAMB231
0.6582	8.3494e-47	366	Penfluridol	LSM-2334	NA	30uM	6h	LINCSCP_12616	CORL23
0.6524	9.6773e-46	366	Calmidazolium	LSM-5017	ATP2B1|PDE1A	10uM	6h	LINCSCP_6544	A549
0.6498	2.7339e-45	366	CHEMBL399379	LSM-6245	ACLY	80uM	6h	LINCSCP_50961	RMGI
0.6497	2.935e-45	366	Salermide	LSM-5123	SIRT1|SIRT2	100uM	6h	LINCSCP_21607	HEPG2
0.6494	3.215e-45	366	IMD-0354	LSM-3667	IKBKB	10uM	6h	LINCSCP_4817	A549
0.6494	3.2514e-45	366	SCHEMBL6874948	LSM-5674	LCK	10uM	3h	LINCSCP_113343	HME1
0.6476	6.9187e-45	366	Nilotinib	LSM-1099	ABL1|BCR|KIT	10uM	6h	LINCSCP_6681	A549
0.6471	8.2338e-45	366	Narciclasine	LSM-4934	RHOA	10uM	6h	LINCSCP_53661	SNU1040
0.6468	9.3489e-45	366	O-Demethylated Adapalene	LSM-6237	RARG	10uM	6h	LINCSCP_55219	TYKNU
0.6455	1.5927e-44	366	IMD-0354	LSM-3667	IKBKB	10uM	6h	LINCSCP_7731	A549
0.6454	1.6811e-44	366	ZINC01043777	LSM-4908	NA	10uM	6h	LINCSCP_16817	HA1E
0.6423	5.7344e-44	366	1991-52-2	LSM-4747	NA	10uM	6h	LINCSCP_2924	A375
0.642	6.4778e-44	366	NCGC00170397-01	LSM-36726	NA	10uM	6h	LINCSCP_8063	A549
0.6417	7.4282e-44	366	pyrvinium-pamoate	NA	AR	10uM	6h	LINCSCP_12669	CORL23
0.641	9.6055e-44	366	SMR000047763	LSM-3244	NA	10uM	24h	LINCSCP_5412	A549
0.641	9.9552e-44	366	SMP2_000249	LSM-1820	ATP1A1	10uM	6h	LINCSCP_14201	HA1E
0.6407	1.0982e-43	366	O-Demethylated Adapalene	LSM-6237	RARG	10uM	6h	LINCSCP_954	A375
0.6404	1.2455e-43	366	Niclosamide	LSM-2787	STAT3	10uM	6h	LINCSCP_7704	A549
0.6403	1.2735e-43	366	YL-54	LSM-44651	NA	10uM	6h	LINCSCP_3099	A375
0.64	1.4297e-43	366	Xanthohumol	LSM-43235	VCP	10uM	24h	LINCSCP_6475	A549
0.64	1.4525e-43	366	Bufalin	LSM-3419	ATP1A1	10uM	6h	LINCSCP_14582	HA1E
0.639	2.143e-43	366	Omacetaxine Mepesuccinate	LSM-3716	NA	3uM	6h	LINCSCP_50501	PHH
