similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.8248	1.6805e-18	70	Lomitapide	LSM-45564	MTTP|P4HB	3.33uM	24h	LINCSCP_79632	A375
0.8209	3.3196e-18	70	SMR000047763	LSM-3244	NA	10uM	6h	LINCSCP_1733	A375
0.8194	4.2971e-18	70	MLS002264452	LSM-3372	NA	10uM	6h	LINCSCP_19767	HCC515
0.8083	2.6767e-17	70	Decitabine	LSM-5855	DNMT1|DNMT3A	1.11uM	24h	LINCSCP_70307	A375
0.7979	1.3395e-16	70	Phloretin	LSM-6221	NA	100uM	6h	LINCSCP_21657	HEPG2
0.7749	3.4859e-15	70	ST50206508	LSM-4392	NA	10uM	24h	LINCSCP_10674	ASC
0.7722	5.0209e-15	70	Strophanthidin	LSM-3891	ATP1A1	1uM	6h	LINCSCP_29070	HUH7
0.7701	6.5544e-15	70	BRD-K68565044	LSM-40994	NA	5uM	6h	LINCSCP_297231	VCAP
0.7605	2.217e-14	70	Mitoxantrone	LSM-2481	TOP2A	0.37uM	3h	LINCSCP_145690	MDAMB231
0.7566	3.5973e-14	70	16,16-Dimethyl prostaglandin e2	LSM-43285	HPGD	0.33uM	24h	LINCSCP_127271	HT29
0.7527	5.7491e-14	70	IMD-0354	LSM-3667	IKBKB	10uM	6h	LINCSCP_4817	A549
0.7509	7.0743e-14	70	Xanthohumol	LSM-43235	VCP	10uM	24h	LINCSCP_46825	PC3
0.7493	8.5678e-14	70	KI8751	LSM-3040	KDR	10uM	6h	LINCSCP_28988	HUH7
0.7457	1.312e-13	70	MLS002264468	LSM-3473	NA	10uM	24h	LINCSCP_1420	A375
0.7429	1.8085e-13	70	Phloretin	LSM-6221	NA	100uM	6h	LINCSCP_54179	SW620
0.7423	1.9299e-13	70	LDN 193189	LSM-1115	ACVR1|BMPR1A	3.33uM	3h	LINCSCP_163254	SKBR3
0.7402	2.4449e-13	70	Phloretin	LSM-6221	NA	100uM	6h	LINCSCP_54507	SW948
0.7401	2.4623e-13	70	I-BET151	LSM-6335	NA	10uM	24h	LINCSCP_112473	HEPG2
0.7386	2.9078e-13	70	pyrvinium-pamoate	NA	AR	10uM	6h	LINCSCP_12585	CL34
0.7367	3.6246e-13	70	NCGC00346967-01	LSM-6297	EPHB3	0.12uM	24h	LINCSCP_70383	A375
0.7354	4.1925e-13	70	Phloretin	LSM-6221	NA	100uM	6h	LINCSCP_55210	TYKNU
0.7307	6.9545e-13	70	BIBR-1532	LSM-43274	TERT	80uM	6h	LINCSCP_12605	CORL23
0.7265	1.0925e-12	70	CHEMBL2357005	LSM-6822	NA	10uM	6h	LINCSCP_50432	PHH
0.7254	1.2204e-12	70	CHEMBL416418	LSM-6211	ASAH1|UGCG	60uM	24h	LINCSCP_4476	A549
0.7254	1.2241e-12	70	Phloretin	LSM-6221	NA	100uM	6h	LINCSCP_4720	A549
