similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.6765	1.1817e-30	219	TW 37	LSM-6236	BCL2|BCL2L1|MCL1	10uM	6h	LINCSCP_205695	CL34
0.6573	1.8045e-28	219	MLS002264476	LSM-2977	NA	10uM	24h	LINCSCP_1400	A375
0.6565	2.1968e-28	219	ST057710	LSM-37202	NA	10uM	24h	LINCSCP_34747	MCF7
0.6379	2.0493e-26	219	PD-98059	LSM-3394	MAP2K1	10uM	6h	LINCSCP_21235	HCT116
0.6242	4.6552e-25	219	Fedratinib	LSM-1142	FLT3|JAK2	10uM	24h	LINCSCP_56833	VCAP
0.6085	1.4121e-23	219	Vorinostat	LSM-3828	HDAC1|HDAC2|HDAC3|HDAC6|HDAC8	3uM	24h	LINCSCP_37264	MCF7
0.6028	4.6611e-23	219	GSK-1070916	LSM-1062	AURKB|AURKC	10uM	24h	LINCSCP_240297	MCF7
0.602	5.4888e-23	219	SMR000075319	LSM-6371	KPNB1	3uM	24h	LINCSCP_9373	A549
0.5994	9.3762e-23	219	SCHEMBL2557158	LSM-4121	NA	10uM	24h	LINCSCP_57838	VCAP
0.5904	5.7881e-22	219	SMR000651449	LSM-3511	NA	10uM	6h	LINCSCP_21240	HCT116
0.5731	1.6268e-20	219	PAC-1	LSM-3119	CASP3	10uM	6h	LINCSCP_53735	SNU1040
0.5708	2.4725e-20	219	XMD 8-92	LSM-1094	MAPK7	10uM	6h	LINCSCP_59073	VCAP
0.5708	2.4817e-20	219	AC1OAV9H	LSM-6653	NA	10uM	24h	LINCSCP_58403	VCAP
0.5702	2.7922e-20	219	CHEMBL179288	LSM-3648	NA	10uM	6h	LINCSCP_50655	PL21
0.5665	5.4558e-20	219	Amoxapine	LSM-2021	DRD1|DRD2|DRD3|DRD4|DRD5|HTR2A|HTR6|SLC6A2|SLC6A4	10uM	24h	LINCSCP_7268	A549
0.5635	9.5109e-20	219	MLS002264436	LSM-2216	NA	10uM	24h	LINCSCP_57520	VCAP
0.5624	1.1509e-19	219	1268524-70-4	LSM-6332	NA	3.33uM	24h	LINCSCP_133710	MCF7
0.56	1.7821e-19	219	CHEMBL179288	LSM-3648	NA	10uM	6h	LINCSCP_21250	HCT116
0.5589	2.1756e-19	219	Vortioxetine (Lu AA21004) HBr	LSM-45585	HTR1A|HTR3A|SLC6A4	10uM	24h	LINCSCP_140075	MCF7
0.5561	3.543e-19	219	AC1O9ZP5	LSM-6676	NA	10uM	24h	LINCSCP_31985	MCF7
0.5547	4.5595e-19	219	CHEMBL299879	LSM-1923	NPY5R	10uM	24h	LINCSCP_7019	A549
0.554	5.0947e-19	219	13-Hydroxy-8,14,19-trimethoxy-4,10,12,16-tetramethyl-3,20,22-trioxo-2-azabicyclo[16.3.1]docosa-1(21),4,6,10,18-pentaen-9-yl carbamate	LSM-42815	HSP90AA1	3.33uM	3h	LINCSCP_132499	MCF7
0.5534	5.7101e-19	219	T 98475	LSM-3382	GNRHR	10uM	24h	LINCSCP_7328	A549
0.552	7.2841e-19	219	SMR000075319	LSM-6371	KPNB1	1uM	24h	LINCSCP_9372	A549
0.552	7.2908e-19	219	(R,S)-Indatraline	LSM-5209	MAOA|MAOB	10uM	24h	LINCSCP_5704	A549
0.5498	1.0656e-18	219	H89	LSM-42924	PRKACA	10uM	24h	LINCSCP_7302	A549
0.5498	1.0656e-18	219	LRRK2-IN-1	LSM-1086	LRRK2	10uM	6h	LINCSCP_59016	VCAP
0.5441	2.8234e-18	219	Bosutinib	LSM-1190	ABL1|BCR|CAMK2G|HCK|LYN|SRC	10uM	24h	LINCSCP_6517	A549
