similarity	pValue	nGenes	compound	lincsPertID	GeneTargets	concentration	time	signatureid	cellline
0.8219	1.4677e-34	136	Allitinib	LSM-1225	NA	3.33uM	24h	LINCSCP_129537	JURKAT
0.8048	3.7116e-32	136	NUTLIN 3	LSM-4288	MDM2	10uM	24h	LINCSCP_121169	HT29
0.7909	2.2884e-30	136	Alprostadil	LSM-42979	PTGER1|PTGER2	0.37uM	24h	LINCSCP_103778	HELA
0.7773	9.4949e-29	136	Tonabersat	LSM-45914	NA	10uM	24h	LINCSCP_103709	HELA
0.7679	1.0714e-27	136	Dipraglurant	LSM-45908	GRM5	10uM	24h	LINCSCP_95588	HA1E
0.7653	2.0736e-27	136	Fingolimod (FTY720) HCl	LSM-45416	S1PR1|S1PR2|S1PR3|S1PR4|S1PR5	3.33uM	24h	LINCSCP_92129	HA1E
0.7622	4.3955e-27	136	AS-605240	LSM-42784	PIK3CG	0.37uM	24h	LINCSCP_88220	HA1E
0.7592	9.2004e-27	136	Minaprine	LSM-2037	HTR2B|SLC6A4	10uM	24h	LINCSCP_122110	HT29
0.7578	1.2704e-26	136	Avanafil	LSM-45456	PDE5A	3.33uM	24h	LINCSCP_95655	HA1E
0.7574	1.4114e-26	136	Mitoxantrone	LSM-2481	TOP2A	10uM	3h	LINCSCP_85500	BT20
0.7558	2.0506e-26	136	NG,NG-Dimethyl-L-arginine, Dihydrochloride	LSM-45294	NA	3.33uM	24h	LINCSCP_103674	HELA
0.7505	7.1767e-26	136	Clozapine	LSM-2823	ADRA1A|ADRA1B|CHRM1|CHRM2|CHRM3|CHRM4|DRD1|DRD2|DRD3|DRD4|HRH1|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR2A|HTR2C|HTR6|HTR7	1.11uM	24h	LINCSCP_122238	HT29
0.7479	1.3061e-25	136	Semaxanib	LSM-42995	FLT1|FLT4|KDR|KIT|PDGFRB	10uM	24h	LINCSCP_95522	HA1E
0.7465	1.8053e-25	136	Nebivolol	LSM-45235	NA	10uM	24h	LINCSCP_92984	HA1E
0.7391	9.4564e-25	136	Chlorambucil	LSM-2645	NA	0.04uM	24h	LINCSCP_104086	HELA
0.7317	4.6012e-24	136	Taranabant	LSM-45803	CNR1	0.37uM	24h	LINCSCP_137733	MCF7
0.7308	5.559e-24	136	CHEMBL399379	LSM-6245	ACLY	80uM	6h	LINCSCP_206741	EFO27
0.7285	9.1255e-24	136	TIROFIBAN HYDROCHLORIDE	LSM-45871	ITGA2B|ITGB3	1.11uM	24h	LINCSCP_105485	HELA
0.7282	9.7768e-24	136	SJ 172550	LSM-43286	MDM4	10uM	6h	LINCSCP_40254	NCIH508
0.7267	1.3272e-23	136	Rimonabant	LSM-36994	CNR1	10uM	24h	LINCSCP_137898	MCF7
0.7258	1.5977e-23	136	CX-5461	LSM-6342	NA	0.04uM	24h	LINCSCP_147958	NPC.CAS9
0.7242	2.1981e-23	136	BRD-K44242139	LSM-39708	NA	10uM	24h	LINCSCP_41103	NEU
0.7187	6.8033e-23	136	AC1Q5RFA	LSM-43063	NA	0.04uM	24h	LINCSCP_93169	HA1E
0.7183	7.2851e-23	136	(13S)-3-Hydroxy-13-methyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-17-one	LSM-1506	ESR1	0.12uM	24h	LINCSCP_138868	MCF7
0.7169	9.7169e-23	136	Benzamil	LSM-3945	PKD2L1|SCNN1A|SCNN1B|SCNN1D|SCNN1G|SLC8A1	1.11uM	24h	LINCSCP_92070	HA1E
