SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_105597	Ketorolac	PTGS1|PTGS2	10uM	HELA	24h	
LINCSCP_105598	Ketorolac	PTGS1|PTGS2	3.33uM	HELA	24h	
LINCSCP_105599	Ketorolac	PTGS1|PTGS2	1.11uM	HELA	24h	
LINCSCP_105600	Ketorolac	PTGS1|PTGS2	0.37uM	HELA	24h	
LINCSCP_122392	Ketorolac	PTGS1|PTGS2	10uM	HT29	24h	
LINCSCP_122393	Ketorolac	PTGS1|PTGS2	3.33uM	HT29	24h	
LINCSCP_122394	Ketorolac	PTGS1|PTGS2	1.11uM	HT29	24h	
LINCSCP_122395	Ketorolac	PTGS1|PTGS2	0.37uM	HT29	24h	
LINCSCP_122396	Ketorolac	PTGS1|PTGS2	0.12uM	HT29	24h	
LINCSCP_122397	Ketorolac	PTGS1|PTGS2	0.04uM	HT29	24h	
LINCSCP_138975	Ketorolac	PTGS1|PTGS2	0.37uM	MCF7	24h	
LINCSCP_14635	Ketorolac	PTGS1|PTGS2	10uM	HA1E	24h	0
LINCSCP_14826	Ketorolac	PTGS1|PTGS2	10uM	HA1E	6h	1
LINCSCP_157177	Ketorolac	PTGS1|PTGS2	1.11uM	PC3	24h	
LINCSCP_157178	Ketorolac	PTGS1|PTGS2	0.37uM	PC3	24h	
LINCSCP_157179	Ketorolac	PTGS1|PTGS2	0.12uM	PC3	24h	
LINCSCP_170776	Ketorolac	PTGS1|PTGS2	10uM	YAPC	24h	
LINCSCP_170777	Ketorolac	PTGS1|PTGS2	3.33uM	YAPC	24h	
LINCSCP_170778	Ketorolac	PTGS1|PTGS2	1.11uM	YAPC	24h	
LINCSCP_170779	Ketorolac	PTGS1|PTGS2	0.37uM	YAPC	24h	
LINCSCP_170781	Ketorolac	PTGS1|PTGS2	0.04uM	YAPC	24h	
LINCSCP_176565	Ketorolac	PTGS1|PTGS2	10uM	A375	6h	0
LINCSCP_178657	Ketorolac	PTGS1|PTGS2	10uM	A375	6h	1
LINCSCP_179448	Ketorolac	PTGS1|PTGS2	10uM	A375	6h	0
LINCSCP_18782	Ketorolac	PTGS1|PTGS2	10uM	HCC515	24h	0
LINCSCP_189919	Ketorolac	PTGS1|PTGS2	10uM	A549	24h	0
LINCSCP_19019	Ketorolac	PTGS1|PTGS2	10uM	HCC515	6h	1
LINCSCP_191706	Ketorolac	PTGS1|PTGS2	10uM	A549	24h	0
LINCSCP_203851	Ketorolac	PTGS1|PTGS2	10uM	ASC	24h	1
LINCSCP_244718	Ketorolac	PTGS1|PTGS2	10uM	MCF7	6h	0
LINCSCP_31783	Ketorolac	PTGS1|PTGS2	10uM	MCF7	6h	1
LINCSCP_32831	Ketorolac	PTGS1|PTGS2	10uM	MCF7	24h	0
LINCSCP_47840	Ketorolac	PTGS1|PTGS2	10uM	PC3	6h	1
LINCSCP_58071	Ketorolac	PTGS1|PTGS2	10uM	VCAP	24h	0
LINCSCP_5812	Ketorolac	PTGS1|PTGS2	10uM	A549	6h	1
LINCSCP_75434	Ketorolac	PTGS1|PTGS2	10uM	A375	24h	
LINCSCP_75435	Ketorolac	PTGS1|PTGS2	3.33uM	A375	24h	
LINCSCP_75436	Ketorolac	PTGS1|PTGS2	1.11uM	A375	24h	
LINCSCP_75437	Ketorolac	PTGS1|PTGS2	0.37uM	A375	24h	
LINCSCP_75438	Ketorolac	PTGS1|PTGS2	0.12uM	A375	24h	
LINCSCP_93769	Ketorolac	PTGS1|PTGS2	3.33uM	HA1E	24h	
LINCSCP_93770	Ketorolac	PTGS1|PTGS2	1.11uM	HA1E	24h	
LINCSCP_93771	Ketorolac	PTGS1|PTGS2	0.37uM	HA1E	24h	
LINCSCP_93772	Ketorolac	PTGS1|PTGS2	0.12uM	HA1E	24h	
