SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10141	Crizotinib	ALK|MET	0.12uM	A549	24h	0
LINCSCP_10142	Crizotinib	ALK|MET	0.37uM	A549	24h	0
LINCSCP_10143	Crizotinib	ALK|MET	1.11uM	A549	24h	0
LINCSCP_10144	Crizotinib	ALK|MET	3.33uM	A549	24h	0
LINCSCP_109677	Crizotinib	ALK|MET	10uM	HELA	24h	
LINCSCP_109679	Crizotinib	ALK|MET	1.11uM	HELA	24h	
LINCSCP_109681	Crizotinib	ALK|MET	0.12uM	HELA	24h	
LINCSCP_11077	Crizotinib	ALK|MET	10uM	ASC	24h	1
LINCSCP_111199	Crizotinib	ALK|MET	10uM	HEPG2	24h	
LINCSCP_111201	Crizotinib	ALK|MET	1.11uM	HEPG2	24h	
LINCSCP_111202	Crizotinib	ALK|MET	0.37uM	HEPG2	24h	
LINCSCP_111203	Crizotinib	ALK|MET	0.12uM	HEPG2	24h	
LINCSCP_114745	Crizotinib	ALK|MET	10uM	HS578T	24h	
LINCSCP_114746	Crizotinib	ALK|MET	3.33uM	HS578T	24h	
LINCSCP_114747	Crizotinib	ALK|MET	1.11uM	HS578T	24h	
LINCSCP_114748	Crizotinib	ALK|MET	0.37uM	HS578T	24h	
LINCSCP_114749	Crizotinib	ALK|MET	0.12uM	HS578T	24h	
LINCSCP_115098	Crizotinib	ALK|MET	10uM	HS578T	3h	
LINCSCP_115099	Crizotinib	ALK|MET	3.33uM	HS578T	3h	
LINCSCP_115100	Crizotinib	ALK|MET	1.11uM	HS578T	3h	
LINCSCP_115101	Crizotinib	ALK|MET	0.37uM	HS578T	3h	
LINCSCP_115102	Crizotinib	ALK|MET	0.12uM	HS578T	3h	
LINCSCP_115103	Crizotinib	ALK|MET	0.04uM	HS578T	3h	
LINCSCP_116157	Crizotinib	ALK|MET	10uM	HT29	24h	
LINCSCP_116158	Crizotinib	ALK|MET	3.33uM	HT29	24h	
LINCSCP_116162	Crizotinib	ALK|MET	0.04uM	HT29	24h	
LINCSCP_11798	Crizotinib	ALK|MET	0.1uM	BT20	24h	0
LINCSCP_11799	Crizotinib	ALK|MET	10uM	BT20	24h	0
LINCSCP_12027	Crizotinib	ALK|MET	0.1uM	BT20	6h	0
LINCSCP_12028	Crizotinib	ALK|MET	10uM	BT20	6h	1
LINCSCP_12029	Crizotinib	ALK|MET	1uM	BT20	6h	0
LINCSCP_126478	Crizotinib	ALK|MET	10uM	HT29	24h	
LINCSCP_126479	Crizotinib	ALK|MET	3.33uM	HT29	24h	
LINCSCP_126480	Crizotinib	ALK|MET	1.11uM	HT29	24h	
LINCSCP_130440	Crizotinib	ALK|MET	10uM	MCF10A	24h	
LINCSCP_130441	Crizotinib	ALK|MET	3.33uM	MCF10A	24h	
LINCSCP_130442	Crizotinib	ALK|MET	1.11uM	MCF10A	24h	
LINCSCP_130443	Crizotinib	ALK|MET	0.37uM	MCF10A	24h	
LINCSCP_130444	Crizotinib	ALK|MET	0.12uM	MCF10A	24h	
LINCSCP_130445	Crizotinib	ALK|MET	0.04uM	MCF10A	24h	
LINCSCP_130793	Crizotinib	ALK|MET	10uM	MCF10A	3h	
LINCSCP_130794	Crizotinib	ALK|MET	3.33uM	MCF10A	3h	
LINCSCP_130796	Crizotinib	ALK|MET	0.37uM	MCF10A	3h	
LINCSCP_130798	Crizotinib	ALK|MET	0.04uM	MCF10A	3h	
LINCSCP_131850	Crizotinib	ALK|MET	10uM	MCF7	24h	
LINCSCP_131851	Crizotinib	ALK|MET	3.33uM	MCF7	24h	
LINCSCP_131852	Crizotinib	ALK|MET	1.11uM	MCF7	24h	
LINCSCP_131853	Crizotinib	ALK|MET	0.37uM	MCF7	24h	
LINCSCP_131854	Crizotinib	ALK|MET	0.12uM	MCF7	24h	
LINCSCP_131855	Crizotinib	ALK|MET	0.04uM	MCF7	24h	
LINCSCP_132204	Crizotinib	ALK|MET	10uM	MCF7	3h	
LINCSCP_132205	Crizotinib	ALK|MET	3.33uM	MCF7	3h	
LINCSCP_132206	Crizotinib	ALK|MET	1.11uM	MCF7	3h	
LINCSCP_143063	Crizotinib	ALK|MET	10uM	MCF7	24h	
LINCSCP_143064	Crizotinib	ALK|MET	3.33uM	MCF7	24h	
LINCSCP_143065	Crizotinib	ALK|MET	1.11uM	MCF7	24h	
LINCSCP_143067	Crizotinib	ALK|MET	0.12uM	MCF7	24h	
LINCSCP_144587	Crizotinib	ALK|MET	10uM	MDAMB231	24h	
LINCSCP_144588	Crizotinib	ALK|MET	3.33uM	MDAMB231	24h	
LINCSCP_144589	Crizotinib	ALK|MET	1.11uM	MDAMB231	24h	
LINCSCP_144590	Crizotinib	ALK|MET	0.37uM	MDAMB231	24h	
LINCSCP_144939	Crizotinib	ALK|MET	10uM	MDAMB231	3h	
LINCSCP_144941	Crizotinib	ALK|MET	1.11uM	MDAMB231	3h	
LINCSCP_144943	Crizotinib	ALK|MET	0.12uM	MDAMB231	3h	
LINCSCP_144944	Crizotinib	ALK|MET	0.04uM	MDAMB231	3h	
LINCSCP_150757	Crizotinib	ALK|MET	10uM	PC3	24h	
LINCSCP_150758	Crizotinib	ALK|MET	3.33uM	PC3	24h	
LINCSCP_150759	Crizotinib	ALK|MET	1.11uM	PC3	24h	
LINCSCP_150760	Crizotinib	ALK|MET	0.37uM	PC3	24h	
LINCSCP_150761	Crizotinib	ALK|MET	0.12uM	PC3	24h	
