SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_100428	SCHEMBL618594		10uM	HCC515	24h	
LINCSCP_100429	SCHEMBL618594		3.33uM	HCC515	24h	
LINCSCP_100430	SCHEMBL618594		1.11uM	HCC515	24h	
LINCSCP_100431	SCHEMBL618594		0.37uM	HCC515	24h	
LINCSCP_100432	SCHEMBL618594		0.12uM	HCC515	24h	
LINCSCP_100433	SCHEMBL618594		0.04uM	HCC515	24h	
LINCSCP_112261	SCHEMBL618594		10uM	HEPG2	24h	
LINCSCP_112262	SCHEMBL618594		3.33uM	HEPG2	24h	
LINCSCP_112263	SCHEMBL618594		1.11uM	HEPG2	24h	
LINCSCP_112264	SCHEMBL618594		0.37uM	HEPG2	24h	
LINCSCP_112265	SCHEMBL618594		0.12uM	HEPG2	24h	
LINCSCP_112266	SCHEMBL618594		0.04uM	HEPG2	24h	
LINCSCP_114034	SCHEMBL618594		3.33uM	HME1	24h	
LINCSCP_114038	SCHEMBL618594		0.04uM	HME1	24h	
LINCSCP_11613	SCHEMBL618594		0.1uM	BT20	24h	1
LINCSCP_11614	SCHEMBL618594		0.5uM	BT20	24h	0
LINCSCP_11615	SCHEMBL618594		1uM	BT20	24h	0
LINCSCP_117219	SCHEMBL618594		10uM	HT29	24h	
LINCSCP_117220	SCHEMBL618594		3.33uM	HT29	24h	
LINCSCP_117221	SCHEMBL618594		1.11uM	HT29	24h	
LINCSCP_117222	SCHEMBL618594		0.37uM	HT29	24h	
LINCSCP_117223	SCHEMBL618594		0.12uM	HT29	24h	
LINCSCP_11868	SCHEMBL618594		0.1uM	BT20	6h	0
LINCSCP_11869	SCHEMBL618594		10uM	BT20	6h	0
LINCSCP_128681	SCHEMBL618594		10uM	HUVEC	24h	
LINCSCP_128683	SCHEMBL618594		1.11uM	HUVEC	24h	
LINCSCP_128684	SCHEMBL618594		0.37uM	HUVEC	24h	
LINCSCP_128685	SCHEMBL618594		0.12uM	HUVEC	24h	
LINCSCP_128686	SCHEMBL618594		0.04uM	HUVEC	24h	
LINCSCP_133617	SCHEMBL618594		10uM	MCF7	24h	
LINCSCP_133618	SCHEMBL618594		3.33uM	MCF7	24h	
LINCSCP_133620	SCHEMBL618594		0.37uM	MCF7	24h	
LINCSCP_133621	SCHEMBL618594		0.12uM	MCF7	24h	
LINCSCP_133622	SCHEMBL618594		0.04uM	MCF7	24h	
LINCSCP_146693	SCHEMBL618594		10uM	NEU	24h	
LINCSCP_146694	SCHEMBL618594		3.33uM	NEU	24h	
LINCSCP_146695	SCHEMBL618594		1.11uM	NEU	24h	
LINCSCP_146696	SCHEMBL618594		0.37uM	NEU	24h	
LINCSCP_146697	SCHEMBL618594		0.12uM	NEU	24h	
LINCSCP_147725	SCHEMBL618594		10uM	NPC.CAS9	24h	
LINCSCP_147726	SCHEMBL618594		3.33uM	NPC.CAS9	24h	
LINCSCP_147727	SCHEMBL618594		1.11uM	NPC.CAS9	24h	
LINCSCP_147728	SCHEMBL618594		0.37uM	NPC.CAS9	24h	
LINCSCP_147730	SCHEMBL618594		0.04uM	NPC.CAS9	24h	
LINCSCP_148753	SCHEMBL618594		10uM	NPC	24h	
LINCSCP_148754	SCHEMBL618594		3.33uM	NPC	24h	
