SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_102988	Sitagliptin	DPP4	1.11uM	HELA	24h	
LINCSCP_102989	Sitagliptin	DPP4	0.37uM	HELA	24h	
LINCSCP_102990	Sitagliptin	DPP4	0.12uM	HELA	24h	
LINCSCP_102991	Sitagliptin	DPP4	0.04uM	HELA	24h	
LINCSCP_119780	Sitagliptin	DPP4	10uM	HT29	24h	
LINCSCP_119782	Sitagliptin	DPP4	1.11uM	HT29	24h	
LINCSCP_136358	Sitagliptin	DPP4	10uM	MCF7	24h	
LINCSCP_136359	Sitagliptin	DPP4	3.33uM	MCF7	24h	
LINCSCP_136360	Sitagliptin	DPP4	1.11uM	MCF7	24h	
LINCSCP_154566	Sitagliptin	DPP4	10uM	PC3	24h	
LINCSCP_154567	Sitagliptin	DPP4	3.33uM	PC3	24h	
LINCSCP_154568	Sitagliptin	DPP4	1.11uM	PC3	24h	
LINCSCP_154570	Sitagliptin	DPP4	0.12uM	PC3	24h	
LINCSCP_16455	Sitagliptin	DPP4	10uM	HA1E	6h	1
LINCSCP_168164	Sitagliptin	DPP4	10uM	YAPC	24h	
LINCSCP_168166	Sitagliptin	DPP4	1.11uM	YAPC	24h	
LINCSCP_168167	Sitagliptin	DPP4	0.37uM	YAPC	24h	
LINCSCP_20236	Sitagliptin	DPP4	10uM	HCC515	6h	1
LINCSCP_22333	Sitagliptin	DPP4	10uM	HEPG2	6h	1
LINCSCP_294817	Sitagliptin	DPP4	10uM	VCAP	24h	0
LINCSCP_32147	Sitagliptin	DPP4	10uM	MCF7	24h	0
LINCSCP_40887	Sitagliptin	DPP4	10uM	NEU	24h	1
LINCSCP_46575	Sitagliptin	DPP4	10uM	PC3	6h	1
LINCSCP_6251	Sitagliptin	DPP4	10uM	A549	6h	1
LINCSCP_72859	Sitagliptin	DPP4	1.11uM	A375	24h	
LINCSCP_72860	Sitagliptin	DPP4	0.37uM	A375	24h	
LINCSCP_91178	Sitagliptin	DPP4	10uM	HA1E	24h	
LINCSCP_91180	Sitagliptin	DPP4	1.11uM	HA1E	24h	
LINCSCP_91181	Sitagliptin	DPP4	0.37uM	HA1E	24h	
