SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_14017	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	HA1E	24h	0
LINCSCP_14212	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	HA1E	6h	1
LINCSCP_18197	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	HCC515	24h	0
LINCSCP_18383	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	HCC515	6h	1
LINCSCP_22730	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	HEPG2	6h	1
LINCSCP_23345	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	HEPG2	24h	1
LINCSCP_23346	Aminopurvalanol	CDK1|CDK2|CDK5	50uM	HEPG2	24h	0
LINCSCP_23585	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	HEPG2	6h	0
LINCSCP_23586	Aminopurvalanol	CDK1|CDK2|CDK5	50uM	HEPG2	6h	0
LINCSCP_253641	Aminopurvalanol	CDK1|CDK2|CDK5	0.5uM	MCF7	6h	0
LINCSCP_2688	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	A375	6h	1
LINCSCP_26895	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	HT29	6h	1
LINCSCP_28726	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	HUH7	24h	0
LINCSCP_28727	Aminopurvalanol	CDK1|CDK2|CDK5	50uM	HUH7	24h	1
LINCSCP_28922	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	HUH7	6h	0
LINCSCP_28923	Aminopurvalanol	CDK1|CDK2|CDK5	50uM	HUH7	6h	0
LINCSCP_33069	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	MCF7	24h	0
LINCSCP_33193	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	MCF7	6h	1
LINCSCP_37634	Aminopurvalanol	CDK1|CDK2|CDK5	0.5uM	MCF7	24h	0
LINCSCP_37635	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	MCF7	24h	0
LINCSCP_37636	Aminopurvalanol	CDK1|CDK2|CDK5	3uM	MCF7	24h	0
LINCSCP_37767	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	MCF7	6h	1
LINCSCP_37768	Aminopurvalanol	CDK1|CDK2|CDK5	3uM	MCF7	6h	0
LINCSCP_40974	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	NEU	24h	1
LINCSCP_44196	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	PC3	24h	0
LINCSCP_44289	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	PC3	6h	1
LINCSCP_50276	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	PHH	24h	0
LINCSCP_50277	Aminopurvalanol	CDK1|CDK2|CDK5	50uM	PHH	24h	1
LINCSCP_50426	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	PHH	6h	0
LINCSCP_50427	Aminopurvalanol	CDK1|CDK2|CDK5	50uM	PHH	6h	0
LINCSCP_52569	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	SKB	24h	1
LINCSCP_55924	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	VCAP	24h	0
LINCSCP_56124	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	VCAP	6h	1
LINCSCP_7024	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	A549	24h	0
LINCSCP_7148	Aminopurvalanol	CDK1|CDK2|CDK5	10uM	A549	6h	1
