SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10153	MLS004683634		10uM	A549	24h	1
LINCSCP_10154	MLS004683634		3.33uM	A549	24h	0
LINCSCP_17524	MLS004683634		1.11uM	HA1E	24h	0
LINCSCP_20667	MLS004683634		10uM	HCC515	6h	0
LINCSCP_213324	MLS004683634		0.04uM	HA1E	24h	0
LINCSCP_213327	MLS004683634		10uM	HA1E	24h	1
LINCSCP_218208	MLS004683634		0.12uM	HCC515	24h	1
LINCSCP_23268	MLS004683634		10uM	HEPG2	6h	0
LINCSCP_24096	MLS004683634		0.12uM	HEPG2	24h	1
LINCSCP_27251	MLS004683634		10uM	HT29	6h	0
LINCSCP_280525	MLS004683634		3.33uM	PC3	24h	0
LINCSCP_28677	MLS004683634		0.04uM	HT29	24h	0
LINCSCP_28678	MLS004683634		0.12uM	HT29	24h	1
LINCSCP_28679	MLS004683634		0.37uM	HT29	24h	0
LINCSCP_28680	MLS004683634		1.11uM	HT29	24h	0
LINCSCP_34083	MLS004683634		10uM	MCF7	6h	0
LINCSCP_38767	MLS004683634		0.04uM	MCF7	24h	1
LINCSCP_38768	MLS004683634		0.37uM	MCF7	24h	0
LINCSCP_38769	MLS004683634		10uM	MCF7	24h	0
LINCSCP_38770	MLS004683634		3.33uM	MCF7	24h	0
LINCSCP_49709	MLS004683634		0.12uM	PC3	24h	0
LINCSCP_49710	MLS004683634		10uM	PC3	24h	1
LINCSCP_59271	MLS004683634		10uM	VCAP	24h	0
LINCSCP_59394	MLS004683634		10uM	VCAP	6h	1
