SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_105787	PENICILLIN V POTASSIUM		0.12uM	HELA	24h	
LINCSCP_122578	PENICILLIN V POTASSIUM		10uM	HT29	24h	
LINCSCP_122579	PENICILLIN V POTASSIUM		3.33uM	HT29	24h	
LINCSCP_139158	PENICILLIN V POTASSIUM		10uM	MCF7	24h	
LINCSCP_139159	PENICILLIN V POTASSIUM		3.33uM	MCF7	24h	
LINCSCP_139160	PENICILLIN V POTASSIUM		1.11uM	MCF7	24h	
LINCSCP_139162	PENICILLIN V POTASSIUM		0.12uM	MCF7	24h	
LINCSCP_139163	PENICILLIN V POTASSIUM		0.04uM	MCF7	24h	
LINCSCP_157361	PENICILLIN V POTASSIUM		10uM	PC3	24h	
LINCSCP_170963	PENICILLIN V POTASSIUM		3.33uM	YAPC	24h	
LINCSCP_75620	PENICILLIN V POTASSIUM		10uM	A375	24h	
LINCSCP_75621	PENICILLIN V POTASSIUM		3.33uM	A375	24h	
LINCSCP_75622	PENICILLIN V POTASSIUM		1.11uM	A375	24h	
LINCSCP_75623	PENICILLIN V POTASSIUM		0.37uM	A375	24h	
LINCSCP_75625	PENICILLIN V POTASSIUM		0.04uM	A375	24h	
LINCSCP_93955	PENICILLIN V POTASSIUM		3.33uM	HA1E	24h	
LINCSCP_93956	PENICILLIN V POTASSIUM		1.11uM	HA1E	24h	
LINCSCP_93958	PENICILLIN V POTASSIUM		0.12uM	HA1E	24h	
LINCSCP_93959	PENICILLIN V POTASSIUM		0.04uM	HA1E	24h	
