SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_104129	Rifabutin		10uM	HELA	24h	
LINCSCP_104130	Rifabutin		3.33uM	HELA	24h	
LINCSCP_104131	Rifabutin		1.11uM	HELA	24h	
LINCSCP_104132	Rifabutin		0.37uM	HELA	24h	
LINCSCP_104133	Rifabutin		0.12uM	HELA	24h	
LINCSCP_104134	Rifabutin		0.04uM	HELA	24h	
LINCSCP_120923	Rifabutin		10uM	HT29	24h	
LINCSCP_120926	Rifabutin		0.37uM	HT29	24h	
LINCSCP_120927	Rifabutin		0.12uM	HT29	24h	
LINCSCP_120928	Rifabutin		0.04uM	HT29	24h	
LINCSCP_137502	Rifabutin		10uM	MCF7	24h	
LINCSCP_137503	Rifabutin		3.33uM	MCF7	24h	
LINCSCP_155708	Rifabutin		10uM	PC3	24h	
LINCSCP_155710	Rifabutin		1.11uM	PC3	24h	
LINCSCP_155711	Rifabutin		0.37uM	PC3	24h	
LINCSCP_155713	Rifabutin		0.04uM	PC3	24h	
LINCSCP_169308	Rifabutin		10uM	YAPC	24h	
LINCSCP_169309	Rifabutin		3.33uM	YAPC	24h	
LINCSCP_1896	Rifabutin		10uM	A375	6h	1
LINCSCP_211166	Rifabutin		10uM	HA1E	6h	1
LINCSCP_2339	Rifabutin		10uM	A375	6h	0
LINCSCP_32477	Rifabutin		10uM	MCF7	24h	0
LINCSCP_34695	MLS002154158		10uM	MCF7	6h	1
LINCSCP_46747	Rifabutin		10uM	PC3	24h	0
LINCSCP_47776	MLS002154158		10uM	PC3	24h	1
LINCSCP_58127	Rifabutin		10uM	VCAP	24h	0
LINCSCP_58862	Rifabutin		10uM	VCAP	24h	0
LINCSCP_6384	Rifabutin		10uM	A549	24h	0
LINCSCP_73981	Rifabutin		3.33uM	A375	24h	
LINCSCP_73982	Rifabutin		1.11uM	A375	24h	
LINCSCP_73983	Rifabutin		0.37uM	A375	24h	
LINCSCP_73984	Rifabutin		0.12uM	A375	24h	
LINCSCP_73985	Rifabutin		0.04uM	A375	24h	
LINCSCP_92319	Rifabutin		10uM	HA1E	24h	
LINCSCP_92320	Rifabutin		3.33uM	HA1E	24h	
LINCSCP_92321	Rifabutin		1.11uM	HA1E	24h	
LINCSCP_92322	Rifabutin		0.37uM	HA1E	24h	
LINCSCP_92324	Rifabutin		0.04uM	HA1E	24h	
