SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_100288	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	10uM	HCC515	24h	
LINCSCP_100289	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	HCC515	24h	
LINCSCP_100290	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	1.11uM	HCC515	24h	
LINCSCP_100291	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	HCC515	24h	
LINCSCP_100292	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.12uM	HCC515	24h	
LINCSCP_100293	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.04uM	HCC515	24h	
LINCSCP_100646	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	10uM	HCC515	24h	
LINCSCP_100647	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	HCC515	24h	
LINCSCP_100648	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	1.11uM	HCC515	24h	
LINCSCP_100650	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.12uM	HCC515	24h	
LINCSCP_100651	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.04uM	HCC515	24h	
LINCSCP_100998	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	10uM	HCC515	24h	
LINCSCP_100999	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	HCC515	24h	
LINCSCP_101000	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	1.11uM	HCC515	24h	
LINCSCP_101001	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	HCC515	24h	
LINCSCP_101002	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.12uM	HCC515	24h	
LINCSCP_101003	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.04uM	HCC515	24h	
LINCSCP_111272	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	HEPG2	24h	
LINCSCP_111273	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	1.11uM	HEPG2	24h	
LINCSCP_111274	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	HEPG2	24h	
LINCSCP_111577	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	10uM	HEPG2	24h	
LINCSCP_111578	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	HEPG2	24h	
LINCSCP_111580	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	HEPG2	24h	
LINCSCP_112121	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	10uM	HEPG2	24h	
LINCSCP_112122	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	HEPG2	24h	
LINCSCP_112123	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	1.11uM	HEPG2	24h	
LINCSCP_112124	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	HEPG2	24h	
LINCSCP_112125	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.12uM	HEPG2	24h	
LINCSCP_112126	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.04uM	HEPG2	24h	
LINCSCP_112479	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	10uM	HEPG2	24h	
LINCSCP_112480	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	HEPG2	24h	
LINCSCP_112481	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	1.11uM	HEPG2	24h	
LINCSCP_112482	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	HEPG2	24h	
LINCSCP_112483	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.12uM	HEPG2	24h	
LINCSCP_112484	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.04uM	HEPG2	24h	
LINCSCP_112830	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	10uM	HEPG2	24h	
LINCSCP_112831	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	HEPG2	24h	
LINCSCP_112832	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	1.11uM	HEPG2	24h	
LINCSCP_112833	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	HEPG2	24h	
LINCSCP_112834	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.12uM	HEPG2	24h	
LINCSCP_112835	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.04uM	HEPG2	24h	
LINCSCP_112999	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	HME1	24h	
LINCSCP_113000	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	1.11uM	HME1	24h	
LINCSCP_113001	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	HME1	24h	
LINCSCP_113002	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.12uM	HME1	24h	
LINCSCP_113349	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	10uM	HME1	3h	
LINCSCP_113350	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	3.33uM	HME1	3h	
LINCSCP_113351	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	1.11uM	HME1	3h	
LINCSCP_113352	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.37uM	HME1	3h	
LINCSCP_113353	GSK 1059615	PIK3CA|PIK3CB|PIK3CD|PIK3CG	0.12uM	HME1	3h	
