SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_100544	GSK J4		10uM	HCC515	24h	
LINCSCP_100545	GSK J4		3.33uM	HCC515	24h	
LINCSCP_100546	GSK J4		1.11uM	HCC515	24h	
LINCSCP_100547	GSK J4		0.37uM	HCC515	24h	
LINCSCP_100548	GSK J4		0.12uM	HCC515	24h	
LINCSCP_100549	GSK J4		0.04uM	HCC515	24h	
LINCSCP_112377	GSK J4		10uM	HEPG2	24h	
LINCSCP_112379	GSK J4		1.11uM	HEPG2	24h	
LINCSCP_114149	GSK J4		10uM	HME1	24h	
LINCSCP_114150	GSK J4		3.33uM	HME1	24h	
LINCSCP_114152	GSK J4		0.37uM	HME1	24h	
LINCSCP_114154	GSK J4		0.04uM	HME1	24h	
LINCSCP_117335	GSK J4		10uM	HT29	24h	
LINCSCP_117336	GSK J4		3.33uM	HT29	24h	
LINCSCP_128793	GSK J4		10uM	HUVEC	24h	
LINCSCP_128796	GSK J4		0.37uM	HUVEC	24h	
LINCSCP_128797	GSK J4		0.12uM	HUVEC	24h	
LINCSCP_133733	GSK J4		10uM	MCF7	24h	
LINCSCP_133734	GSK J4		3.33uM	MCF7	24h	
LINCSCP_133735	GSK J4		1.11uM	MCF7	24h	
LINCSCP_133736	GSK J4		0.37uM	MCF7	24h	
LINCSCP_133737	GSK J4		0.12uM	MCF7	24h	
LINCSCP_133738	GSK J4		0.04uM	MCF7	24h	
LINCSCP_146801	GSK J4		10uM	NEU	24h	
LINCSCP_146802	GSK J4		3.33uM	NEU	24h	
LINCSCP_146803	GSK J4		1.11uM	NEU	24h	
LINCSCP_146805	GSK J4		0.12uM	NEU	24h	
LINCSCP_146806	GSK J4		0.04uM	NEU	24h	
LINCSCP_147835	GSK J4		10uM	NPC.CAS9	24h	
LINCSCP_147840	GSK J4		0.04uM	NPC.CAS9	24h	
LINCSCP_148866	GSK J4		10uM	NPC	24h	
LINCSCP_148871	GSK J4		0.04uM	NPC	24h	
LINCSCP_149992	GSK J4		10uM	NPC.TAK	24h	
LINCSCP_149997	GSK J4		0.04uM	NPC.TAK	24h	
LINCSCP_151940	GSK J4		0.04uM	PC3	24h	
LINCSCP_164664	GSK J4		10uM	SKL.C	24h	
LINCSCP_164665	GSK J4		3.33uM	SKL.C	24h	
LINCSCP_164667	GSK J4		0.37uM	SKL.C	24h	
LINCSCP_164668	GSK J4		0.12uM	SKL.C	24h	
LINCSCP_164669	GSK J4		0.04uM	SKL.C	24h	
LINCSCP_165728	GSK J4		0.12uM	SKL	24h	
LINCSCP_70149	GSK J4		10uM	A375	24h	
LINCSCP_70151	GSK J4		1.11uM	A375	24h	
LINCSCP_70153	GSK J4		0.12uM	A375	24h	
LINCSCP_70154	GSK J4		0.04uM	A375	24h	
LINCSCP_82198	GSK J4		10uM	A549	24h	
LINCSCP_82199	GSK J4		3.33uM	A549	24h	
LINCSCP_83446	GSK J4		0.12uM	ASC.C	24h	
LINCSCP_83447	GSK J4		0.04uM	ASC.C	24h	
LINCSCP_84508	GSK J4		1.11uM	ASC	24h	
LINCSCP_86982	GSK J4		10uM	CD34	24h	
LINCSCP_86984	GSK J4		1.11uM	CD34	24h	
LINCSCP_86986	GSK J4		0.12uM	CD34	24h	
LINCSCP_86987	GSK J4		0.04uM	CD34	24h	
LINCSCP_88736	GSK J4		10uM	HA1E	24h	
LINCSCP_88739	GSK J4		0.37uM	HA1E	24h	
LINCSCP_88740	GSK J4		0.12uM	HA1E	24h	
LINCSCP_88741	GSK J4		0.04uM	HA1E	24h	
