SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10009	CHEMBL3183436		0.04uM	A549	24h	0
LINCSCP_10010	CHEMBL3183436		0.12uM	A549	24h	0
LINCSCP_10011	CHEMBL3183436		10uM	A549	24h	0
LINCSCP_10012	CHEMBL3183436		1.11uM	A549	24h	1
LINCSCP_10013	CHEMBL3183436		3.33uM	A549	24h	0
LINCSCP_17408	CHEMBL3183436		0.37uM	HA1E	24h	1
LINCSCP_17409	CHEMBL3183436		10uM	HA1E	24h	0
LINCSCP_17410	CHEMBL3183436		1.11uM	HA1E	24h	0
LINCSCP_17411	CHEMBL3183436		3.33uM	HA1E	24h	0
LINCSCP_187471	CHEMBL3183436		1uM	A375	24h	0
LINCSCP_20910	CHEMBL3183436		10uM	HCC515	24h	0
LINCSCP_213170	CHEMBL3183436		0.04uM	HA1E	24h	0
LINCSCP_213171	CHEMBL3183436		0.12uM	HA1E	24h	0
LINCSCP_218057	CHEMBL3183436		0.37uM	HCC515	24h	1
LINCSCP_221905	CHEMBL3183436		0.37uM	HEPG2	24h	0
LINCSCP_23963	CHEMBL3183436		0.12uM	HEPG2	24h	0
LINCSCP_23964	CHEMBL3183436		10uM	HEPG2	24h	0
LINCSCP_23965	CHEMBL3183436		1.11uM	HEPG2	24h	1
LINCSCP_250457	CHEMBL3183436		0.001uM	MCF7	24h	0
LINCSCP_250462	CHEMBL3183436		1uM	MCF7	24h	0
LINCSCP_250463	CHEMBL3183436		3uM	MCF7	24h	0
LINCSCP_250617	CHEMBL3183436		0.001uM	MCF7	6h	0
LINCSCP_250623	CHEMBL3183436		3uM	MCF7	6h	0
LINCSCP_255155	CHEMBL3183436		10uM	MCF7	24h	0
LINCSCP_255156	CHEMBL3183436		1uM	MCF7	24h	0
LINCSCP_255157	CHEMBL3183436		3uM	MCF7	24h	0
LINCSCP_280363	CHEMBL3183436		3.33uM	PC3	24h	0
LINCSCP_280597	CHEMBL3183436		10uM	PC3	6h	0
LINCSCP_280600	CHEMBL3183436		5uM	PC3	6h	0
LINCSCP_28568	CHEMBL3183436		0.04uM	HT29	24h	1
LINCSCP_35670	CHEMBL3183436		0.001uM	MCF7	24h	0
LINCSCP_35671	CHEMBL3183436		10uM	MCF7	24h	0
LINCSCP_35799	CHEMBL3183436		10uM	MCF7	6h	0
LINCSCP_38611	CHEMBL3183436		0.04uM	MCF7	24h	0
LINCSCP_38612	CHEMBL3183436		0.12uM	MCF7	24h	0
LINCSCP_38613	CHEMBL3183436		0.37uM	MCF7	24h	0
LINCSCP_38614	CHEMBL3183436		10uM	MCF7	24h	1
LINCSCP_38615	CHEMBL3183436		1.11uM	MCF7	24h	0
LINCSCP_38616	CHEMBL3183436		3.33uM	MCF7	24h	0
LINCSCP_38792	CHEMBL3183436		0.5uM	MCF7	24h	0
LINCSCP_38793	CHEMBL3183436		5uM	MCF7	24h	0
LINCSCP_38819	CHEMBL3183436		0.1uM	MCF7	6h	0
LINCSCP_3951	CHEMBL3183436		0.04uM	A375	24h	0
LINCSCP_3952	CHEMBL3183436		10uM	A375	24h	0
LINCSCP_3953	CHEMBL3183436		3.33uM	A375	24h	0
LINCSCP_4065	CHEMBL3183436		10uM	A375	24h	0
LINCSCP_4066	CHEMBL3183436		3uM	A375	24h	0
LINCSCP_4067	CHEMBL3183436		5uM	A375	24h	0
LINCSCP_4098	CHEMBL3183436		1uM	A375	6h	0
LINCSCP_4099	CHEMBL3183436		3uM	A375	6h	0
LINCSCP_49589	CHEMBL3183436		0.37uM	PC3	24h	0
LINCSCP_49590	CHEMBL3183436		10uM	PC3	24h	1
LINCSCP_49591	CHEMBL3183436		1.11uM	PC3	24h	0
LINCSCP_49725	CHEMBL3183436		0.1uM	PC3	24h	0
LINCSCP_49726	CHEMBL3183436		3uM	PC3	24h	0
LINCSCP_49745	CHEMBL3183436		0.1uM	PC3	6h	0
LINCSCP_9186	CHEMBL3183436		0.01uM	A549	24h	0
LINCSCP_9187	CHEMBL3183436		10uM	A549	24h	0
LINCSCP_9188	CHEMBL3183436		1uM	A549	24h	0
LINCSCP_9189	CHEMBL3183436		3uM	A549	24h	0
LINCSCP_9327	CHEMBL3183436		0.01uM	A549	6h	0
LINCSCP_9328	CHEMBL3183436		10uM	A549	6h	0
