SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_111583	GSK-3 Inhibitor IX		10uM	HEPG2	24h	
LINCSCP_111584	GSK-3 Inhibitor IX		3.33uM	HEPG2	24h	
LINCSCP_111585	GSK-3 Inhibitor IX		1.11uM	HEPG2	24h	
LINCSCP_111586	GSK-3 Inhibitor IX		0.37uM	HEPG2	24h	
LINCSCP_111587	GSK-3 Inhibitor IX		0.12uM	HEPG2	24h	
LINCSCP_111588	GSK-3 Inhibitor IX		0.04uM	HEPG2	24h	
LINCSCP_113004	GSK-3 Inhibitor IX		3.33uM	HME1	24h	
LINCSCP_113005	GSK-3 Inhibitor IX		1.11uM	HME1	24h	
LINCSCP_113006	GSK-3 Inhibitor IX		0.37uM	HME1	24h	
LINCSCP_113007	GSK-3 Inhibitor IX		0.12uM	HME1	24h	
LINCSCP_113008	GSK-3 Inhibitor IX		0.04uM	HME1	24h	
LINCSCP_113355	GSK-3 Inhibitor IX		10uM	HME1	3h	
LINCSCP_113356	GSK-3 Inhibitor IX		3.33uM	HME1	3h	
LINCSCP_113357	GSK-3 Inhibitor IX		1.11uM	HME1	3h	
LINCSCP_113358	GSK-3 Inhibitor IX		0.37uM	HME1	3h	
LINCSCP_113359	GSK-3 Inhibitor IX		0.12uM	HME1	3h	
LINCSCP_113360	GSK-3 Inhibitor IX		0.04uM	HME1	3h	
LINCSCP_115482	GSK-3 Inhibitor IX		10uM	HS578T	24h	
LINCSCP_115483	GSK-3 Inhibitor IX		3.33uM	HS578T	24h	
LINCSCP_115484	GSK-3 Inhibitor IX		1.11uM	HS578T	24h	
LINCSCP_115485	GSK-3 Inhibitor IX		0.37uM	HS578T	24h	
LINCSCP_115486	GSK-3 Inhibitor IX		0.12uM	HS578T	24h	
LINCSCP_115487	GSK-3 Inhibitor IX		0.04uM	HS578T	24h	
LINCSCP_115834	GSK-3 Inhibitor IX		10uM	HS578T	3h	
LINCSCP_115835	GSK-3 Inhibitor IX		3.33uM	HS578T	3h	
LINCSCP_115836	GSK-3 Inhibitor IX		1.11uM	HS578T	3h	
LINCSCP_115837	GSK-3 Inhibitor IX		0.37uM	HS578T	3h	
LINCSCP_115838	GSK-3 Inhibitor IX		0.12uM	HS578T	3h	
LINCSCP_115839	GSK-3 Inhibitor IX		0.04uM	HS578T	3h	
LINCSCP_11630	GSK-3 Inhibitor IX	GSK3A|GSK3B	0.1uM	BT20	24h	0
LINCSCP_11631	GSK-3 Inhibitor IX	GSK3A|GSK3B	0.5uM	BT20	24h	0
LINCSCP_11632	GSK-3 Inhibitor IX	GSK3A|GSK3B	10uM	BT20	24h	1
LINCSCP_11633	GSK-3 Inhibitor IX	GSK3A|GSK3B	1uM	BT20	24h	0
LINCSCP_116541	GSK-3 Inhibitor IX		10uM	HT29	24h	
LINCSCP_116543	GSK-3 Inhibitor IX		1.11uM	HT29	24h	
LINCSCP_116544	GSK-3 Inhibitor IX		0.37uM	HT29	24h	
LINCSCP_116545	GSK-3 Inhibitor IX		0.12uM	HT29	24h	
LINCSCP_11883	GSK-3 Inhibitor IX	GSK3A|GSK3B	0.1uM	BT20	6h	0
LINCSCP_11884	GSK-3 Inhibitor IX	GSK3A|GSK3B	0.5uM	BT20	6h	0
LINCSCP_11885	GSK-3 Inhibitor IX	GSK3A|GSK3B	10uM	BT20	6h	0
LINCSCP_11886	GSK-3 Inhibitor IX	GSK3A|GSK3B	1uM	BT20	6h	0
LINCSCP_129763	GSK-3 Inhibitor IX		10uM	LNCAP	24h	
LINCSCP_129764	GSK-3 Inhibitor IX		3.33uM	LNCAP	24h	
LINCSCP_129765	GSK-3 Inhibitor IX		1.11uM	LNCAP	24h	
LINCSCP_129766	GSK-3 Inhibitor IX		0.37uM	LNCAP	24h	
LINCSCP_129767	GSK-3 Inhibitor IX		0.12uM	LNCAP	24h	
LINCSCP_129768	GSK-3 Inhibitor IX		0.04uM	LNCAP	24h	
LINCSCP_130116	GSK-3 Inhibitor IX		10uM	LNCAP	3h	
LINCSCP_130117	GSK-3 Inhibitor IX		3.33uM	LNCAP	3h	
LINCSCP_130118	GSK-3 Inhibitor IX		1.11uM	LNCAP	3h	
LINCSCP_130119	GSK-3 Inhibitor IX		0.37uM	LNCAP	3h	
LINCSCP_130120	GSK-3 Inhibitor IX		0.12uM	LNCAP	3h	
LINCSCP_130121	GSK-3 Inhibitor IX		0.04uM	LNCAP	3h	
LINCSCP_131176	GSK-3 Inhibitor IX		10uM	MCF10A	24h	
LINCSCP_131177	GSK-3 Inhibitor IX		3.33uM	MCF10A	24h	
LINCSCP_131178	GSK-3 Inhibitor IX		1.11uM	MCF10A	24h	
LINCSCP_131179	GSK-3 Inhibitor IX		0.37uM	MCF10A	24h	
LINCSCP_131180	GSK-3 Inhibitor IX		0.12uM	MCF10A	24h	
LINCSCP_131181	GSK-3 Inhibitor IX		0.04uM	MCF10A	24h	
LINCSCP_13138	GSK-3 Inhibitor IX	GSK3A|GSK3B	10uM	FIBRNPC	24h	1
LINCSCP_131526	GSK-3 Inhibitor IX		10uM	MCF10A	3h	
LINCSCP_131527	GSK-3 Inhibitor IX		3.33uM	MCF10A	3h	
LINCSCP_131528	GSK-3 Inhibitor IX		1.11uM	MCF10A	3h	
LINCSCP_131529	GSK-3 Inhibitor IX		0.37uM	MCF10A	3h	
