SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_111283	CHEMBL1083527		10uM	HEPG2	24h	
LINCSCP_111284	CHEMBL1083527		3.33uM	HEPG2	24h	
LINCSCP_111285	CHEMBL1083527		1.11uM	HEPG2	24h	
LINCSCP_111286	CHEMBL1083527		0.37uM	HEPG2	24h	
LINCSCP_114829	CHEMBL1083527		10uM	HS578T	24h	
LINCSCP_114830	CHEMBL1083527		3.33uM	HS578T	24h	
LINCSCP_114831	CHEMBL1083527		1.11uM	HS578T	24h	
LINCSCP_114832	CHEMBL1083527		0.37uM	HS578T	24h	
LINCSCP_114834	CHEMBL1083527		0.04uM	HS578T	24h	
LINCSCP_115182	CHEMBL1083527		10uM	HS578T	3h	
LINCSCP_115183	CHEMBL1083527		3.33uM	HS578T	3h	
LINCSCP_115184	CHEMBL1083527		1.11uM	HS578T	3h	
LINCSCP_115185	CHEMBL1083527		0.37uM	HS578T	3h	
LINCSCP_115187	CHEMBL1083527		0.04uM	HS578T	3h	
LINCSCP_116241	CHEMBL1083527		10uM	HT29	24h	
LINCSCP_116242	CHEMBL1083527		3.33uM	HT29	24h	
LINCSCP_116243	CHEMBL1083527		1.11uM	HT29	24h	
LINCSCP_116244	CHEMBL1083527		0.37uM	HT29	24h	
LINCSCP_116245	CHEMBL1083527		0.12uM	HT29	24h	
LINCSCP_12239	NVP-AEW541	IGF1R	0.1uM	BT20	24h	0
LINCSCP_12240	NVP-AEW541	IGF1R	0.5uM	BT20	24h	0
LINCSCP_12241	NVP-AEW541	IGF1R	1uM	BT20	24h	0
LINCSCP_12353	NVP-AEW541	IGF1R	0.5uM	BT20	6h	1
LINCSCP_12354	NVP-AEW541	IGF1R	1uM	BT20	6h	0
LINCSCP_130524	CHEMBL1083527		10uM	MCF10A	24h	
LINCSCP_130525	CHEMBL1083527		3.33uM	MCF10A	24h	
LINCSCP_130526	CHEMBL1083527		1.11uM	MCF10A	24h	
LINCSCP_130527	CHEMBL1083527		0.37uM	MCF10A	24h	
LINCSCP_130877	CHEMBL1083527		10uM	MCF10A	3h	
