SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_104711	Penfluridol		10uM	HELA	24h	
LINCSCP_104712	Penfluridol		3.33uM	HELA	24h	
LINCSCP_104713	Penfluridol		1.11uM	HELA	24h	
LINCSCP_104714	Penfluridol		0.37uM	HELA	24h	
LINCSCP_104715	Penfluridol		0.12uM	HELA	24h	
LINCSCP_11159	Penfluridol		10uM	ASC	24h	1
LINCSCP_121505	Penfluridol		10uM	HT29	24h	
LINCSCP_121506	Penfluridol		3.33uM	HT29	24h	
LINCSCP_121507	Penfluridol		1.11uM	HT29	24h	
LINCSCP_121508	Penfluridol		0.37uM	HT29	24h	
LINCSCP_121509	Penfluridol		0.12uM	HT29	24h	
LINCSCP_121510	Penfluridol		0.04uM	HT29	24h	
LINCSCP_12616	Penfluridol		30uM	CORL23	6h	1
LINCSCP_12704	Penfluridol		30uM	COV644	6h	1
LINCSCP_13480	Penfluridol		30uM	H1299	6h	1
LINCSCP_138084	Penfluridol		10uM	MCF7	24h	
LINCSCP_138085	Penfluridol		3.33uM	MCF7	24h	
LINCSCP_138086	Penfluridol		1.11uM	MCF7	24h	
LINCSCP_138087	Penfluridol		0.37uM	MCF7	24h	
LINCSCP_138088	Penfluridol		0.12uM	MCF7	24h	
LINCSCP_138089	Penfluridol		0.04uM	MCF7	24h	
LINCSCP_14413	Penfluridol		10uM	HA1E	24h	0
LINCSCP_14551	Penfluridol		10uM	HA1E	6h	1
LINCSCP_156288	Penfluridol		10uM	PC3	24h	
LINCSCP_156289	Penfluridol		3.33uM	PC3	24h	
LINCSCP_156290	Penfluridol		1.11uM	PC3	24h	
LINCSCP_156291	Penfluridol		0.37uM	PC3	24h	
LINCSCP_156293	Penfluridol		0.04uM	PC3	24h	
LINCSCP_169890	Penfluridol		10uM	YAPC	24h	
LINCSCP_169891	Penfluridol		3.33uM	YAPC	24h	
LINCSCP_169894	Penfluridol		0.12uM	YAPC	24h	
LINCSCP_18542	Penfluridol		10uM	HCC515	24h	0
LINCSCP_18688	Penfluridol		10uM	HCC515	6h	1
LINCSCP_21338	Penfluridol		30uM	HEC108	6h	1
LINCSCP_22680	Penfluridol		10uM	HEPG2	6h	1
LINCSCP_2591	Penfluridol		10uM	A375	6h	1
LINCSCP_26818	Penfluridol		10uM	HT29	6h	1
LINCSCP_30762	Penfluridol		30uM	MCF7	6h	0
LINCSCP_32877	Penfluridol		10uM	MCF7	24h	0
LINCSCP_39857	Penfluridol		30uM	NCIH1694	6h	1
LINCSCP_44368	Penfluridol		10uM	PC3	24h	0
LINCSCP_44446	Penfluridol		10uM	PC3	6h	1
LINCSCP_45138	Penfluridol		30uM	PC3	6h	0
LINCSCP_51107	Penfluridol		30uM	RMUGS	6h	1
LINCSCP_56254	Penfluridol		10uM	VCAP	24h	0
LINCSCP_56327	Penfluridol		10uM	VCAP	6h	1
LINCSCP_57081	Penfluridol		30uM	VCAP	6h	0
LINCSCP_6839	Penfluridol		10uM	A549	24h	0
LINCSCP_74556	Penfluridol		10uM	A375	24h	
LINCSCP_74558	Penfluridol		1.11uM	A375	24h	
LINCSCP_74561	Penfluridol		0.04uM	A375	24h	
LINCSCP_92900	Penfluridol		10uM	HA1E	24h	
LINCSCP_92905	Penfluridol		0.04uM	HA1E	24h	
