SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_107802	Ivermectin		3.33uM	HELA	24h	
LINCSCP_107803	Ivermectin		1.11uM	HELA	24h	
LINCSCP_107805	Ivermectin		0.12uM	HELA	24h	
LINCSCP_124601	Ivermectin		10uM	HT29	24h	
LINCSCP_141185	Ivermectin		10uM	MCF7	24h	
LINCSCP_141186	Ivermectin		3.33uM	MCF7	24h	
LINCSCP_141187	Ivermectin		1.11uM	MCF7	24h	
LINCSCP_141190	Ivermectin		0.04uM	MCF7	24h	
LINCSCP_14364	Ivermectin		10uM	HA1E	24h	0
LINCSCP_159386	Ivermectin		10uM	PC3	24h	
LINCSCP_159387	Ivermectin		3.33uM	PC3	24h	
LINCSCP_159391	Ivermectin		0.04uM	PC3	24h	
LINCSCP_172980	Ivermectin		10uM	YAPC	24h	
LINCSCP_172985	Ivermectin		0.04uM	YAPC	24h	
LINCSCP_18490	Ivermectin		10uM	HCC515	24h	0
LINCSCP_22667	Ivermectin		10uM	HEPG2	6h	1
LINCSCP_2546	Ivermectin		10uM	A375	6h	1
LINCSCP_26784	Ivermectin		10uM	HT29	6h	1
LINCSCP_32835	Ivermectin		10uM	MCF7	24h	0
LINCSCP_32973	Ivermectin		10uM	MCF7	6h	1
LINCSCP_34278	Ivermectin		10uM	MCF7	24h	1
LINCSCP_34370	Ivermectin		10uM	MCF7	6h	0
LINCSCP_44339	Ivermectin		10uM	PC3	24h	0
LINCSCP_44430	Ivermectin		10uM	PC3	6h	1
LINCSCP_47503	Ivermectin		10uM	PC3	24h	1
LINCSCP_56223	Ivermectin		10uM	VCAP	24h	0
LINCSCP_6780	Ivermectin		10uM	A549	24h	0
LINCSCP_77638	Ivermectin		10uM	A375	24h	
LINCSCP_77639	Ivermectin		3.33uM	A375	24h	
LINCSCP_95971	Ivermectin		10uM	HA1E	24h	
LINCSCP_95972	Ivermectin		3.33uM	HA1E	24h	
LINCSCP_95973	Ivermectin		1.11uM	HA1E	24h	
LINCSCP_95974	Ivermectin		0.37uM	HA1E	24h	
