SignatureId	Perturbagen	GeneTargets	Concentration	CellLine	Time	is_exemplar
LINCSCP_10331	AKT Inhibitor VIII	AKT1|AKT2	10uM	A673	6h	1
LINCSCP_10509	AKT Inhibitor VIII	AKT1|AKT2	10uM	AGS	6h	1
LINCSCP_107727	AKT Inhibitor VIII	AKT1|AKT2	0.37uM	HELA	24h	
LINCSCP_111217	AKT Inhibitor VIII	AKT1|AKT2	10uM	HEPG2	24h	
LINCSCP_111220	AKT Inhibitor VIII	AKT1|AKT2	0.37uM	HEPG2	24h	
LINCSCP_111221	AKT Inhibitor VIII	AKT1|AKT2	0.12uM	HEPG2	24h	
LINCSCP_111222	AKT Inhibitor VIII	AKT1|AKT2	0.04uM	HEPG2	24h	
LINCSCP_114763	AKT Inhibitor VIII	AKT1|AKT2	10uM	HS578T	24h	
LINCSCP_114764	AKT Inhibitor VIII	AKT1|AKT2	3.33uM	HS578T	24h	
LINCSCP_114768	AKT Inhibitor VIII	AKT1|AKT2	0.04uM	HS578T	24h	
LINCSCP_115116	AKT Inhibitor VIII	AKT1|AKT2	10uM	HS578T	3h	
LINCSCP_115119	AKT Inhibitor VIII	AKT1|AKT2	0.37uM	HS578T	3h	
LINCSCP_115120	AKT Inhibitor VIII	AKT1|AKT2	0.12uM	HS578T	3h	
LINCSCP_116175	AKT Inhibitor VIII	AKT1|AKT2	10uM	HT29	24h	
LINCSCP_116176	AKT Inhibitor VIII	AKT1|AKT2	3.33uM	HT29	24h	
LINCSCP_116177	AKT Inhibitor VIII	AKT1|AKT2	1.11uM	HT29	24h	
LINCSCP_116178	AKT Inhibitor VIII	AKT1|AKT2	0.37uM	HT29	24h	
LINCSCP_116179	AKT Inhibitor VIII	AKT1|AKT2	0.12uM	HT29	24h	
LINCSCP_11629	AKT Inhibitor VIII	AKT1|AKT2	10uM	BT20	24h	1
LINCSCP_11882	AKT Inhibitor VIII	AKT1|AKT2	10uM	BT20	6h	0
LINCSCP_124523	AKT Inhibitor VIII	AKT1|AKT2	10uM	HT29	24h	
